Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.729s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	15.6	16.8	17	15.2	14	16.4	17	13.4	14	15.6	15.4	15
61	1120	947.2	0	0	812.8	1091.2	1532.8	1094.4	1302.4	1001.6	1190.4	704
62	1184	822.4	0	0	1155.2	1638.4	889.6	1065.6	1248	1152	1318.4	1427.2
63	1424	1139.2	0	0	934.4	1344	1152	1344	1488	1417.6	758.4	1382.4
64	1161.6	1299.2	0	0	1158.4	1276.8	1116.8	1318.4	1228.8	1216	1216	1347.2
65	1177.6	1161.6	0	0	1043.2	1497.6	1161.6	1606.4	1168	1267.2	976	1168
66	1427.2	1171.2	0	0	1068.8	1190.4	1235.2	1372.8	1235.2	1379.2	1014.4	1110.4
67	1222.4	1084.8	0	0	1500.8	1052.8	1452.8	1468.8	1248	1302.4	828.8	1001.6
68	1228.8	1401.6	0	0	969.6	1411.2	905.6	1097.6	1526.4	1456	1033.6	1344
69	1238.4	1180.8	0	0	1104	848	1139.2	1449.6	1027.2	1408	1683.2	1056
70	1382.4	1190.4	0	0	944	1414.4	1046.4	1212.8	1484.8	1459.2	1308.8	937.6
71	995.2	1235.2	0	0	889.6	1712	1267.2	1408	1043.2	1142.4	1132.8	1366.4
72	1052.8	1145.6	0	0	1139.2	1148.8	1548.8	1248	1164.8	1484.8	972.8	1270.4
73	1568	1459.2	0	0	1152	982.4	1296	1081.6	1254.4	1107.2	1059.2	1542.4
74	1241.6	1395.2	0	0	1283.2	1024	1280	1171.2	1196.8	1104	1187.2	1382.4
75	1494.4	934.4	0	0	1241.6	1219.2	1254.4	1289.6	1472	889.6	1366.4	1072
76	1520	1513.6	0	0	1062.4	1299.2	1331.2	1116.8	1008	1158.4	1379.2	1283.2
77	1372.8	921.6	0	0	848	1398.4	1075.2	1436.8	1324.8	1104	1465.6	1174.4
78	1164.8	1209.6	0	0	1635.2	1110.4	867.2	1468.8	851.2	1363.2	1193.6	1340.8
79	1465.6	1110.4	0	0	1462.4	1337.6	1001.6	1465.6	1318.4	1046.4	972.8	1148.8
80	1027.2	934.4	0	0	1155.2	1203.2	1382.4	931.2	1446.4	1238.4	1481.6	1196.8
81	1523.2	1129.6	0	0	876.8	1171.2	1040	1145.6	1427.2	1222.4	1420.8	1360
82	1132.8	1056	0	0	1379.2	1568	1033.6	1174.4	1360	1142.4	1228.8	963.2
83	1040	1513.6	0	0	1248	1267.2	1404.8	1206.4	1216	1196.8	1200	1091.2
84	918.4	1024	0	0	1315.2	969.6	1289.6	896	1104	1280	1488	1286.4
85	1683.2	1148.8	0	0	1257.6	1513.6	1244.8	774.4	1299.2	1043.2	1273.6	1110.4
86	1174.4	1334.4	0	0	822.4	1171.2	1161.6	1347.2	1196.8	1353.6	1315.2	1315.2
87	1225.6	1094.4	0	0	1113.6	1235.2	1129.6	1510.4	1155.2	1395.2	1094.4	1200
88	1020.8	1353.6	0	0	1043.2	1308.8	1148.8	867.2	1424	1292.8	1616	1068.8
89	1532.8	1078.4	0	0	1193.6	1251.2	908.8	1017.6	1302.4	972.8	1475.2	1334.4
90	1020.8	1337.6	0	0	1360	886.4	1062.4	985.6	1414.4	1206.4	1376	1203.2
avg	1258.03	1177.6	0	0	1138.99	1251.41	1178.67	1219.09	1264.53	1226.77	1234.24	1206.29
delay	280.685	301.579	0.235294	0.328947	306.086	289.948	297.791	281.142	297.978	293.096	297.709	291.791
loss	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs6', '--datarate=25e6', '--ratio=0.375', '--RngRun=27', '--locationFile=locationtxt/locationFile42b1.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
