Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.559s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.977	0.259	0.130	0.471	0.483	0.177	0.000	0.271	0.000	0.000	0.000	0.130	0.000	0.000	0.000
62.000	1.001	1.013	0.177	0.094	0.942	0.989	0.212	0.000	0.271	0.000	0.106	0.012	0.071	0.000	0.000	0.012
63.000	1.001	0.742	0.577	0.624	0.824	0.471	0.365	0.000	0.436	0.000	0.000	0.000	0.318	0.000	0.000	0.024
64.000	1.001	0.824	0.330	0.200	0.283	0.695	0.024	0.000	0.177	0.212	0.000	0.000	0.212	0.165	0.000	0.000
65.000	1.001	0.754	0.577	0.424	1.001	0.106	0.012	0.000	0.718	0.000	0.000	0.000	0.447	0.000	0.000	0.000
66.000	1.001	0.730	0.377	0.671	0.718	0.377	0.082	0.000	0.636	0.000	0.000	0.000	0.848	0.000	0.000	0.000
67.000	1.001	1.072	0.718	0.553	0.977	0.742	0.035	0.000	0.707	0.071	0.000	0.000	0.471	0.000	0.000	0.000
68.000	1.001	0.942	0.989	0.895	0.883	0.035	0.000	0.000	0.471	0.000	0.000	0.000	0.306	0.000	0.000	0.000
69.000	1.001	0.954	0.353	0.283	0.718	0.283	0.000	0.000	0.483	0.000	0.000	0.000	0.565	0.000	0.000	0.000
70.000	1.001	0.542	0.200	0.165	0.695	0.483	0.342	0.000	0.318	0.153	0.000	0.000	0.283	0.000	0.000	0.000
71.000	1.001	0.907	1.013	0.730	0.813	0.601	0.071	0.000	0.424	0.165	0.012	0.000	0.283	0.000	0.000	0.000
72.000	1.001	0.730	0.118	0.035	1.060	0.365	0.000	0.000	0.813	0.000	0.000	0.000	0.542	0.000	0.000	0.000
73.000	0.989	0.636	0.424	0.153	0.565	0.565	0.130	0.000	0.459	0.106	0.024	0.024	0.271	0.082	0.000	0.012
74.000	1.001	0.860	0.683	0.530	1.154	0.447	0.094	0.000	0.683	0.000	0.000	0.000	0.648	0.000	0.000	0.000
75.000	1.001	0.966	0.730	0.436	0.400	1.025	0.141	0.000	0.212	0.047	0.012	0.035	0.247	0.000	0.000	0.059
76.000	1.001	0.919	0.730	0.518	0.989	0.848	0.059	0.000	0.330	0.047	0.000	0.000	0.259	0.059	0.000	0.000
77.000	1.001	0.483	0.389	0.318	0.942	0.236	0.000	0.000	0.553	0.000	0.000	0.000	0.330	0.000	0.000	0.000
78.000	1.001	1.095	1.025	0.848	0.695	0.306	0.000	0.000	0.565	0.094	0.000	0.000	0.471	0.000	0.000	0.000
79.000	1.001	0.942	0.436	0.318	1.025	0.765	0.130	0.000	0.612	0.071	0.035	0.012	0.495	0.000	0.000	0.000
80.000	1.001	1.048	0.259	0.188	0.612	0.424	0.106	0.000	0.765	0.165	0.012	0.000	0.765	0.071	0.000	0.000
81.000	1.001	0.330	0.365	0.436	0.542	0.106	0.153	0.000	0.471	0.000	0.000	0.000	0.589	0.000	0.000	0.000
82.000	1.001	0.989	0.895	0.636	0.907	0.389	0.000	0.000	0.389	0.000	0.000	0.000	0.377	0.000	0.000	0.000
83.000	1.001	0.789	0.447	0.271	0.765	1.013	0.342	0.000	0.577	0.000	0.035	0.047	0.294	0.000	0.000	0.035
84.000	1.001	0.930	0.659	0.400	0.718	0.553	0.000	0.000	0.542	0.000	0.000	0.000	0.400	0.000	0.000	0.000
85.000	0.989	0.954	0.459	0.447	0.977	0.659	0.188	0.000	0.471	0.024	0.000	0.000	0.424	0.000	0.000	0.000
86.000	1.001	0.353	0.436	0.412	0.648	0.000	0.000	0.000	0.565	0.000	0.000	0.000	0.765	0.000	0.000	0.000
87.000	1.001	0.966	0.424	0.400	0.836	0.683	0.000	0.000	0.565	0.071	0.000	0.000	0.389	0.000	0.000	0.000
88.000	1.001	0.954	0.742	0.671	0.754	0.624	0.000	0.000	0.012	0.035	0.000	0.000	0.035	0.035	0.000	0.000
89.000	1.001	0.659	0.601	0.377	0.601	0.071	0.130	0.000	0.436	0.000	0.000	0.000	0.247	0.000	0.000	0.000
90.000	1.001	0.459	0.271	0.106	0.636	0.271	0.000	0.000	0.742	0.000	0.000	0.000	0.601	0.000	0.000	0.000
91.000	1.001	1.013	0.765	0.518	1.201	0.318	0.130	0.000	0.612	0.118	0.012	0.000	0.412	0.035	0.000	0.024
92.000	1.001	0.612	0.353	0.318	0.789	0.188	0.000	0.000	0.718	0.071	0.000	0.000	0.612	0.082	0.000	0.000
93.000	1.001	0.954	0.742	0.400	0.777	0.907	0.177	0.000	0.754	0.059	0.000	0.000	0.306	0.071	0.000	0.000
94.000	1.001	0.977	0.530	0.542	0.930	0.447	0.000	0.000	0.777	0.000	0.000	0.000	0.589	0.000	0.000	0.000
95.000	1.001	0.506	0.224	0.165	0.648	0.353	0.000	0.000	0.483	0.047	0.000	0.000	0.577	0.024	0.000	0.000
96.000	1.001	0.707	0.707	0.648	0.353	0.224	0.000	0.000	0.259	0.000	0.000	0.000	0.200	0.000	0.000	0.000
97.000	0.989	0.707	0.718	0.342	1.260	0.424	0.047	0.000	0.707	0.000	0.024	0.012	0.813	0.000	0.000	0.012
98.000	1.001	0.659	0.447	0.259	0.683	0.553	0.000	0.000	0.707	0.059	0.000	0.000	0.553	0.165	0.000	0.000
99.000	1.001	0.742	0.813	0.377	0.659	0.353	0.118	0.000	0.294	0.012	0.012	0.000	0.365	0.000	0.000	0.024
100.000	1.001	0.683	0.542	0.919	0.695	0.436	0.035	0.000	0.436	0.071	0.000	0.000	0.153	0.094	0.000	0.000
101.000	1.001	0.789	0.436	0.259	0.636	0.353	0.000	0.000	0.224	0.000	0.000	0.000	0.353	0.000	0.000	0.000
102.000	1.001	0.624	0.506	0.224	0.601	0.612	0.118	0.000	0.530	0.000	0.000	0.000	0.459	0.000	0.000	0.000
103.000	1.001	0.989	0.754	0.942	0.695	0.459	0.082	0.000	0.165	0.153	0.000	0.000	0.330	0.000	0.000	0.000
104.000	1.001	0.730	0.377	0.306	0.648	0.389	0.047	0.000	0.813	0.000	0.000	0.012	0.754	0.000	0.000	0.000
105.000	1.001	0.671	0.306	0.483	0.989	0.742	0.000	0.000	0.153	0.012	0.000	0.000	0.012	0.000	0.000	0.000
106.000	1.001	0.683	0.353	0.330	0.659	0.247	0.000	0.000	0.024	0.353	0.000	0.000	0.012	0.024	0.000	0.000
107.000	1.001	0.471	0.459	0.082	0.294	0.424	0.153	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
108.000	1.001	0.695	0.636	0.730	0.659	0.518	0.165	0.000	0.589	0.000	0.000	0.000	0.342	0.000	0.000	0.000
109.000	1.001	0.895	0.954	0.801	0.612	0.353	0.024	0.000	0.259	0.035	0.000	0.000	0.082	0.094	0.000	0.000
110.000	0.989	0.353	0.353	0.165	1.060	0.589	0.000	0.000	0.801	0.000	0.000	0.000	0.695	0.000	0.000	0.000
111.000	1.001	0.813	0.848	0.542	0.530	0.907	0.000	0.000	0.389	0.106	0.000	0.000	0.342	0.071	0.000	0.000
112.000	1.001	0.730	0.553	0.589	0.718	0.636	0.141	0.000	0.671	0.071	0.035	0.000	0.012	0.000	0.000	0.000
113.000	1.001	0.754	0.283	0.224	0.848	0.506	0.047	0.000	0.601	0.012	0.000	0.000	0.754	0.000	0.000	0.000
114.000	1.001	0.966	0.212	0.436	0.754	0.271	0.024	0.000	0.801	0.153	0.000	0.000	0.565	0.024	0.000	0.000
115.000	1.001	0.553	0.824	0.436	0.412	0.636	0.059	0.000	0.342	0.000	0.000	0.000	0.259	0.000	0.000	0.000
116.000	1.001	0.848	0.648	0.789	0.919	0.094	0.000	0.000	0.919	0.000	0.000	0.000	0.459	0.000	0.000	0.000
117.000	1.001	1.189	0.801	0.707	0.801	0.495	0.024	0.000	0.506	0.000	0.000	0.000	0.342	0.000	0.000	0.000
118.000	1.001	0.789	0.707	0.742	0.153	0.742	0.024	0.000	0.130	0.212	0.000	0.000	0.130	0.094	0.000	0.000
119.000	1.001	0.765	0.765	0.659	1.201	0.106	0.000	0.000	0.930	0.000	0.000	0.000	0.707	0.000	0.000	0.000
120.000	1.001	0.671	0.530	0.294	0.612	0.895	0.094	0.000	0.200	0.283	0.000	0.000	0.047	0.000	0.000	0.000
