Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.454s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.848	0.671	0.000	0.977	0.707	0.353	0.000	0.000	0.553	0.165	0.000	0.000	0.000	0.000	0.000
62.000	1.001	1.107	0.801	0.000	0.977	1.154	0.153	0.000	0.000	0.483	0.707	0.000	0.000	0.000	0.000	0.000
63.000	1.001	0.977	1.142	0.000	0.919	0.636	0.495	0.000	0.000	0.212	0.247	0.000	0.000	0.000	0.000	0.000
64.000	1.001	1.048	0.860	0.000	0.966	0.860	0.730	0.000	0.000	0.495	0.636	0.000	0.000	0.000	0.000	0.000
65.000	1.001	1.001	0.659	0.000	1.025	1.319	0.765	0.000	0.000	0.495	0.518	0.000	0.000	0.000	0.000	0.000
66.000	1.001	0.836	1.025	0.000	1.013	0.718	0.000	0.000	0.000	0.589	0.471	0.000	0.000	0.000	0.000	0.000
67.000	1.001	1.178	1.072	0.000	0.977	0.871	0.236	0.000	0.000	0.306	0.330	0.000	0.000	0.000	0.035	0.000
68.000	1.001	0.754	0.353	0.000	0.871	0.565	0.483	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
69.000	1.001	0.942	1.025	0.000	0.930	0.636	0.165	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
70.000	1.001	0.848	0.907	0.000	0.977	0.506	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
71.000	1.001	0.895	0.824	0.000	0.612	0.506	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
72.000	1.001	1.025	0.895	0.000	1.154	1.260	0.330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
73.000	0.989	1.001	1.095	0.000	0.860	0.883	0.506	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
74.000	1.001	0.942	0.624	0.000	1.083	1.095	0.624	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
75.000	1.001	0.848	1.107	0.000	1.036	0.930	1.225	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
76.000	1.001	1.119	0.412	0.000	1.001	0.659	0.353	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
77.000	1.001	1.001	0.000	0.000	0.094	0.271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78.000	1.001	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79.000	1.001	0.989	0.000	0.000	0.871	0.871	0.000	0.000	0.000	0.754	0.000	0.000	0.000	0.000	0.000	0.000
80.000	1.001	1.001	0.000	0.000	0.989	1.001	0.000	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000	0.000
81.000	1.001	1.001	0.153	0.000	1.001	1.001	0.000	0.000	0.035	0.930	0.000	0.000	0.000	0.000	0.000	0.000
82.000	1.001	0.989	0.942	0.000	0.989	0.989	0.000	0.000	0.000	0.966	0.000	0.000	0.000	0.000	0.000	0.000
83.000	1.001	1.013	1.072	0.000	1.025	1.013	0.000	0.000	0.000	0.306	0.000	0.000	0.000	0.000	0.000	0.000
84.000	1.001	1.001	0.883	0.000	0.966	0.977	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
85.000	0.989	1.001	1.095	0.000	1.025	1.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86.000	1.001	0.989	0.860	0.000	0.919	0.907	0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87.000	1.001	0.813	0.801	0.000	1.025	0.954	0.353	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88.000	1.001	1.142	1.095	0.000	0.966	1.013	0.236	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89.000	1.001	0.836	0.777	0.000	0.989	0.824	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
90.000	1.001	0.907	0.707	0.000	1.013	1.130	0.306	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
91.000	1.001	1.107	1.178	0.000	0.942	0.412	0.377	0.000	0.000	0.047	0.047	0.000	0.000	0.000	0.000	0.000
92.000	1.001	0.907	0.789	0.000	1.025	1.437	0.165	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
93.000	1.001	1.001	0.966	0.000	0.989	0.754	0.412	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
94.000	1.001	1.001	0.919	0.000	1.013	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
95.000	1.001	1.036	1.048	0.000	0.824	1.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
96.000	1.001	1.001	0.848	0.000	1.130	0.871	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
97.000	0.989	1.001	0.000	0.000	1.001	1.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
98.000	1.001	1.001	0.000	0.000	0.966	1.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
99.000	1.001	1.001	0.000	0.000	1.036	0.989	0.000	0.000	0.000	0.577	0.495	0.000	0.000	0.000	0.000	0.000
