Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.540s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.542	0.106	0.094	0.860	0.165	0.082	0.000	0.565	0.000	0.000	0.000	0.165	0.000	0.012	0.000
62.000	1.001	0.907	0.718	0.412	0.495	0.153	0.000	0.000	0.553	0.000	0.000	0.000	0.188	0.000	0.000	0.000
63.000	1.001	0.553	0.412	0.259	0.742	0.542	0.024	0.000	0.236	0.000	0.000	0.000	0.024	0.000	0.000	0.000
64.000	1.001	0.966	0.718	0.495	1.119	0.824	0.047	0.012	0.742	0.047	0.000	0.000	0.707	0.024	0.000	0.000
65.000	1.001	0.907	0.683	0.883	0.577	0.447	0.024	0.000	0.553	0.000	0.012	0.012	0.236	0.000	0.000	0.000
66.000	1.001	0.930	0.577	0.648	0.765	1.166	0.342	0.059	0.436	0.165	0.000	0.000	0.247	0.035	0.000	0.000
67.000	1.001	0.612	0.648	0.589	0.754	0.283	0.000	0.000	0.789	0.000	0.000	0.000	0.648	0.000	0.000	0.000
68.000	1.001	1.001	0.518	0.518	0.777	0.860	0.000	0.000	0.553	0.024	0.000	0.000	0.589	0.000	0.000	0.000
69.000	1.001	0.789	0.577	0.565	0.389	0.200	0.177	0.000	0.436	0.012	0.000	0.000	0.283	0.000	0.000	0.000
70.000	1.001	0.330	0.459	0.495	0.483	0.094	0.000	0.000	0.024	0.059	0.000	0.000	0.047	0.000	0.000	0.000
71.000	1.001	0.966	0.389	0.400	1.178	0.907	0.153	0.035	0.589	0.247	0.000	0.000	0.495	0.024	0.000	0.000
72.000	1.001	0.860	0.919	0.636	0.424	0.506	0.000	0.000	0.483	0.012	0.000	0.000	0.377	0.012	0.000	0.000
73.000	0.989	0.860	0.671	0.612	1.013	0.871	0.071	0.000	0.565	0.141	0.000	0.000	0.177	0.035	0.000	0.000
74.000	1.001	0.636	0.530	0.200	0.707	0.130	0.012	0.000	0.836	0.000	0.000	0.000	0.601	0.000	0.000	0.000
75.000	1.001	0.624	0.412	0.436	0.813	0.447	0.012	0.000	0.589	0.000	0.000	0.000	0.483	0.000	0.000	0.000
76.000	1.001	0.542	0.000	0.000	0.813	0.742	0.047	0.047	0.659	0.047	0.000	0.000	0.447	0.000	0.000	0.000
77.000	1.001	0.954	0.353	0.236	0.848	0.942	0.024	0.000	0.919	0.000	0.000	0.000	0.883	0.000	0.000	0.000
78.000	1.001	0.412	0.424	0.271	0.907	0.330	0.071	0.000	0.318	0.000	0.000	0.000	0.389	0.000	0.024	0.000
79.000	1.001	0.754	0.224	0.306	0.930	0.542	0.071	0.000	0.730	0.271	0.000	0.000	0.353	0.000	0.000	0.000
80.000	1.001	0.577	0.542	0.648	0.565	0.342	0.082	0.000	0.530	0.000	0.012	0.000	0.506	0.000	0.000	0.000
81.000	1.001	0.966	0.707	0.695	0.754	0.589	0.130	0.000	0.294	0.094	0.000	0.000	0.259	0.071	0.000	0.000
82.000	1.001	0.742	0.754	0.047	0.624	0.777	0.200	0.000	0.259	0.024	0.000	0.000	0.188	0.012	0.000	0.000
83.000	1.001	0.754	0.283	0.389	1.201	0.718	0.000	0.000	0.342	0.636	0.000	0.000	0.153	0.035	0.000	0.000
84.000	1.001	0.365	0.283	0.471	0.742	0.306	0.000	0.000	0.577	0.000	0.000	0.000	0.447	0.000	0.000	0.000
85.000	0.989	0.930	0.495	0.236	0.824	0.212	0.130	0.000	0.377	0.094	0.000	0.000	0.224	0.000	0.000	0.000
86.000	1.001	0.907	0.389	0.412	0.353	1.142	0.165	0.024	0.071	0.177	0.000	0.000	0.118	0.106	0.000	0.000
87.000	1.001	0.919	0.518	0.400	0.871	0.471	0.000	0.000	0.283	0.165	0.000	0.000	0.412	0.012	0.000	0.000
88.000	1.001	0.659	0.589	0.259	0.954	0.671	0.118	0.035	0.601	0.141	0.000	0.000	0.483	0.082	0.000	0.000
89.000	1.001	0.553	0.389	0.483	0.907	0.483	0.000	0.000	0.542	0.035	0.000	0.000	0.459	0.000	0.000	0.000
90.000	1.001	0.919	0.707	0.742	0.883	0.683	0.000	0.000	0.377	0.106	0.000	0.000	0.365	0.000	0.000	0.000
91.000	1.001	0.671	0.542	0.542	0.730	0.553	0.035	0.000	0.459	0.059	0.000	0.000	0.365	0.000	0.000	0.000
92.000	1.001	0.977	0.930	1.025	1.072	0.483	0.047	0.000	0.365	0.000	0.012	0.000	0.459	0.000	0.000	0.000
93.000	1.001	0.966	0.412	0.071	0.801	0.777	0.165	0.035	0.754	0.000	0.012	0.000	0.483	0.000	0.000	0.000
94.000	1.001	0.848	0.530	0.436	0.601	0.695	0.024	0.000	0.495	0.000	0.000	0.000	0.577	0.000	0.000	0.000
95.000	1.001	0.813	0.612	0.683	0.813	0.000	0.000	0.000	0.707	0.000	0.000	0.000	0.553	0.000	0.000	0.000
96.000	1.001	1.013	0.518	0.283	0.836	0.801	0.106	0.082	0.283	0.024	0.000	0.000	0.035	0.082	0.000	0.000
97.000	0.989	1.013	0.895	0.236	0.471	1.178	0.071	0.000	0.542	0.047	0.012	0.012	0.389	0.000	0.000	0.000
98.000	1.001	0.824	0.389	0.200	0.824	0.659	0.035	0.047	0.836	0.000	0.000	0.000	0.306	0.000	0.000	0.000
99.000	1.001	0.695	0.530	0.612	0.836	0.495	0.024	0.000	0.860	0.035	0.000	0.000	0.400	0.012	0.000	0.000
100.000	1.001	0.671	0.553	0.436	0.942	0.424	0.000	0.000	0.471	0.024	0.000	0.000	0.353	0.000	0.000	0.000
101.000	1.001	0.601	0.342	0.224	0.789	0.400	0.153	0.059	0.506	0.000	0.000	0.000	0.518	0.024	0.000	0.000
