Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.591s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.848	0.035	0.000	0.000	0.612	0.247	0.000	0.000	0.012	0.094	0.000	0.000	0.047	0.141	0.000	0.000	0.035	0.365	0.754	0.000	0.000	0.000	0.412	0.989
62.000	1.001	0.565	0.212	0.000	0.000	1.284	0.471	0.000	0.000	0.000	0.165	0.000	0.000	0.000	0.035	0.071	0.000	0.000	0.259	0.718	0.000	0.000	0.000	0.518	1.001
63.000	1.001	0.930	0.000	0.000	0.000	0.495	0.353	0.000	0.047	0.012	0.518	0.000	0.000	0.000	0.024	0.000	0.000	0.012	0.271	0.860	0.000	0.000	0.012	1.013	1.001
64.000	1.001	0.718	0.365	0.000	0.000	1.095	0.377	0.000	0.012	0.012	0.059	0.012	0.000	0.082	0.294	0.000	0.000	0.000	0.000	0.977	0.000	0.000	0.907	0.919	1.001
65.000	1.001	0.754	0.306	0.000	0.000	0.259	0.671	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.082	0.000	0.000	0.000	1.013	0.730	0.000	0.000	0.424	0.966	1.001
66.000	1.001	1.201	0.236	0.000	0.000	0.848	0.424	0.000	0.000	0.059	0.130	0.200	0.012	0.000	0.082	0.000	0.000	0.294	0.059	0.483	0.000	0.000	0.789	0.919	1.001
67.000	1.001	0.801	0.130	0.000	0.000	1.154	0.589	0.000	0.000	0.000	0.000	0.459	0.000	0.000	0.553	0.000	0.000	0.000	0.671	1.401	0.000	0.000	0.553	1.036	1.001
68.000	1.001	1.036	0.035	0.035	0.000	0.259	0.624	0.000	0.000	0.106	0.047	0.094	0.000	0.082	0.342	0.000	0.000	0.000	1.048	0.730	0.000	0.000	0.141	0.930	1.001
69.000	1.001	0.836	0.130	0.012	0.000	0.342	0.342	0.012	0.059	0.000	0.047	0.000	0.000	0.377	0.000	0.000	0.000	0.000	0.259	0.813	0.000	0.000	0.271	0.459	1.001
70.000	1.001	0.389	0.059	0.000	0.000	0.930	0.141	0.000	0.000	0.000	0.141	0.000	0.000	0.000	0.224	0.000	0.082	0.000	0.695	1.013	0.000	0.035	0.542	1.248	1.001
71.000	1.001	0.601	0.353	0.000	0.000	0.565	0.271	0.000	0.000	0.000	0.236	0.000	0.000	0.000	0.294	0.000	0.000	0.000	0.636	0.907	0.000	0.212	1.142	0.813	1.001
72.000	1.001	1.284	0.000	0.000	0.000	1.425	0.212	0.012	0.000	0.082	0.601	0.000	0.000	0.000	0.294	0.024	0.165	0.000	0.389	1.025	0.000	0.024	0.483	0.801	1.001
73.000	0.989	0.612	0.000	0.000	0.000	0.777	0.624	0.000	0.000	0.118	0.518	0.000	0.000	0.047	0.624	0.130	0.000	0.000	0.130	0.836	0.012	0.071	0.506	1.072	0.989
74.000	1.001	0.883	0.306	0.000	0.000	0.848	0.247	0.024	0.000	0.000	0.000	0.082	0.000	0.000	0.000	0.000	0.000	0.000	0.659	0.601	0.000	0.000	0.436	0.801	1.001
75.000	1.001	1.060	0.271	0.000	0.000	0.612	0.577	0.024	0.000	0.000	0.106	0.153	0.271	0.177	0.236	0.000	0.000	0.153	0.659	0.789	0.000	0.000	0.495	0.707	1.001
76.000	1.001	0.659	0.730	0.024	0.000	1.260	0.342	0.000	0.000	0.000	0.271	0.224	0.000	0.106	0.118	0.000	0.059	0.000	0.118	0.612	0.000	0.000	0.024	1.460	1.001
77.000	1.001	0.530	0.000	0.000	0.000	0.765	1.095	0.000	0.000	0.012	0.400	0.447	0.000	0.082	0.483	0.000	0.000	0.271	0.754	0.919	0.000	0.000	0.130	1.001	1.001
78.000	1.001	0.966	0.000	0.000	0.000	1.213	0.259	0.000	0.000	0.059	0.506	0.024	0.000	0.059	0.754	0.000	0.000	0.000	0.000	1.354	0.000	0.012	0.530	0.824	1.001
79.000	1.001	0.000	0.000	0.000	0.000	0.624	0.400	0.283	0.000	0.130	0.436	0.271	0.000	0.024	0.024	0.000	0.000	0.000	1.213	0.813	0.000	0.000	0.000	0.801	1.001
80.000	1.001	1.248	0.000	0.000	0.000	1.378	0.707	0.024	0.000	0.224	0.742	0.106	0.000	0.059	0.565	0.000	0.000	0.059	0.012	1.001	0.000	0.153	0.283	0.742	1.001
81.000	1.001	0.860	0.342	0.082	0.012	0.883	0.306	0.000	0.000	0.059	0.141	0.000	0.000	0.012	0.082	0.000	0.000	0.094	0.400	0.907	0.000	0.000	0.294	0.813	1.001
82.000	1.001	1.166	0.695	0.165	0.000	0.977	0.565	0.000	0.000	0.024	0.141	0.000	0.000	0.000	0.153	0.000	0.035	0.035	0.106	1.154	0.000	0.000	0.565	1.025	1.001
83.000	1.001	0.518	0.165	0.000	0.000	0.824	0.636	0.000	0.000	0.000	0.436	0.000	0.000	0.035	0.236	0.082	0.059	0.000	0.306	0.389	0.000	0.000	0.000	0.895	1.001
84.000	1.001	1.496	0.989	0.000	0.000	0.612	0.247	0.000	0.000	0.000	0.695	0.000	0.035	0.000	0.106	0.000	0.000	0.082	0.283	1.307	0.000	0.224	0.601	1.107	1.001
85.000	0.989	0.707	0.000	0.000	0.000	1.036	0.424	0.106	0.000	0.000	0.836	0.012	0.059	0.000	0.000	0.000	0.000	0.177	0.424	0.707	0.000	0.024	0.483	0.777	0.989
86.000	1.001	0.883	0.118	0.000	0.000	0.860	0.400	0.024	0.000	0.000	0.565	0.447	0.035	0.342	0.200	0.000	0.247	0.106	0.801	1.142	0.000	0.000	0.000	0.836	1.001
87.000	1.001	1.248	0.200	0.000	0.000	0.860	0.612	0.000	0.000	0.000	0.389	0.153	0.059	0.200	0.718	0.047	0.000	0.012	0.306	1.083	0.047	0.000	0.141	0.824	1.001
