Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.435s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.813	0.648	0.919	0.459	0.000	0.377	0.130	0.000
62.000	1.001	0.577	0.224	0.824	0.188	0.000	0.412	0.000	0.000
63.000	1.001	0.730	0.000	1.036	0.342	0.000	0.977	0.000	0.000
64.000	1.001	0.883	0.153	0.977	0.000	0.000	0.542	0.165	0.024
65.000	1.001	1.331	0.000	1.001	0.024	0.000	0.966	0.447	0.000
66.000	1.001	0.707	0.000	0.659	0.236	0.000	0.294	0.059	0.000
67.000	1.001	0.506	0.553	1.342	0.777	0.000	0.683	0.130	0.000
68.000	1.001	1.413	0.000	1.001	0.718	0.000	0.671	0.000	0.000
69.000	1.001	1.189	0.459	1.001	0.730	0.000	0.000	0.000	0.000
70.000	1.001	0.330	0.553	0.989	0.047	0.000	0.506	0.188	0.153
71.000	1.001	1.189	0.236	0.919	0.930	0.177	0.200	0.012	0.059
72.000	1.001	0.718	0.165	0.895	0.636	0.400	0.860	0.801	0.047
73.000	0.989	1.366	0.000	1.107	0.777	0.000	0.989	0.518	0.000
74.000	1.001	1.142	0.000	0.365	0.118	0.271	0.047	0.188	0.000
75.000	1.001	0.530	0.365	1.166	1.025	0.365	0.094	0.000	0.000
76.000	1.001	1.484	0.153	0.542	0.977	0.389	0.683	0.000	0.047
77.000	1.001	0.518	0.742	1.460	0.082	0.012	0.012	0.000	0.094
78.000	1.001	0.506	0.000	0.813	0.094	0.000	0.236	0.353	0.000
79.000	1.001	1.001	0.777	0.294	0.000	0.000	0.024	0.024	0.024
80.000	1.001	1.731	0.188	0.565	0.848	0.000	0.000	0.000	0.000
81.000	1.001	0.247	0.447	1.260	0.365	0.000	0.130	0.718	0.000
82.000	1.001	1.225	0.024	0.777	0.035	0.106	0.035	0.153	0.035
83.000	1.001	1.013	0.153	0.813	0.094	0.071	0.224	0.000	0.000
84.000	1.001	0.824	0.306	0.259	0.636	0.059	0.118	0.000	0.000
85.000	0.989	0.471	0.212	1.048	0.306	0.094	0.000	0.283	0.130
86.000	1.001	0.236	0.012	1.095	0.212	0.106	0.754	0.306	0.306
87.000	1.001	0.765	0.035	0.824	0.247	0.177	0.683	0.000	0.024
88.000	1.001	0.177	0.024	1.284	0.047	0.094	0.212	0.141	0.047
89.000	1.001	0.000	0.000	0.730	0.024	0.000	0.000	0.024	0.000
90.000	1.001	0.989	0.000	1.107	0.165	0.365	0.000	0.165	0.012
91.000	1.001	1.060	0.000	0.824	0.318	0.012	0.000	0.177	0.059
92.000	1.001	1.178	0.000	1.048	0.542	0.106	0.765	0.012	0.000
93.000	1.001	1.390	0.000	0.883	0.789	0.000	0.130	0.247	0.000
94.000	1.001	0.636	0.483	1.025	0.730	0.000	0.000	0.082	0.000
95.000	1.001	0.495	0.000	0.177	0.000	0.000	0.000	0.000	0.000
96.000	1.001	1.201	0.000	1.284	0.118	0.035	0.224	0.188	0.035
97.000	0.989	0.754	0.000	0.942	0.106	0.047	0.035	0.224	0.000
98.000	1.001	1.578	0.224	0.236	0.789	0.389	0.000	0.094	0.035
99.000	1.001	0.436	0.283	0.424	0.200	0.294	0.188	0.412	0.106
100.000	1.001	1.390	0.412	0.813	0.483	0.707	0.000	0.000	0.000
101.000	1.001	0.424	0.012	0.495	0.000	0.165	0.000	0.000	0.000
102.000	1.001	0.565	0.000	1.095	0.648	0.047	0.648	0.000	0.000
103.000	1.001	0.813	0.000	0.824	0.648	0.106	0.000	0.071	0.012
104.000	1.001	0.977	0.035	1.178	0.118	0.224	0.177	0.294	0.000
105.000	1.001	0.389	0.000	0.247	1.189	0.000	0.000	0.530	0.000
106.000	1.001	0.930	0.659	0.801	0.118	0.000	0.000	0.177	0.000
107.000	1.001	0.895	0.601	1.013	0.860	0.000	0.165	0.035	0.000
108.000	1.001	0.871	0.754	0.989	0.035	0.000	0.589	0.059	0.000
109.000	1.001	0.012	0.047	0.954	0.212	0.000	0.236	0.236	0.000
110.000	0.989	0.495	0.000	0.730	0.000	0.000	0.000	0.094	0.000
111.000	1.001	0.907	0.000	0.977	0.506	0.094	0.000	0.000	0.000
112.000	1.001	0.989	0.118	1.448	0.212	0.035	0.000	0.000	0.106
113.000	1.001	1.013	0.883	0.342	0.012	0.530	0.188	0.000	0.094
114.000	1.001	0.471	0.047	0.919	0.177	0.318	0.624	0.236	0.000
115.000	1.001	0.247	0.024	1.142	0.153	0.024	0.000	0.141	0.082
116.000	1.001	0.895	0.188	0.294	0.130	0.000	0.000	0.130	0.000
117.000	1.001	0.907	0.000	0.860	0.094	0.012	0.000	0.000	0.047
118.000	1.001	1.236	0.000	0.966	0.212	0.648	0.000	0.012	0.000
119.000	1.001	0.436	0.000	0.342	0.082	0.094	0.424	0.000	0.212
120.000	1.001	0.106	0.000	1.095	0.165	0.141	0.389	0.306	0.000
