Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.513s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.813	0.518	0.212	0.141	0.954	0.047	0.012	0.000	0.000	0.553	0.000	0.000	0.342	0.200	0.047	0.000	0.024	0.400	0.683	0.047	0.047	0.000	0.836	0.989
62.000	1.001	0.824	0.130	0.000	0.000	0.471	0.565	0.035	0.000	0.141	0.471	0.059	0.000	0.118	0.412	0.082	0.000	0.283	0.659	0.977	0.259	0.601	0.659	0.895	1.001
63.000	1.001	0.459	0.330	0.212	0.082	0.542	0.059	0.000	0.000	0.118	0.377	0.000	0.000	0.024	0.236	0.012	0.000	0.059	0.153	0.695	0.024	0.200	0.530	0.919	1.001
64.000	1.001	0.765	0.318	0.035	0.106	0.860	0.506	0.012	0.000	0.224	0.412	0.035	0.000	0.059	0.730	0.471	0.000	0.106	0.330	0.754	0.306	0.506	0.495	0.824	1.001
65.000	1.001	0.765	0.259	0.177	0.071	0.836	0.895	0.000	0.000	0.024	0.294	0.000	0.000	0.000	0.118	0.318	0.000	0.153	0.459	0.730	0.177	0.400	0.824	0.954	1.001
66.000	1.001	0.942	0.271	0.024	0.012	0.836	0.130	0.000	0.000	0.495	0.389	0.000	0.000	0.024	0.542	0.188	0.000	0.165	0.259	0.813	0.165	0.518	0.707	0.754	1.001
67.000	1.001	0.671	0.919	0.071	0.071	0.813	0.389	0.000	0.000	0.283	0.471	0.000	0.000	0.000	0.636	0.283	0.000	0.000	0.000	0.624	0.000	0.412	0.801	0.989	1.001
68.000	1.001	0.718	0.141	0.177	0.059	0.530	0.247	0.012	0.012	0.294	0.165	0.259	0.000	0.047	0.483	0.000	0.000	0.035	0.188	0.389	0.000	0.247	0.271	0.671	1.001
69.000	1.001	1.095	1.001	0.224	0.330	0.871	0.754	0.047	0.000	0.342	0.000	0.024	0.059	0.059	0.648	0.141	0.000	0.106	0.165	0.659	0.118	0.200	0.530	0.671	1.001
70.000	1.001	0.813	0.365	0.118	0.094	0.483	0.447	0.106	0.000	0.294	0.294	0.106	0.000	0.035	0.271	0.106	0.000	0.177	0.530	0.695	0.224	0.200	0.130	0.553	1.001
71.000	1.001	0.530	0.412	0.200	0.094	0.860	0.271	0.000	0.000	0.271	0.459	0.000	0.000	0.035	0.612	0.259	0.000	0.035	0.318	1.072	0.118	0.342	0.742	0.707	1.001
72.000	1.001	0.695	0.283	0.353	0.247	1.025	0.141	0.012	0.012	0.400	0.424	0.047	0.000	0.000	0.930	0.377	0.000	0.000	0.353	0.718	0.247	0.306	0.224	0.436	1.001
73.000	0.989	0.447	0.377	0.141	0.118	0.436	0.000	0.000	0.000	0.236	0.412	0.000	0.000	0.012	0.247	0.318	0.000	0.000	0.589	0.577	0.377	0.424	0.813	1.178	0.989
74.000	1.001	0.860	0.707	0.447	0.188	0.636	0.471	0.059	0.000	0.306	0.412	0.000	0.000	0.447	0.636	0.306	0.000	0.071	0.813	1.001	0.177	0.436	0.518	0.836	1.001
75.000	1.001	0.836	0.424	0.153	0.200	0.400	0.919	0.224	0.012	0.436	0.565	0.177	0.000	0.012	0.318	0.012	0.047	0.306	0.718	0.671	0.000	0.118	0.377	0.671	1.001
76.000	1.001	0.648	0.730	0.283	0.306	1.225	0.141	0.000	0.000	0.436	0.436	0.082	0.000	0.059	0.695	0.200	0.012	0.000	0.118	0.671	0.188	0.365	0.271	0.836	1.001
77.000	1.001	0.930	0.000	0.000	0.000	0.718	0.824	0.000	0.000	0.353	0.483	0.106	0.000	0.118	0.353	0.342	0.000	0.118	0.471	0.765	0.094	0.648	0.601	0.824	1.001
