Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.536s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.671	0.636	0.000	0.671	0.553	0.047	0.188	0.353	0.012	0.754	0.754	0.306	0.012	0.342	0.989
62.000	1.001	0.930	1.095	0.000	0.824	0.130	0.047	0.459	0.506	0.012	0.801	0.871	0.447	0.247	0.777	1.001
63.000	1.001	0.659	0.518	0.000	0.813	0.306	0.165	0.789	0.342	0.130	0.824	0.860	0.153	0.483	0.919	1.001
64.000	1.001	0.754	0.436	0.000	0.695	0.624	0.024	0.860	0.412	0.365	0.365	0.871	0.130	0.577	1.060	1.001
65.000	1.001	0.506	0.247	0.000	0.436	0.659	0.495	0.612	0.400	0.024	0.860	0.754	0.294	0.813	0.848	1.001
66.000	1.001	0.966	1.095	0.000	0.966	0.777	0.012	0.860	0.389	0.165	0.542	0.860	0.200	0.871	0.871	1.001
67.000	1.001	0.589	0.471	0.000	0.718	0.259	0.165	0.671	0.483	0.035	0.683	0.860	0.236	0.942	0.907	1.001
68.000	1.001	0.789	0.542	0.000	0.365	0.730	0.024	0.942	0.247	0.165	0.365	0.860	0.212	0.883	0.813	1.001
69.000	1.001	0.789	0.824	0.000	1.390	0.330	0.000	0.919	0.648	0.012	0.777	0.919	0.271	0.400	0.966	1.001
70.000	1.001	0.977	0.754	0.000	0.789	0.895	0.106	0.895	0.294	0.035	0.659	1.060	0.306	1.072	0.765	1.001
71.000	1.001	0.530	0.259	0.000	1.083	0.365	0.106	0.695	1.048	0.012	0.659	0.742	0.789	1.025	1.025	1.001
72.000	1.001	1.154	0.553	0.000	1.001	0.718	0.082	0.589	0.636	0.141	0.471	0.813	0.636	0.695	0.777	1.001
73.000	0.989	0.966	0.765	0.000	0.553	1.201	0.330	0.518	0.177	0.024	0.553	0.695	0.353	0.648	0.789	0.989
74.000	1.001	0.553	0.471	0.000	0.871	0.459	0.094	0.989	0.765	0.118	0.777	1.013	0.671	0.966	1.072	1.001
75.000	1.001	0.942	1.025	0.000	0.624	0.553	0.247	0.577	0.188	0.000	0.942	0.930	0.177	0.648	0.707	1.001
76.000	1.001	0.824	0.294	0.000	0.801	0.318	0.035	0.553	0.377	0.106	0.283	0.883	0.754	0.919	0.977	1.001
77.000	1.001	0.813	0.495	0.000	1.119	0.506	0.071	1.072	0.436	0.094	0.871	0.966	0.377	0.765	0.919	1.001
78.000	1.001	0.671	0.813	0.000	0.659	0.188	0.000	0.813	0.518	0.000	0.989	0.895	0.471	0.506	0.860	1.001
79.000	1.001	0.930	0.919	0.000	0.754	0.989	0.212	0.742	0.424	0.294	0.789	0.907	0.271	0.966	1.083	1.001
80.000	1.001	0.707	0.424	0.000	0.671	0.601	0.000	0.895	0.589	0.000	0.636	0.883	0.589	0.636	0.919	1.001
81.000	1.001	0.942	0.895	0.000	0.777	0.659	0.012	0.907	0.412	0.330	0.447	0.801	0.506	1.072	0.977	1.001
82.000	1.001	0.671	0.530	0.000	0.930	0.565	0.212	0.577	0.601	0.165	0.377	0.789	0.577	0.671	0.930	1.001
83.000	1.001	0.765	0.506	0.000	0.765	0.577	0.000	1.095	0.730	0.224	1.201	1.095	0.447	0.506	0.919	1.001
84.000	1.001	0.871	0.612	0.000	0.424	0.942	0.071	0.459	0.330	0.130	0.612	0.742	0.377	0.977	0.919	1.001
85.000	0.989	0.907	0.883	0.000	0.483	0.436	0.106	0.777	0.424	0.000	0.318	0.754	0.141	0.824	0.966	0.989
86.000	1.001	0.671	0.601	0.000	0.813	0.730	0.118	0.813	0.436	0.247	0.342	1.072	0.601	0.754	0.860	1.001
87.000	1.001	0.683	0.601	0.000	0.966	0.542	0.353	0.683	0.777	0.082	0.589	0.777	0.518	0.801	0.777	1.001
88.000	1.001	0.954	0.824	0.000	0.695	0.648	0.082	0.883	0.412	0.000	0.777	0.942	0.353	0.836	1.072	1.001
89.000	1.001	0.624	0.565	0.000	0.612	0.294	0.118	0.754	0.648	0.047	0.400	0.907	0.459	0.919	0.789	1.001
90.000	1.001	1.025	0.707	0.000	0.094	0.671	0.212	0.966	0.024	0.212	0.447	0.977	0.024	0.565	0.919	1.001
91.000	1.001	0.742	0.447	0.000	1.354	0.589	0.094	0.801	0.860	0.106	0.813	0.930	0.200	0.848	0.989	1.001
92.000	1.001	0.742	0.718	0.000	0.530	0.224	0.259	1.048	0.200	0.000	0.377	0.813	0.236	1.048	0.930	1.001
93.000	1.001	0.601	0.506	0.000	1.142	0.259	0.047	0.659	0.506	0.000	0.506	0.742	0.589	0.860	0.895	1.001
94.000	1.001	0.966	0.718	0.000	0.718	0.777	0.082	1.025	0.342	0.024	0.883	1.001	0.059	0.565	0.801	1.001
95.000	1.001	1.001	1.001	0.000	0.412	0.954	0.000	0.565	0.177	0.247	0.907	0.836	0.365	0.318	0.895	1.001
96.000	1.001	0.671	0.707	0.000	0.000	0.177	0.130	0.871	0.000	0.000	0.989	1.083	0.000	0.883	0.765	1.001
97.000	0.989	1.001	0.824	0.000	0.000	0.577	0.306	0.459	0.000	0.000	0.459	0.742	0.000	0.966	0.977	0.989
98.000	1.001	0.871	0.636	0.000	0.000	0.919	0.224	0.459	0.000	0.188	0.400	0.942	0.000	0.977	1.154	1.001
99.000	1.001	1.060	0.860	0.000	0.000	0.236	0.200	1.072	0.000	0.200	0.824	0.824	0.000	0.342	0.966	1.001
100.000	1.001	0.871	0.648	0.000	0.000	0.777	0.247	0.907	0.000	0.342	0.400	0.895	0.000	0.813	0.966	1.001
101.000	1.001	0.860	0.636	0.000	0.000	0.718	0.601	0.683	0.000	0.353	0.636	0.977	0.000	0.871	0.836	1.001
102.000	1.001	0.565	0.412	0.000	0.000	0.601	0.165	0.930	0.000	0.283	0.601	0.730	0.000	0.589	0.765	1.001
103.000	1.001	0.930	0.695	0.000	0.000	0.754	0.247	0.895	0.000	0.012	0.236	1.025	0.000	0.506	1.013	1.001
104.000	1.001	0.730	0.636	0.000	0.000	0.624	0.365	0.471	0.000	0.188	1.366	0.930	0.000	0.495	0.966	1.001
105.000	1.001	1.001	1.048	0.000	0.000	0.565	0.024	0.707	0.000	0.506	0.612	0.801	0.000	0.989	0.765	1.001
106.000	1.001	0.977	0.754	0.000	0.000	0.930	0.212	1.025	0.000	0.353	0.966	1.025	0.000	0.695	0.848	1.001
107.000	1.001	0.483	0.200	0.000	0.000	0.447	0.141	0.659	0.000	0.130	0.659	0.824	0.000	0.813	1.013	1.001
108.000	1.001	0.871	0.883	0.000	0.000	0.718	0.412	0.824	0.000	0.094	0.177	0.824	0.000	0.954	1.048	1.001
109.000	1.001	0.824	0.836	0.000	0.000	0.389	0.707	0.789	0.000	0.000	0.895	0.860	0.000	0.483	0.471	0.989
110.000	0.989	0.436	0.342	0.000	0.000	0.271	0.000	0.966	0.000	0.153	0.907	0.919	0.000	0.236	0.565	1.001
111.000	1.001	1.060	1.025	0.000	0.000	0.648	0.283	0.789	0.000	0.071	0.848	1.013	0.000	0.966	1.119	1.001
112.000	1.001	0.954	0.754	0.000	0.000	0.989	0.259	1.013	0.000	0.259	0.907	0.848	0.000	0.671	0.942	1.001
113.000	1.001	1.013	0.801	0.000	0.000	0.789	0.436	0.636	0.000	0.188	0.648	0.765	0.000	1.013	0.919	1.001
114.000	1.001	0.824	0.648	0.000	0.000	0.860	0.106	1.225	0.000	0.283	0.294	1.095	0.000	0.659	0.695	1.001
115.000	1.001	0.930	0.966	0.000	0.000	0.459	0.259	0.824	0.000	0.118	0.718	0.942	0.000	0.730	1.001	1.001
116.000	1.001	0.742	0.636	0.000	0.000	0.436	0.565	0.671	0.000	0.130	0.236	0.742	0.000	0.813	0.883	1.001
117.000	1.001	0.601	0.695	0.000	0.000	0.636	0.542	1.036	0.000	0.271	0.801	1.013	0.000	0.824	0.836	1.001
118.000	1.001	0.789	0.389	0.000	0.000	0.695	0.165	0.447	0.000	0.377	0.342	0.589	0.000	0.919	0.989	1.001
119.000	1.001	0.977	1.025	0.000	0.000	0.730	0.000	0.506	0.000	0.271	0.860	0.824	0.000	0.742	1.048	1.001
120.000	1.001	0.836	0.648	0.000	0.000	0.683	0.424	0.777	0.000	0.012	0.542	1.013	0.000	0.860	0.930	1.001
