Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.435s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.553	0.247	0.000	0.871	0.306	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
62.000	1.001	1.272	0.271	0.000	0.954	0.377	0.000	0.000	0.094	0.000	0.000	0.000	0.094	0.000	0.000	0.000
63.000	1.001	1.060	0.565	0.059	0.412	0.106	0.000	0.236	0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000
64.000	1.001	0.754	0.000	0.000	1.437	0.247	0.000	0.000	0.624	0.153	0.000	0.000	0.000	0.000	0.000	0.000
65.000	1.001	0.447	0.000	0.000	0.977	0.671	0.000	0.000	0.389	0.000	0.000	0.000	0.024	0.000	0.000	0.000
66.000	1.001	0.801	0.000	0.000	1.001	0.365	0.000	0.000	0.259	0.141	0.000	0.000	0.106	0.047	0.035	0.000
67.000	1.001	0.824	0.636	0.094	0.754	0.106	0.035	0.000	1.201	0.177	0.000	0.000	0.000	0.106	0.000	0.000
68.000	1.001	0.612	0.342	0.059	0.907	0.353	0.000	0.000	0.165	0.024	0.000	0.000	0.000	0.000	0.000	0.000
69.000	1.001	1.048	0.718	0.212	1.025	0.436	0.000	0.024	0.471	0.000	0.000	0.000	0.024	0.094	0.000	0.000
70.000	1.001	0.930	0.259	0.000	0.895	0.200	0.047	0.000	0.695	0.012	0.000	0.000	0.082	0.000	0.000	0.000
71.000	1.001	0.848	0.012	0.000	0.224	0.012	0.059	0.000	0.141	0.094	0.000	0.000	0.000	0.000	0.000	0.000
72.000	1.001	0.848	0.742	0.035	0.000	0.294	0.047	0.024	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.024
73.000	0.989	0.153	0.000	0.000	0.000	0.471	0.000	0.000	0.024	0.035	0.000	0.000	0.000	0.000	0.000	0.000
74.000	1.001	1.142	1.272	0.365	0.000	0.612	0.153	0.000	0.000	0.047	0.000	0.000	0.000	0.130	0.000	0.000
75.000	1.001	0.436	0.212	0.000	0.000	0.071	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000
76.000	1.001	1.189	1.001	0.224	0.000	0.483	0.000	0.000	0.000	0.047	0.294	0.000	0.000	0.000	0.000	0.000
77.000	1.001	0.389	0.094	0.000	0.259	0.424	0.012	0.000	0.130	0.047	0.012	0.000	0.000	0.000	0.000	0.000
