Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.552s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.695	0.236	0.130	0.919	0.601	0.094	0.012	0.506	0.082	0.000	0.000	0.424	0.000	0.000	0.000
62.000	1.001	0.860	0.424	0.247	0.765	0.530	0.000	0.000	0.518	0.000	0.000	0.000	0.824	0.000	0.000	0.000
63.000	1.001	0.495	0.377	0.377	0.765	0.342	0.000	0.000	0.636	0.000	0.000	0.000	0.506	0.000	0.000	0.000
64.000	1.001	1.025	0.271	0.247	0.707	0.860	0.012	0.000	0.259	0.153	0.000	0.000	0.082	0.047	0.000	0.000
65.000	1.001	0.565	0.342	0.400	0.813	0.130	0.000	0.000	0.848	0.141	0.000	0.000	0.624	0.012	0.000	0.000
66.000	1.001	0.765	0.659	0.636	0.930	1.048	0.047	0.000	0.813	0.118	0.000	0.000	0.271	0.059	0.000	0.000
67.000	1.001	0.754	0.306	0.353	0.895	0.330	0.000	0.000	0.518	0.000	0.000	0.000	0.459	0.000	0.012	0.000
68.000	1.001	0.871	0.577	0.447	0.601	0.966	0.024	0.000	0.495	0.141	0.000	0.000	0.471	0.000	0.000	0.000
69.000	1.001	1.025	0.624	0.389	0.718	0.542	0.024	0.000	0.942	0.000	0.000	0.000	0.718	0.012	0.000	0.000
70.000	1.001	0.695	0.530	0.412	0.871	0.542	0.094	0.000	0.707	0.000	0.000	0.000	0.365	0.000	0.000	0.000
71.000	1.001	0.683	0.754	0.824	0.612	0.400	0.082	0.024	0.424	0.118	0.000	0.000	0.141	0.047	0.000	0.000
72.000	1.001	1.142	0.718	0.601	0.848	0.601	0.024	0.000	0.636	0.024	0.000	0.000	0.530	0.000	0.000	0.000
73.000	0.989	0.871	0.389	0.259	1.048	0.542	0.000	0.000	0.966	0.106	0.000	0.000	0.553	0.059	0.000	0.000
74.000	1.001	0.542	0.436	0.247	0.919	0.000	0.000	0.000	0.542	0.000	0.000	0.000	0.589	0.000	0.000	0.000
75.000	1.001	0.542	0.424	0.648	0.377	0.577	0.047	0.000	0.236	0.000	0.000	0.000	0.365	0.000	0.000	0.000
