Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.422s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000
62.000	1.001	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000
63.000	1.001	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000
64.000	1.001	0.000	0.000	1.025	0.000	0.000	0.000	0.000	0.000
65.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
66.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
67.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
68.000	1.001	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000
69.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
70.000	1.001	0.000	0.000	1.013	0.000	0.000	0.000	0.000	0.000
71.000	1.001	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000
72.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
73.000	0.989	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
74.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
75.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
76.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
77.000	1.001	0.000	0.000	0.954	0.695	0.624	0.000	0.035	0.565
78.000	1.001	0.000	0.000	1.001	0.942	0.977	0.000	0.000	1.036
79.000	1.001	0.000	0.000	1.036	0.436	0.459	0.000	0.000	0.471
80.000	1.001	0.000	0.000	1.013	0.000	0.000	0.000	0.000	0.000
81.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
82.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
83.000	1.001	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000
84.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
85.000	0.989	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
86.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
87.000	1.001	0.000	0.000	0.212	0.000	0.000	0.000	0.000	0.000
88.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89.000	1.001	0.000	0.000	0.871	0.000	0.000	0.000	0.000	0.000
90.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
91.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
92.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
93.000	1.001	0.000	0.000	0.848	0.648	0.636	0.000	0.000	0.648
94.000	1.001	0.000	0.000	1.095	1.083	1.072	0.000	0.000	1.013
95.000	1.001	0.165	0.165	0.919	0.601	0.436	0.000	0.106	0.236
96.000	1.001	0.577	0.589	0.624	0.236	0.412	0.000	0.000	0.259
97.000	0.989	0.989	0.801	1.154	0.942	0.447	0.000	0.000	0.000
98.000	1.001	0.648	0.589	0.954	1.013	1.201	0.000	0.000	0.000
99.000	1.001	0.294	0.447	1.036	0.836	0.848	0.000	0.000	0.000
100.000	1.001	0.000	0.483	0.883	1.036	0.848	0.000	0.000	0.000
101.000	1.001	0.000	0.506	1.119	1.130	1.213	0.000	0.000	0.000
102.000	1.001	0.000	0.000	1.001	1.013	1.013	0.000	0.000	0.000
103.000	1.001	0.000	0.000	0.989	0.977	0.966	0.000	0.000	1.472
104.000	1.001	0.000	0.000	1.001	1.001	0.966	0.000	0.000	0.942
105.000	1.001	0.082	0.000	1.001	0.212	0.259	0.000	0.000	0.259
106.000	1.001	0.000	0.000	1.013	0.000	0.000	0.000	0.000	0.000
107.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
108.000	1.001	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000
109.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
110.000	0.989	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
111.000	1.001	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000
112.000	1.001	0.000	0.000	1.013	0.000	0.000	0.000	0.000	0.000
113.000	1.001	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000
114.000	1.001	0.000	0.000	1.013	0.000	0.000	0.000	0.000	0.000
115.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
116.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
117.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
118.000	1.001	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000
119.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
120.000	1.001	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000
