Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.521s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.954	0.942	0.436	0.942	0.895	0.000	0.094	0.047
62.000	1.001	1.025	0.400	0.930	0.777	0.118	0.954	0.400	0.047
63.000	1.001	0.907	1.154	0.977	0.188	0.082	1.072	0.200	0.000
64.000	1.001	1.072	0.824	0.942	1.201	0.118	0.801	0.471	0.141
65.000	1.001	0.930	1.048	0.801	0.447	0.200	0.754	0.071	0.447
66.000	1.001	0.942	0.930	0.907	1.072	0.271	0.754	0.754	0.459
67.000	1.001	0.824	0.754	0.671	0.318	0.483	0.601	0.035	0.483
68.000	1.001	1.013	0.765	1.060	0.283	0.518	0.942	0.000	0.553
69.000	1.001	0.966	0.907	0.777	1.025	0.059	0.848	0.377	0.082
70.000	1.001	1.060	0.871	0.236	0.989	0.365	0.165	0.718	0.377
71.000	1.001	0.824	0.942	1.130	0.094	0.130	1.060	0.106	0.000
72.000	1.001	0.765	0.754	0.895	0.330	0.247	1.025	0.000	0.271
73.000	0.989	0.848	0.495	0.330	0.907	0.695	0.283	0.071	0.506
74.000	1.001	0.895	0.942	1.448	0.106	0.236	1.107	0.035	0.153
75.000	1.001	0.907	0.871	0.883	0.436	0.200	1.025	0.000	0.130
76.000	1.001	0.871	0.871	0.989	0.424	0.212	0.977	0.094	0.047
77.000	1.001	0.977	0.871	1.001	0.353	0.130	0.977	0.012	0.236
78.000	1.001	0.730	0.718	0.495	1.025	0.306	0.459	0.495	0.365
79.000	1.001	0.824	0.801	1.189	0.330	0.000	1.095	0.000	0.000
80.000	1.001	0.860	0.506	0.942	0.895	0.412	0.813	0.518	0.353
81.000	1.001	1.166	0.907	1.072	1.130	0.471	0.707	0.447	0.247
82.000	1.001	0.930	1.013	0.977	0.141	0.024	1.072	0.000	0.012
83.000	1.001	0.966	0.883	0.695	0.801	0.271	0.648	0.130	0.306
84.000	1.001	0.919	0.459	0.777	0.624	0.365	0.695	0.471	0.483
85.000	0.989	0.919	0.966	1.025	0.789	0.224	0.777	0.000	0.271
86.000	1.001	0.930	0.954	0.707	0.942	0.483	0.695	0.141	0.283
87.000	1.001	1.154	0.860	1.119	0.730	0.047	0.930	0.212	0.165
88.000	1.001	0.954	0.636	0.883	0.777	0.318	1.072	0.035	0.306
89.000	1.001	0.989	1.060	0.883	0.412	0.000	0.789	0.377	0.000
90.000	1.001	0.777	0.813	1.119	0.424	0.059	1.130	0.118	0.188
91.000	1.001	0.777	0.671	0.695	0.542	0.506	0.754	0.118	0.636
92.000	1.001	1.095	0.565	0.542	0.765	0.777	0.589	0.824	0.695
93.000	1.001	0.707	0.601	0.966	0.730	0.495	1.013	0.000	0.318
94.000	1.001	1.130	0.730	1.036	0.659	0.177	0.765	0.224	0.365
95.000	1.001	0.977	1.013	1.001	0.177	0.094	1.001	0.141	0.377
96.000	1.001	0.907	1.048	0.883	0.471	0.035	0.907	0.141	0.000
97.000	0.989	0.954	0.601	0.942	0.789	0.283	0.707	0.671	0.106
98.000	1.001	1.072	1.413	1.001	0.601	0.106	1.048	0.271	0.130
99.000	1.001	0.860	0.765	1.013	0.648	0.059	0.966	0.342	0.000
100.000	1.001	0.801	0.742	1.013	0.624	0.259	1.048	0.000	0.283
101.000	1.001	1.130	0.871	0.754	0.589	0.459	0.754	0.224	0.424
102.000	1.001	0.942	0.883	0.836	0.436	0.082	1.025	0.000	0.177
103.000	1.001	0.977	0.930	0.989	0.848	0.141	0.895	0.318	0.342
104.000	1.001	0.836	0.659	0.989	1.013	0.624	0.683	0.589	0.330
105.000	1.001	1.072	1.119	0.966	0.530	0.377	1.025	0.259	0.188
106.000	1.001	1.001	0.601	0.930	0.907	0.000	0.612	0.789	0.000
107.000	1.001	0.707	0.671	1.013	0.601	0.071	1.154	0.342	0.177
108.000	1.001	0.871	0.848	0.589	0.730	0.389	0.577	0.200	0.000
109.000	1.001	1.001	0.765	1.025	0.989	0.259	0.730	0.141	0.212
110.000	0.989	0.919	0.813	1.119	0.483	0.283	0.942	0.165	0.283
111.000	1.001	0.919	0.765	0.989	0.589	0.342	1.201	0.000	0.271
112.000	1.001	1.048	0.907	0.930	0.707	0.271	0.789	0.471	0.330
113.000	1.001	0.848	0.871	1.025	0.224	0.012	1.025	0.365	0.024
114.000	1.001	1.083	0.989	0.813	0.518	0.365	0.659	0.271	0.306
115.000	1.001	0.942	0.824	0.883	0.754	0.400	0.271	0.212	0.471
116.000	1.001	1.013	0.942	0.989	0.495	0.153	1.390	0.000	0.118
117.000	1.001	0.754	0.659	0.942	0.389	0.094	0.883	0.436	0.059
118.000	1.001	1.107	1.154	1.013	0.530	0.000	0.742	0.565	0.024
119.000	1.001	1.013	1.013	0.848	0.883	0.389	0.648	0.071	0.177
120.000	1.001	0.836	0.836	0.966	0.436	0.224	0.707	0.342	0.106
