Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.555s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.707	0.247	0.294	0.483	0.659	0.200	0.035	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000
62.000	1.001	1.119	0.718	0.330	0.883	0.777	0.012	0.000	0.306	0.000	0.000	0.000	0.200	0.000	0.000	0.000
63.000	1.001	0.353	0.200	0.094	0.707	0.365	0.118	0.000	0.636	0.000	0.000	0.000	0.177	0.000	0.000	0.000
64.000	1.001	1.048	0.565	0.553	0.695	0.718	0.165	0.106	0.506	0.000	0.000	0.000	0.636	0.000	0.000	0.000
65.000	1.001	1.001	0.495	0.283	0.977	0.471	0.082	0.059	0.754	0.000	0.000	0.000	0.530	0.000	0.024	0.000
66.000	1.001	0.506	0.471	0.400	0.765	0.259	0.153	0.000	0.330	0.035	0.000	0.000	0.212	0.035	0.000	0.000
67.000	1.001	0.977	0.483	0.342	1.060	0.565	0.024	0.000	0.742	0.130	0.000	0.000	0.742	0.000	0.000	0.000
68.000	1.001	0.683	0.683	0.495	0.648	0.082	0.024	0.000	0.389	0.059	0.000	0.000	0.400	0.024	0.000	0.000
69.000	1.001	0.601	0.412	0.283	0.789	0.400	0.047	0.000	0.459	0.047	0.000	0.000	0.118	0.059	0.000	0.000
70.000	1.001	0.754	0.342	0.212	0.871	0.518	0.141	0.035	0.742	0.035	0.000	0.000	0.188	0.106	0.000	0.000
71.000	1.001	1.001	0.530	0.424	1.072	0.412	0.000	0.000	0.553	0.071	0.000	0.000	0.130	0.000	0.000	0.000
72.000	1.001	0.813	0.094	0.177	0.871	0.553	0.106	0.000	0.883	0.141	0.000	0.000	0.506	0.059	0.000	0.000
73.000	0.989	0.977	0.553	0.589	0.589	0.601	0.024	0.035	0.236	0.153	0.000	0.000	0.400	0.000	0.000	0.000
74.000	1.001	0.789	0.412	0.247	1.284	0.424	0.059	0.000	0.954	0.000	0.000	0.000	0.742	0.000	0.000	0.000
75.000	1.001	0.907	0.801	0.553	0.801	0.553	0.059	0.188	0.565	0.059	0.000	0.000	0.118	0.012	0.000	0.000
76.000	1.001	0.612	0.365	0.283	0.447	0.601	0.071	0.000	0.094	0.024	0.000	0.000	0.447	0.047	0.000	0.000
77.000	1.001	0.966	0.518	0.565	1.119	0.177	0.071	0.000	0.495	0.165	0.000	0.000	0.471	0.024	0.000	0.000
78.000	1.001	0.577	0.247	0.000	0.989	0.330	0.000	0.000	0.165	0.130	0.000	0.000	0.342	0.035	0.000	0.000
79.000	1.001	0.966	0.718	0.577	0.860	0.612	0.094	0.000	0.683	0.035	0.047	0.000	0.342	0.000	0.000	0.000
80.000	1.001	0.648	0.389	0.624	0.530	0.577	0.024	0.000	0.495	0.071	0.000	0.000	0.495	0.000	0.000	0.000
81.000	1.001	0.871	0.565	0.365	0.919	0.612	0.082	0.012	0.612	0.012	0.000	0.000	0.777	0.071	0.000	0.000
82.000	1.001	1.072	0.035	0.000	0.601	0.942	0.318	0.035	0.294	0.082	0.000	0.000	0.259	0.024	0.000	0.000
83.000	1.001	0.612	0.765	0.601	0.695	0.236	0.094	0.000	0.683	0.000	0.047	0.047	0.141	0.000	0.024	0.000
84.000	1.001	1.036	0.801	0.306	0.824	0.707	0.035	0.000	0.389	0.000	0.000	0.000	0.424	0.000	0.000	0.000
85.000	0.989	0.518	0.236	0.377	0.824	0.165	0.000	0.000	0.342	0.000	0.000	0.000	0.236	0.000	0.000	0.000
86.000	1.001	1.001	1.072	0.565	0.436	0.813	0.082	0.000	0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87.000	1.001	0.695	0.483	0.424	1.001	0.542	0.059	0.000	0.565	0.000	0.000	0.000	0.624	0.000	0.000	0.000
88.000	1.001	1.013	0.577	0.389	1.025	0.518	0.059	0.012	0.612	0.000	0.000	0.000	0.106	0.000	0.000	0.000
89.000	1.001	0.636	0.165	0.271	0.777	0.553	0.035	0.082	0.436	0.000	0.000	0.000	0.318	0.000	0.000	0.000
90.000	1.001	0.930	0.848	0.318	0.801	0.742	0.035	0.000	0.141	0.212	0.000	0.000	0.177	0.059	0.000	0.000
91.000	1.001	0.871	0.377	0.483	0.471	0.848	0.094	0.047	0.353	0.024	0.094	0.000	0.153	0.024	0.000	0.000
92.000	1.001	0.801	0.848	0.471	0.824	0.283	0.047	0.000	0.659	0.000	0.000	0.000	0.283	0.000	0.000	0.000
93.000	1.001	0.683	0.683	0.648	0.907	0.601	0.024	0.000	0.542	0.071	0.000	0.000	0.436	0.047	0.000	0.000
94.000	1.001	0.742	0.565	0.330	0.765	0.542	0.000	0.000	0.742	0.000	0.000	0.000	0.671	0.000	0.000	0.000
95.000	1.001	0.883	0.636	0.353	0.789	0.824	0.000	0.000	0.483	0.000	0.000	0.000	0.389	0.000	0.000	0.000
96.000	1.001	0.695	0.459	0.365	0.813	0.389	0.000	0.000	0.447	0.000	0.000	0.000	0.412	0.000	0.000	0.000
97.000	0.989	0.895	0.707	0.553	0.377	0.742	0.165	0.000	0.106	0.177	0.000	0.000	0.082	0.000	0.000	0.000
98.000	1.001	0.577	0.683	0.495	0.836	0.306	0.000	0.000	0.342	0.000	0.000	0.000	0.177	0.000	0.000	0.000
99.000	1.001	1.025	0.542	0.506	0.895	1.119	0.188	0.000	0.424	0.059	0.000	0.000	0.236	0.000	0.000	0.000
100.000	1.001	0.707	0.153	0.412	0.824	0.553	0.106	0.059	0.648	0.212	0.000	0.000	0.436	0.188	0.000	0.000
101.000	1.001	0.930	0.683	0.365	1.072	0.294	0.035	0.000	0.577	0.071	0.035	0.000	0.565	0.082	0.000	0.000
102.000	1.001	0.730	0.342	0.447	0.871	0.589	0.000	0.000	0.436	0.012	0.012	0.000	0.200	0.000	0.035	0.000
103.000	1.001	0.930	0.377	0.342	0.942	1.083	0.024	0.000	0.813	0.200	0.000	0.000	0.553	0.071	0.000	0.000
104.000	1.001	0.860	0.506	0.000	0.659	0.624	0.059	0.000	0.860	0.153	0.000	0.000	0.730	0.000	0.000	0.000
105.000	1.001	0.871	0.530	0.271	0.942	0.883	0.071	0.000	0.718	0.153	0.000	0.000	0.236	0.012	0.000	0.000
106.000	1.001	0.483	0.506	0.365	0.836	0.436	0.047	0.000	0.565	0.000	0.000	0.000	0.553	0.000	0.012	0.000
107.000	1.001	0.989	0.601	0.695	0.824	0.447	0.047	0.035	0.577	0.000	0.012	0.000	0.294	0.000	0.024	0.000
108.000	1.001	0.577	0.400	0.330	0.353	0.553	0.082	0.000	0.259	0.247	0.000	0.000	0.177	0.012	0.000	0.000
109.000	1.001	0.695	0.624	0.553	0.777	0.518	0.024	0.000	0.271	0.047	0.000	0.000	0.330	0.000	0.000	0.000
110.000	0.989	1.201	0.612	0.471	0.518	0.930	0.294	0.000	0.330	0.294	0.000	0.000	0.365	0.047	0.000	0.000
111.000	1.001	0.883	0.718	0.506	1.201	0.342	0.047	0.012	0.636	0.094	0.000	0.000	0.648	0.000	0.000	0.000
112.000	1.001	0.447	0.306	0.424	0.601	0.188	0.000	0.000	0.707	0.059	0.000	0.000	0.883	0.000	0.000	0.000
113.000	1.001	0.907	0.412	0.212	0.930	0.294	0.000	0.000	0.236	0.177	0.000	0.000	0.012	0.035	0.000	0.000
