Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.546s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.871	0.412	0.342	0.542	0.612	0.000	0.659	0.165	0.012	0.306	0.954	0.141	0.306	0.789	0.989
62.000	1.001	0.683	0.836	0.565	0.907	0.530	0.024	0.942	0.236	0.177	0.271	0.954	0.259	0.777	0.860	1.001
63.000	1.001	0.848	0.589	0.412	0.765	0.224	0.094	0.577	0.483	0.000	0.718	0.789	0.318	0.589	0.730	1.001
64.000	1.001	0.954	0.636	0.742	0.377	0.695	0.141	0.577	0.236	0.000	0.954	0.860	0.141	0.871	0.954	1.001
65.000	1.001	0.777	0.518	0.377	0.883	0.518	0.047	0.742	0.659	0.141	0.377	0.895	0.247	0.848	0.860	1.001
66.000	1.001	0.754	0.589	0.518	0.612	0.612	0.094	0.848	0.342	0.165	0.236	1.095	0.165	1.001	0.966	1.001
67.000	1.001	0.471	0.400	0.271	0.777	0.071	0.000	0.530	0.801	0.000	0.813	0.742	0.495	0.483	0.777	1.001
68.000	1.001	1.142	0.247	0.306	0.871	0.977	0.118	0.695	0.106	0.082	0.966	0.871	0.165	0.447	0.659	1.001
69.000	1.001	0.789	1.013	0.601	0.495	0.389	0.200	0.659	0.200	0.153	0.565	0.836	0.294	0.765	1.025	1.001
70.000	1.001	0.765	0.577	0.436	0.601	0.530	0.059	0.789	0.106	0.118	0.789	0.989	0.047	0.754	0.930	1.001
71.000	1.001	0.671	0.318	0.024	1.025	0.648	0.153	0.659	0.883	0.082	0.612	0.930	0.506	0.848	0.942	1.001
72.000	1.001	0.765	0.966	0.707	1.001	0.059	0.024	0.789	0.589	0.000	0.389	0.730	0.718	0.730	0.801	1.001
73.000	0.989	0.424	0.483	0.695	0.577	0.012	0.012	0.365	0.342	0.059	0.577	0.836	0.153	0.636	0.789	0.989
74.000	1.001	0.530	0.200	0.059	0.801	0.589	0.106	0.883	0.424	0.000	0.271	0.801	0.483	1.048	1.166	1.001
75.000	1.001	0.977	0.506	0.224	0.353	0.848	0.200	0.730	0.259	0.130	0.648	0.801	0.389	0.789	0.789	1.001
76.000	1.001	0.530	0.318	0.012	1.025	0.306	0.000	0.930	0.612	0.024	0.836	0.919	0.471	0.730	0.954	1.001
77.000	1.001	1.060	0.848	0.671	0.789	0.789	0.082	0.024	0.624	0.071	0.283	0.707	0.436	0.989	0.977	1.001
78.000	1.001	0.718	0.459	0.447	0.648	0.400	0.000	0.907	0.377	0.024	0.777	0.977	0.471	0.624	0.648	1.001
79.000	1.001	0.695	0.530	0.471	0.707	0.330	0.259	0.707	0.659	0.000	1.025	0.883	0.377	0.860	0.871	1.001
80.000	1.001	0.683	0.459	0.247	0.789	0.895	0.153	0.730	0.553	0.071	0.530	0.754	0.389	0.919	0.871	1.001
81.000	1.001	0.730	0.765	0.671	0.789	0.012	0.000	0.648	0.718	0.000	0.707	0.824	0.236	0.742	0.836	1.001
82.000	1.001	0.353	0.141	0.271	0.648	0.000	0.000	0.389	0.412	0.000	0.542	0.848	0.459	0.824	0.930	1.001
83.000	1.001	0.777	0.553	0.259	1.048	0.506	0.035	0.683	0.895	0.059	0.495	0.765	0.506	0.754	0.895	1.001
84.000	1.001	0.659	0.530	0.071	0.907	0.565	0.035	0.765	0.577	0.000	0.824	1.095	0.377	0.683	0.930	1.001
85.000	0.989	0.412	0.318	0.353	0.389	0.294	0.000	0.412	0.412	0.047	0.907	0.765	0.377	0.518	1.060	0.989
86.000	1.001	1.072	0.436	0.118	1.260	0.648	0.130	0.813	0.801	0.000	0.553	0.742	0.471	1.401	0.966	1.001
87.000	1.001	0.012	0.000	0.000	0.718	0.165	0.000	0.459	0.518	0.012	0.977	0.765	0.530	0.836	0.930	1.001
88.000	1.001	0.954	0.683	0.389	0.848	0.447	0.118	0.871	0.130	0.012	0.024	1.013	0.047	0.589	0.930	1.001
89.000	1.001	0.966	0.624	0.565	0.471	1.048	0.000	0.718	0.059	0.200	1.025	0.612	0.012	0.777	0.848	1.001
90.000	1.001	0.801	0.459	0.412	0.695	0.389	0.294	0.813	0.506	0.000	0.707	0.954	0.200	0.542	0.813	1.001
91.000	1.001	0.730	0.318	0.389	0.871	0.553	0.000	0.730	0.389	0.000	0.895	1.001	0.542	0.707	0.860	1.001
92.000	1.001	0.695	0.671	0.236	0.659	0.259	0.000	0.589	0.424	0.047	0.601	0.813	0.353	0.824	0.860	1.001
93.000	1.001	0.871	0.224	0.506	0.730	0.801	0.024	0.271	0.659	0.071	0.565	0.742	0.247	0.553	0.765	1.001
94.000	1.001	0.765	0.459	0.200	0.742	0.730	0.024	0.954	0.542	0.118	0.836	1.060	0.542	0.671	0.742	1.001
95.000	1.001	0.848	0.412	0.518	0.824	0.365	0.024	0.930	0.765	0.059	0.883	0.907	0.412	0.718	0.919	1.001
96.000	1.001	0.436	0.400	0.024	0.871	0.283	0.188	0.695	0.930	0.035	0.565	0.919	0.330	1.048	0.989	1.001
97.000	0.989	1.048	0.483	0.035	0.141	0.742	0.130	0.765	0.000	0.353	0.636	0.907	0.000	0.601	0.895	0.989
98.000	1.001	1.107	0.436	0.412	0.565	1.072	0.188	0.506	0.412	0.082	0.671	0.801	0.400	0.424	0.813	1.001
99.000	1.001	0.789	0.612	0.518	0.871	0.436	0.012	0.777	0.400	0.047	0.483	0.930	0.447	1.001	1.060	1.001
100.000	1.001	0.377	0.318	0.059	0.671	0.518	0.047	0.636	0.518	0.000	0.942	0.824	0.400	0.683	0.930	1.001
101.000	1.001	0.707	0.165	0.283	0.530	0.483	0.118	0.683	0.483	0.000	0.695	0.754	0.400	0.530	0.765	1.001
102.000	1.001	0.919	0.860	0.318	1.130	0.330	0.047	0.718	0.860	0.024	0.989	1.130	0.577	0.695	0.836	1.001
103.000	1.001	0.553	0.188	0.306	0.942	0.671	0.035	0.365	0.518	0.165	0.789	0.765	0.459	0.942	0.977	1.001
104.000	1.001	0.765	0.565	0.141	0.589	0.636	0.071	0.895	0.471	0.024	0.777	1.048	0.294	0.695	0.777	1.001
105.000	1.001	0.365	0.377	0.424	0.860	0.035	0.024	0.824	0.695	0.000	0.789	0.848	0.330	0.718	0.624	1.001
106.000	1.001	0.801	0.683	0.765	0.424	0.224	0.000	0.636	0.389	0.035	0.648	0.942	0.294	0.848	0.930	1.001
107.000	1.001	0.683	0.471	0.506	0.707	0.624	0.012	0.754	0.754	0.024	0.824	0.742	0.542	0.718	1.107	1.001
108.000	1.001	0.436	0.553	0.400	0.860	0.024	0.000	0.824	0.471	0.000	0.954	0.977	0.377	0.707	0.907	1.001
109.000	1.001	0.648	0.353	0.342	0.553	0.542	0.353	0.907	0.447	0.047	0.306	0.895	0.224	0.683	0.601	0.989
110.000	0.989	0.436	0.188	0.153	0.871	0.518	0.153	0.601	0.389	0.259	1.178	0.860	0.565	0.707	0.930	1.001
111.000	1.001	0.895	0.447	0.294	0.895	0.389	0.082	0.754	0.930	0.082	0.106	0.813	0.330	0.801	0.871	1.001
112.000	1.001	0.400	0.400	0.106	0.624	0.495	0.141	0.813	0.389	0.000	1.507	0.824	0.247	0.871	0.813	1.001
113.000	1.001	1.083	0.377	0.459	0.495	0.707	0.212	0.259	0.342	0.024	0.683	0.883	0.165	0.683	0.907	1.001
114.000	1.001	0.836	0.824	0.542	1.036	0.836	0.000	0.707	0.353	0.024	0.789	0.754	0.318	0.813	0.742	1.001
115.000	1.001	0.989	0.342	0.165	0.860	0.589	0.035	0.907	0.589	0.082	0.954	0.989	0.212	0.636	0.942	1.001
116.000	1.001	0.377	0.318	0.188	0.765	0.318	0.047	0.777	0.495	0.000	0.236	0.789	0.071	0.636	0.919	1.001
117.000	1.001	0.624	0.330	0.589	0.789	0.518	0.059	1.119	0.742	0.000	0.742	1.036	0.801	0.483	0.777	1.001
118.000	1.001	0.907	0.718	0.542	0.636	0.000	0.000	0.813	0.683	0.000	0.565	0.907	0.707	0.836	1.072	1.001
119.000	1.001	0.636	0.318	0.342	0.671	0.671	0.400	0.447	0.506	0.200	0.836	0.659	0.389	0.353	0.836	1.001
120.000	1.001	0.707	0.082	0.035	0.765	0.707	0.200	0.424	0.518	0.000	0.636	0.860	0.106	0.495	0.400	1.001
