Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.538s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.754	0.707	0.977	0.730	0.094	0.801	0.000	0.024
62.000	1.001	0.954	0.789	0.989	0.989	0.459	1.001	0.000	0.035
63.000	1.001	1.154	1.072	0.860	1.178	0.518	0.789	0.000	0.353
64.000	1.001	0.730	0.742	0.836	0.683	0.553	0.777	0.000	0.400
65.000	1.001	0.966	0.707	0.883	0.977	0.377	0.871	0.000	0.165
66.000	1.001	0.801	0.683	0.801	0.789	0.801	0.624	0.000	0.530
67.000	1.001	1.048	1.060	1.001	1.025	0.318	1.013	0.000	0.342
68.000	1.001	0.636	0.518	0.907	0.400	0.094	0.954	0.000	0.012
69.000	1.001	1.201	1.284	0.883	1.107	0.188	0.930	0.000	0.236
70.000	1.001	1.001	0.989	0.683	0.871	0.188	0.707	0.000	0.212
71.000	1.001	0.860	0.589	0.895	0.954	0.459	0.977	0.000	0.200
72.000	1.001	1.154	1.166	0.895	1.036	0.836	0.377	0.000	0.612
73.000	0.989	0.919	0.707	1.001	0.601	0.130	1.366	0.000	0.400
74.000	1.001	0.495	0.589	0.942	0.471	0.165	0.883	0.000	0.236
75.000	1.001	1.142	0.883	0.966	0.966	1.025	0.624	0.000	0.919
76.000	1.001	0.813	0.801	1.048	0.247	0.247	1.201	0.000	0.236
77.000	1.001	0.930	0.742	0.883	0.612	0.730	0.754	0.000	0.506
78.000	1.001	1.036	0.530	1.119	1.201	0.742	0.718	0.000	0.671
79.000	1.001	0.789	0.919	0.848	0.459	0.412	0.977	0.000	0.283
80.000	1.001	0.966	0.777	0.754	0.836	0.553	0.765	0.000	0.353
81.000	1.001	1.013	1.154	1.130	0.659	0.106	1.013	0.000	0.059
82.000	1.001	0.966	0.895	0.824	0.601	0.836	0.895	0.000	0.495
83.000	1.001	1.013	0.907	0.848	1.154	0.436	0.671	0.000	0.400
84.000	1.001	0.942	0.860	0.871	0.365	0.236	0.683	0.000	0.318
85.000	0.989	0.860	0.436	1.130	0.777	0.624	1.142	0.000	0.188
86.000	1.001	1.083	0.883	1.001	0.954	0.389	0.824	0.000	0.730
87.000	1.001	0.754	0.930	0.989	0.730	0.377	1.001	0.000	0.259
88.000	1.001	1.166	0.942	1.001	0.765	0.377	0.942	0.000	0.424
89.000	1.001	0.789	0.954	0.848	0.801	0.306	0.871	0.000	0.236
90.000	1.001	1.142	1.154	0.989	0.506	0.024	1.025	0.000	0.035
91.000	1.001	0.813	0.860	1.001	0.718	0.224	0.919	0.000	0.283
92.000	1.001	0.789	0.836	0.930	0.530	0.271	0.966	0.000	0.342
93.000	1.001	1.001	0.860	1.036	1.107	0.236	1.095	0.000	0.436
94.000	1.001	0.942	0.907	0.966	0.389	0.306	1.001	0.000	0.377
95.000	1.001	0.895	0.919	0.707	0.883	0.459	0.695	0.000	0.212
96.000	1.001	0.989	0.883	1.166	0.671	0.365	0.977	0.000	0.483
97.000	0.989	1.130	0.930	1.013	0.777	0.624	0.930	0.000	0.765
98.000	1.001	0.836	0.848	1.001	0.648	0.200	1.048	0.000	0.106
99.000	1.001	1.036	0.895	0.989	0.671	0.318	0.989	0.000	0.483
100.000	1.001	0.871	1.001	0.789	0.836	0.436	0.648	0.000	0.283
101.000	1.001	0.895	0.942	0.989	0.883	0.506	0.836	0.000	0.412
102.000	1.001	1.013	0.883	0.789	1.013	0.542	0.848	0.000	0.577
103.000	1.001	1.025	1.060	0.977	0.365	0.082	1.036	0.000	0.141
104.000	1.001	0.895	0.942	0.624	1.248	0.801	0.565	0.000	0.707
105.000	1.001	1.072	1.025	1.013	0.966	0.212	0.907	0.000	0.236
106.000	1.001	1.013	1.072	1.001	0.577	0.130	0.966	0.000	0.071
107.000	1.001	0.883	0.742	0.989	0.495	0.082	1.025	0.047	0.012
108.000	1.001	0.907	0.848	0.813	0.495	0.153	0.683	0.118	0.094
109.000	1.001	0.907	0.353	0.813	0.742	0.530	0.294	0.094	0.612
110.000	0.989	1.119	1.225	1.025	0.954	0.306	0.989	0.212	0.118
111.000	1.001	0.930	0.836	0.683	0.789	0.353	0.659	0.165	0.271
112.000	1.001	1.072	0.954	0.907	0.212	0.224	0.777	0.271	0.012
113.000	1.001	0.836	0.824	1.036	0.330	0.188	0.930	0.000	0.259
114.000	1.001	1.072	1.119	1.142	0.683	0.236	1.072	0.247	0.294
115.000	1.001	1.001	0.966	0.824	0.624	0.000	0.919	0.000	0.000
116.000	1.001	1.036	0.789	1.142	0.683	0.459	0.860	0.683	0.212
117.000	1.001	0.612	0.636	0.930	0.118	0.236	0.942	0.000	0.094
118.000	1.001	1.260	1.060	0.930	0.330	0.259	1.001	0.177	0.153
119.000	1.001	0.954	0.848	0.730	0.553	0.024	0.589	0.707	0.000
120.000	1.001	0.836	0.730	1.083	0.400	0.471	0.824	0.000	0.447
