Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.423s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.683	0.165	0.024	0.989	0.141	0.000	0.377	0.012	0.012	0.000	0.824	0.012	0.141	0.919	0.989
62.000	1.001	1.048	0.188	0.000	0.919	0.412	0.000	0.047	0.000	0.000	0.671	0.836	0.000	0.224	0.789	1.001
63.000	1.001	0.895	0.094	0.000	0.883	0.353	0.059	0.000	0.024	0.012	0.589	1.013	0.000	0.047	0.907	1.001
64.000	1.001	0.883	0.236	0.000	0.977	0.094	0.000	0.424	0.389	0.000	0.377	0.707	0.000	0.035	0.919	1.001
65.000	1.001	0.483	0.294	0.118	0.930	0.306	0.000	0.165	0.141	0.000	0.707	0.871	0.035	0.130	0.683	1.001
66.000	1.001	0.895	0.000	0.495	1.130	0.565	0.035	0.224	0.000	0.212	0.436	1.083	0.059	0.071	0.330	1.001
67.000	1.001	1.025	0.000	0.118	0.742	0.565	0.000	0.342	0.024	0.483	0.400	0.636	0.000	0.000	0.024	1.001
68.000	1.001	0.754	0.601	0.247	1.013	0.047	0.012	0.365	0.365	0.000	0.153	1.225	0.000	0.000	0.000	1.001
69.000	1.001	0.930	0.059	0.271	0.977	0.506	0.035	0.671	0.200	0.059	0.506	1.095	0.000	0.000	0.000	1.001
70.000	1.001	1.036	0.035	0.153	0.989	0.436	0.165	0.259	0.059	0.012	0.601	0.907	0.059	0.000	0.000	1.001
71.000	1.001	0.942	0.082	0.024	0.954	0.977	0.082	0.506	0.177	0.012	0.530	0.942	0.000	0.000	0.000	1.001
72.000	1.001	0.695	0.624	0.283	0.789	0.318	0.000	0.424	0.012	0.000	0.130	0.942	0.000	0.000	0.000	1.001
73.000	0.989	0.671	0.035	0.000	0.895	0.624	0.165	0.000	0.165	0.024	0.624	0.871	0.330	0.000	0.177	0.989
74.000	1.001	1.130	0.377	0.035	1.036	0.094	0.106	0.224	0.412	0.000	0.754	0.883	0.000	0.035	1.284	1.001
75.000	1.001	0.294	0.071	0.000	0.730	0.919	0.035	0.000	0.483	0.012	0.789	0.848	0.765	0.165	1.060	1.001
76.000	1.001	1.484	0.530	0.000	1.272	0.977	0.000	0.353	0.000	0.059	0.412	1.025	0.000	0.777	0.636	1.001
77.000	1.001	0.707	0.165	0.247	1.013	0.153	0.000	0.130	0.012	0.000	0.377	0.200	0.012	0.059	1.119	1.001
78.000	1.001	0.954	0.236	0.000	0.977	0.518	0.024	0.012	0.000	0.000	0.695	1.154	0.000	1.013	0.707	1.001
79.000	1.001	0.954	0.188	0.000	0.836	0.671	0.047	0.059	0.000	0.000	0.047	0.400	0.000	1.083	1.107	1.001
80.000	1.001	0.848	0.977	0.177	0.601	0.165	0.000	0.306	0.000	0.000	0.553	0.400	0.000	0.000	0.718	1.001
81.000	1.001	1.013	0.400	0.165	1.001	0.389	0.000	0.177	0.000	0.118	0.047	1.331	0.000	0.000	0.695	1.001
82.000	1.001	1.072	0.000	0.177	0.883	1.036	0.024	0.530	0.000	0.000	0.165	0.459	0.000	0.624	1.060	1.001
83.000	1.001	0.942	1.036	0.000	0.966	0.436	0.118	0.141	0.000	0.483	0.624	1.307	0.000	0.071	0.365	1.001
