Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.405s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.742	0.424	0.094	0.730	0.153	0.024	0.259	0.000	0.000	0.047	0.883	0.000	0.212	0.718	0.989
62.000	1.001	1.036	0.624	0.000	0.871	0.000	0.000	0.000	0.000	0.000	0.412	1.060	0.024	0.024	0.883	1.001
63.000	1.001	0.930	0.212	0.000	0.777	0.047	0.000	0.636	0.754	0.000	0.012	0.553	0.000	0.094	0.813	1.001
64.000	1.001	0.942	0.365	0.059	0.624	0.400	0.000	0.035	0.412	0.000	0.130	1.248	0.047	0.024	0.989	1.001
65.000	1.001	0.801	0.436	0.200	0.742	0.483	0.000	0.659	0.118	0.000	0.000	0.989	0.000	0.000	0.024	1.001
66.000	1.001	0.612	0.294	0.035	0.730	0.765	0.130	0.130	0.342	0.153	0.012	1.036	0.141	0.012	1.272	1.001
67.000	1.001	1.001	0.648	0.424	0.518	0.130	0.224	0.707	0.141	0.000	0.483	0.824	0.000	0.553	0.389	1.001
68.000	1.001	0.836	0.271	0.047	0.836	0.648	0.000	0.624	0.247	0.118	0.389	1.166	0.094	0.294	1.354	1.001
69.000	1.001	1.072	0.483	0.000	0.318	0.106	0.000	0.071	0.342	0.695	0.271	0.907	0.118	0.601	0.954	1.001
70.000	1.001	1.072	0.989	0.000	0.283	0.153	0.000	0.082	0.353	0.035	0.118	0.824	0.000	0.059	0.624	1.001
71.000	1.001	0.954	0.177	0.212	1.130	0.977	0.165	0.553	0.035	0.024	0.412	0.777	0.000	0.518	0.919	1.001
72.000	1.001	0.718	1.060	0.318	0.813	0.000	0.035	0.012	0.365	0.047	0.601	1.366	0.000	0.683	1.307	1.001
73.000	0.989	0.035	0.000	0.000	0.895	0.130	0.035	0.118	0.353	0.000	0.012	0.271	0.000	0.636	0.707	0.989
74.000	1.001	0.000	0.000	0.000	0.624	0.259	0.294	0.707	0.377	0.200	0.518	0.801	0.012	0.389	1.130	1.001
75.000	1.001	0.000	0.000	0.000	0.919	0.318	0.200	0.565	0.177	0.106	0.483	0.824	0.000	0.188	1.060	1.001
76.000	1.001	0.000	0.000	0.000	1.001	0.742	0.318	0.071	0.530	0.000	0.365	0.294	0.024	0.942	1.083	1.001
77.000	1.001	0.000	0.000	0.000	0.471	0.082	0.000	0.836	0.801	0.118	0.612	1.613	0.000	0.130	0.471	1.001
78.000	1.001	1.378	0.648	0.000	0.848	0.683	0.012	0.919	0.012	0.236	0.436	0.871	0.000	0.424	1.025	1.001
79.000	1.001	0.624	0.106	0.000	1.272	0.860	0.035	0.412	0.318	0.118	0.553	0.730	0.012	0.165	0.930	1.001
80.000	1.001	0.718	0.907	0.012	0.495	0.059	0.059	0.436	0.153	0.000	0.436	1.354	0.153	0.130	0.919	1.001
