Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.496s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.695	0.483	0.000	0.000	0.236	0.683	0.000	0.000	0.000	0.212	0.047	0.000	0.024	0.082	0.012	0.000	0.283	0.707	0.695	0.000	0.412	0.553	0.954	0.989
62.000	1.001	0.930	0.860	0.330	0.283	1.213	0.318	0.035	0.000	0.024	0.247	0.047	0.000	0.024	0.059	0.118	0.000	0.071	0.447	0.612	0.118	0.424	0.471	1.025	1.001
63.000	1.001	0.848	0.718	0.071	0.071	0.683	0.471	0.059	0.000	0.165	0.412	0.059	0.000	0.071	0.188	0.106	0.000	0.000	0.153	0.271	0.106	0.047	0.436	0.683	1.001
64.000	1.001	0.930	0.577	0.106	0.012	0.754	0.612	0.141	0.059	0.671	0.024	0.059	0.000	0.177	0.907	0.130	0.000	0.035	0.377	0.954	0.047	0.071	0.495	0.789	1.001
65.000	1.001	0.942	0.883	0.506	0.259	0.542	0.283	0.000	0.000	0.601	0.247	0.000	0.000	0.000	0.483	0.082	0.000	0.118	0.165	0.730	0.165	0.436	0.718	1.036	1.001
66.000	1.001	0.730	0.330	0.094	0.071	0.730	0.342	0.024	0.000	0.459	0.389	0.047	0.000	0.000	0.848	0.306	0.236	0.059	0.506	0.966	0.106	0.047	0.259	0.542	1.001
67.000	1.001	0.801	0.259	0.271	0.188	0.824	0.424	0.012	0.000	0.188	0.283	0.365	0.000	0.200	0.424	0.000	0.130	0.000	0.695	0.695	0.012	0.589	0.930	0.742	1.001
68.000	1.001	0.624	0.224	0.259	0.106	0.801	0.141	0.000	0.000	0.047	0.624	0.000	0.000	0.071	0.283	0.565	0.000	0.553	0.424	0.718	0.294	0.342	0.671	0.942	1.001
69.000	1.001	0.907	0.530	0.035	0.035	0.306	0.542	0.024	0.000	0.424	0.000	0.000	0.000	0.024	0.471	0.000	0.000	0.059	0.483	0.754	0.000	0.271	0.495	0.601	1.001
70.000	1.001	0.377	0.000	0.000	0.000	1.142	0.389	0.377	0.000	0.412	0.659	0.047	0.000	0.000	0.447	0.141	0.000	0.118	0.141	0.318	0.106	0.118	0.094	0.259	1.001
71.000	1.001	0.283	0.059	0.141	0.177	0.624	0.059	0.024	0.000	0.224	0.542	0.000	0.000	0.012	0.542	0.177	0.000	0.082	0.141	0.589	0.259	0.447	0.648	0.824	1.001
72.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.389	0.000	0.000	0.000	0.082	0.718	0.000	0.000	0.059	0.200	1.025	0.000	0.459	0.659	1.083	1.001
73.000	0.989	0.000	0.000	0.000	0.000	1.025	0.000	0.000	0.000	0.224	0.848	0.000	0.000	0.000	0.459	0.612	0.000	0.071	0.577	0.883	0.330	0.447	0.542	0.777	0.989
74.000	1.001	0.000	0.000	0.000	0.000	0.954	0.000	0.000	0.000	0.082	0.624	0.000	0.000	0.271	0.212	0.188	0.000	0.024	0.283	0.742	0.082	0.294	0.718	0.742	1.001
75.000	1.001	0.000	0.000	0.000	0.000	0.919	0.000	0.000	0.000	0.294	0.707	0.000	0.000	0.177	0.424	0.153	0.000	0.259	0.365	0.730	0.071	0.542	0.400	0.860	1.001
76.000	1.001	0.000	0.000	0.000	0.000	0.518	0.000	0.000	0.000	0.224	0.342	0.000	0.000	0.000	0.353	0.130	0.000	0.236	0.318	0.742	0.071	0.247	0.447	0.636	1.001
77.000	1.001	0.000	0.000	0.000	0.000	0.824	0.000	0.000	0.000	0.436	0.742	0.000	0.000	0.000	0.483	0.365	0.000	0.000	0.000	0.589	0.601	0.577	0.707	0.648	1.001
78.000	1.001	0.000	0.000	0.000	0.000	0.742	0.000	0.000	0.000	0.506	0.707	0.000	0.000	0.000	0.707	0.518	0.000	0.000	0.141	0.624	0.436	0.188	0.754	0.730	1.001
79.000	1.001	0.000	0.000	0.000	0.000	0.730	0.000	0.000	0.000	0.518	0.259	0.000	0.000	0.000	0.624	0.141	0.000	0.059	0.236	0.754	0.047	0.518	0.212	0.589	1.001
80.000	1.001	0.000	0.000	0.000	0.000	0.671	0.000	0.000	0.000	0.118	0.518	0.000	0.000	0.106	0.530	0.236	0.000	0.165	0.377	0.683	0.259	0.283	0.659	0.907	1.001
81.000	1.001	0.000	0.000	0.000	0.000	0.730	0.000	0.000	0.000	0.306	0.471	0.000	0.000	0.094	0.153	0.118	0.000	0.153	0.447	0.718	0.094	0.000	0.459	0.447	1.001
82.000	1.001	0.000	0.000	0.000	0.000	0.954	0.000	0.000	0.000	0.377	0.530	0.000	0.000	0.000	0.742	0.236	0.000	0.188	0.895	0.813	0.059	0.141	0.365	0.671	1.001
83.000	1.001	0.000	0.000	0.000	0.000	0.636	0.000	0.000	0.000	0.424	0.824	0.000	0.000	0.000	0.318	0.106	0.000	0.035	0.118	0.730	0.106	0.471	0.954	1.095	1.001
84.000	1.001	0.000	0.000	0.000	0.000	0.707	0.000	0.000	0.000	0.306	0.306	0.000	0.000	0.059	0.353	0.200	0.000	0.059	0.389	0.565	0.330	0.471	0.436	0.648	1.001
85.000	0.989	0.000	0.000	0.000	0.000	0.506	0.000	0.000	0.000	0.000	0.459	0.000	0.000	0.000	0.000	0.306	0.000	0.000	0.000	0.000	0.236	0.483	0.695	0.765	0.989
86.000	1.001	0.000	0.000	0.000	0.000	1.025	0.000	0.000	0.000	0.000	0.871	0.000	0.000	0.000	0.000	0.447	0.000	0.000	0.000	0.000	0.530	0.224	0.671	0.930	1.001
87.000	1.001	0.000	0.000	0.000	0.000	0.966	0.000	0.000	0.000	0.000	0.930	0.000	0.000	0.000	0.000	0.283	0.000	0.000	0.000	0.000	0.094	0.389	0.365	0.824	1.001
88.000	1.001	0.000	0.000	0.000	0.000	0.789	0.000	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.000	0.000	0.012	0.294	0.553	0.506	1.001
89.000	1.001	0.000	0.000	0.000	0.000	0.848	0.000	0.000	0.000	0.000	0.518	0.000	0.000	0.000	0.000	0.412	0.000	0.000	0.000	0.000	0.436	0.353	0.471	0.895	1.001
