Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.484s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.848	0.259	0.071	0.000	0.989	0.671	0.224	0.012	0.000	0.377	0.000	0.000	0.000	0.000	0.436	0.000	0.000	0.000	0.000	0.047	0.000	0.601	0.907	0.989
62.000	1.001	0.636	0.141	0.024	0.000	0.883	0.106	0.000	0.000	0.000	0.577	0.000	0.000	0.000	0.000	0.294	0.000	0.000	0.000	0.000	0.259	0.035	0.518	0.989	1.001
63.000	1.001	0.436	0.224	0.318	0.271	0.683	0.035	0.141	0.000	0.000	0.330	0.000	0.000	0.000	0.000	0.283	0.000	0.000	0.000	0.000	0.012	0.412	0.624	0.942	1.001
64.000	1.001	1.072	0.306	0.000	0.000	0.695	0.754	0.306	0.012	0.000	0.636	0.000	0.059	0.000	0.000	0.141	0.000	0.000	0.000	0.000	0.130	0.636	0.718	0.659	1.001
65.000	1.001	0.695	0.506	0.059	0.035	0.895	0.283	0.141	0.000	0.000	0.094	0.000	0.035	0.000	0.000	0.047	0.000	0.000	0.000	0.000	0.012	0.518	0.636	0.683	1.001
66.000	1.001	1.001	0.683	0.294	0.318	0.612	0.542	0.035	0.000	0.000	0.542	0.000	0.000	0.000	0.000	0.271	0.000	0.000	0.000	0.000	0.177	0.589	0.365	0.777	1.001
67.000	1.001	0.801	0.389	0.306	0.247	0.565	0.165	0.000	0.000	0.000	0.553	0.000	0.000	0.000	0.000	0.212	0.000	0.000	0.000	0.000	0.271	0.306	0.389	0.942	1.001
68.000	1.001	0.765	0.542	0.283	0.165	0.871	0.871	0.294	0.024	0.000	0.365	0.000	0.012	0.000	0.000	0.165	0.000	0.000	0.000	0.000	0.153	0.459	0.765	0.907	1.001
69.000	1.001	0.777	0.000	0.000	0.000	1.083	0.236	0.153	0.012	0.000	0.283	0.000	0.118	0.000	0.000	0.377	0.000	0.000	0.000	0.000	0.024	0.589	0.871	0.895	1.001
70.000	1.001	0.813	0.730	0.224	0.200	0.565	0.789	0.353	0.165	0.000	0.000	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.000	0.000	0.024	0.236	0.565	1.001	1.001
71.000	1.001	0.777	0.377	0.165	0.082	0.518	0.824	0.447	0.000	0.000	0.506	0.000	0.012	0.000	0.000	0.165	0.000	0.000	0.000	0.000	0.212	0.024	0.318	0.718	1.001
