Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.449s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.848	0.177	0.000	0.000	0.813	0.153	0.094	0.000	0.000	0.330	0.000	0.000	0.000	0.047	0.000	0.000	0.000	0.024	0.659	0.000	0.000	0.342	0.942	0.989
62.000	1.001	1.048	0.671	0.000	0.000	1.001	1.060	0.047	0.000	0.000	0.353	0.000	0.000	0.000	0.000	0.141	0.000	0.000	1.072	0.683	0.000	0.000	0.035	0.954	1.001
63.000	1.001	0.659	0.330	0.000	0.000	0.954	0.283	0.000	0.000	0.000	0.718	0.000	0.000	0.000	0.000	0.024	0.000	0.177	0.224	1.189	0.000	0.000	0.471	0.577	1.001
64.000	1.001	1.213	0.966	0.024	0.012	0.777	0.035	0.141	0.000	0.000	0.000	0.000	0.000	0.000	1.189	0.000	0.000	0.047	0.212	0.824	0.000	0.000	0.294	0.883	1.001
65.000	1.001	0.648	0.436	0.000	0.000	1.072	0.695	0.059	0.024	0.024	0.424	0.082	0.000	0.047	0.318	0.000	0.000	0.177	0.824	1.036	0.000	0.000	0.012	1.260	1.001
66.000	1.001	0.977	0.035	0.000	0.000	0.848	0.412	0.024	0.000	0.012	0.412	0.000	0.000	0.000	0.813	0.000	0.000	0.024	0.530	0.895	0.000	0.012	0.082	0.813	1.001
67.000	1.001	1.013	0.730	0.012	0.012	0.565	0.012	0.035	0.000	0.000	0.259	0.000	0.000	0.000	0.353	0.000	0.000	0.000	0.671	0.836	0.000	0.000	0.165	0.447	1.001
68.000	1.001	0.542	0.271	0.024	0.000	0.400	0.860	0.082	0.024	0.000	0.389	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.954	0.000	0.000	0.082	1.060	1.001
69.000	1.001	1.248	0.636	0.059	0.000	1.201	0.247	0.000	0.000	0.000	0.224	0.118	0.000	0.000	0.106	0.000	0.000	0.000	0.130	0.436	0.000	0.000	0.000	0.506	1.001
70.000	1.001	0.542	0.153	0.118	0.000	0.813	0.836	0.000	0.000	0.000	0.342	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.436	0.212	0.000	0.000	0.447	1.201	1.001
71.000	1.001	0.907	0.518	0.012	0.000	1.060	0.377	0.153	0.012	0.118	0.224	0.106	0.000	0.024	0.082	0.000	0.000	0.000	0.318	1.201	0.000	0.000	0.565	1.072	1.001
72.000	1.001	0.824	0.294	0.012	0.000	0.883	0.577	0.035	0.000	0.024	0.188	0.106	0.012	0.071	0.907	0.000	0.000	0.000	0.400	0.824	0.000	0.000	0.130	0.565	1.001
73.000	0.989	1.354	0.601	0.000	0.000	1.189	0.553	0.071	0.000	0.000	0.000	0.294	0.000	0.000	0.294	0.000	0.000	0.177	0.412	0.789	0.000	0.000	0.447	1.166	0.989
74.000	1.001	0.259	0.330	0.000	0.000	0.966	0.459	0.153	0.000	0.000	0.777	0.035	0.000	0.000	0.094	0.012	0.012	0.000	0.141	0.942	0.000	0.236	0.247	0.636	1.001
75.000	1.001	1.095	0.012	0.035	0.012	0.695	0.424	0.000	0.012	0.012	0.353	0.188	0.012	0.094	0.082	0.000	0.000	0.082	0.483	1.354	0.000	0.000	0.695	0.601	1.001
76.000	1.001	0.954	0.601	0.000	0.000	0.730	0.436	0.200	0.000	0.000	0.483	0.000	0.000	0.094	0.707	0.000	0.000	0.377	0.236	0.565	0.000	0.000	0.377	0.954	1.001
77.000	1.001	1.025	0.318	0.000	0.024	1.072	0.118	0.000	0.000	0.000	0.836	0.071	0.000	0.000	0.342	0.000	0.094	0.071	0.271	0.977	0.000	0.024	0.236	0.848	1.001
78.000	1.001	0.801	0.436	0.012	0.000	0.836	0.082	0.000	0.000	0.000	0.118	0.000	0.000	0.000	0.247	0.000	0.012	0.094	0.271	0.495	0.000	0.071	0.659	1.260	1.001
79.000	1.001	0.942	0.271	0.000	0.000	0.671	0.059	0.012	0.000	0.177	0.130	0.141	0.035	0.000	0.424	0.000	0.000	0.012	0.695	0.930	0.000	0.012	0.059	0.659	1.001
80.000	1.001	0.989	0.330	0.000	0.000	0.977	0.365	0.165	0.000	0.000	0.471	0.000	0.000	0.000	0.165	0.035	0.012	0.059	0.789	0.930	0.000	0.000	0.094	0.471	1.001
81.000	1.001	1.083	0.412	0.000	0.000	0.389	0.624	0.212	0.000	0.000	0.082	0.000	0.000	0.000	0.012	0.000	0.000	0.283	0.707	1.272	0.000	0.000	0.765	1.001	1.001
82.000	1.001	0.683	0.495	0.118	0.000	1.307	0.636	0.000	0.000	0.000	0.294	0.024	0.000	0.165	0.742	0.000	0.000	0.000	0.471	0.436	0.000	0.024	0.624	0.848	1.001
83.000	1.001	1.048	0.200	0.000	0.000	0.565	0.589	0.000	0.000	0.000	0.224	0.000	0.000	0.000	0.118	0.000	0.000	0.000	0.224	0.942	0.000	0.000	1.119	1.295	1.001
84.000	1.001	0.707	0.071	0.012	0.000	0.118	0.342	0.059	0.000	0.000	0.082	0.000	0.000	0.082	0.247	0.000	0.000	0.200	0.495	1.072	0.000	0.000	0.400	1.083	1.001
85.000	0.989	1.095	0.683	0.012	0.047	1.036	0.094	0.059	0.000	0.342	0.542	0.059	0.000	0.000	0.813	0.000	0.000	0.047	0.683	0.718	0.000	0.000	0.118	0.612	0.989
86.000	1.001	1.072	0.224	0.000	0.000	0.683	0.400	0.035	0.000	0.000	0.118	0.000	0.000	0.118	0.236	0.000	0.000	0.188	0.153	0.424	0.000	0.000	1.178	0.565	1.001
87.000	1.001	0.754	0.389	0.000	0.000	0.565	0.024	0.000	0.000	0.059	0.777	0.024	0.000	0.000	0.459	0.000	0.000	0.000	0.789	0.907	0.000	0.000	0.224	0.919	1.001
88.000	1.001	0.589	0.553	0.000	0.000	1.083	0.683	0.601	0.000	0.000	0.000	0.000	0.000	0.000	0.718	0.000	0.000	0.106	0.247	1.001	0.000	0.000	0.612	1.225	1.001
89.000	1.001	1.390	0.813	0.165	0.000	0.895	0.224	0.259	0.000	0.000	0.047	0.106	0.000	0.000	0.000	0.059	0.000	0.059	0.247	0.930	0.000	0.000	0.754	0.977	1.001
90.000	1.001	0.518	0.247	0.000	0.000	1.142	0.306	0.012	0.000	0.000	0.518	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.342	0.707	0.000	0.000	0.424	1.154	1.001
91.000	1.001	0.989	0.306	0.012	0.000	1.060	0.530	0.283	0.047	0.000	1.284	0.000	0.000	0.059	0.318	0.000	0.000	0.177	0.330	0.930	0.000	0.000	0.518	0.801	1.001
92.000	1.001	0.707	0.130	0.012	0.000	0.730	0.294	0.000	0.000	0.000	0.565	0.377	0.000	0.000	0.012	0.094	0.000	0.000	0.330	0.977	0.000	0.047	0.730	0.954	1.001
93.000	1.001	1.013	0.000	0.000	0.000	1.025	0.542	0.000	0.000	0.012	0.777	0.000	0.000	0.000	0.271	0.000	0.000	0.177	0.389	0.966	0.000	0.047	0.247	0.659	1.001
94.000	1.001	0.977	0.000	0.000	0.000	0.518	0.754	0.000	0.000	0.000	0.059	0.118	0.000	0.000	0.000	0.012	0.000	0.071	0.059	0.000	0.000	0.153	0.718	0.612	1.001
95.000	1.001	1.048	0.730	0.000	0.000	0.765	1.013	0.059	0.000	0.000	0.730	0.071	0.000	0.000	0.000	0.141	0.000	0.035	0.695	0.000	0.000	0.141	0.483	0.883	1.001
96.000	1.001	0.789	0.765	0.000	0.000	0.636	0.259	0.082	0.000	0.000	0.365	0.000	0.000	0.047	0.000	0.000	0.000	0.071	0.695	0.000	0.000	0.000	0.718	1.331	1.001
97.000	0.989	0.612	0.012	0.000	0.000	1.119	0.412	0.000	0.012	0.247	0.895	0.000	0.000	0.059	0.707	0.024	0.000	0.059	0.153	0.907	0.118	0.200	0.118	0.330	0.989
98.000	1.001	1.083	0.389	0.059	0.000	1.130	0.153	0.024	0.000	0.000	0.165	0.165	0.000	0.000	0.000	0.106	0.082	0.165	1.201	0.577	0.000	0.153	0.365	1.484	1.001
99.000	1.001	1.354	0.306	0.000	0.000	0.777	0.224	0.118	0.000	0.012	0.742	0.000	0.000	0.094	0.966	0.283	0.000	0.118	0.506	0.612	0.000	0.000	0.035	0.977	1.001
100.000	1.001	0.836	0.000	0.000	0.000	1.095	0.459	0.035	0.000	0.000	0.883	0.000	0.000	0.047	0.318	0.059	0.000	0.000	0.165	1.236	0.000	0.000	0.000	0.777	1.001
101.000	1.001	0.553	0.071	0.000	0.000	1.025	0.247	0.059	0.000	0.059	0.777	0.000	0.000	0.424	0.412	0.047	0.153	0.000	0.318	0.589	0.000	0.000	0.000	0.742	1.001
102.000	1.001	0.648	0.318	0.000	0.000	1.072	0.294	0.000	0.000	0.024	0.177	0.000	0.000	0.071	0.071	0.059	0.000	0.000	0.989	1.083	0.000	0.000	0.000	0.977	1.001
