Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.615s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.495	0.130	0.907	0.389	0.130	0.648	0.012	0.071
62.000	1.001	0.907	0.471	0.930	0.506	0.118	0.459	0.024	0.000
63.000	1.001	0.895	0.130	0.954	0.695	0.059	0.459	0.212	0.000
64.000	1.001	0.612	0.495	0.471	0.141	0.000	0.365	0.024	0.000
65.000	1.001	1.107	0.777	0.200	0.177	0.118	0.577	0.000	0.000
66.000	1.001	1.107	0.659	0.718	0.024	0.000	0.000	0.000	0.000
67.000	1.001	0.977	1.189	0.718	0.000	0.000	0.000	0.000	0.000
68.000	1.001	0.977	0.836	0.789	0.000	0.106	0.000	0.000	0.000
69.000	1.001	0.754	0.165	0.765	0.424	0.000	0.000	0.000	0.000
70.000	1.001	0.718	0.436	0.283	0.353	0.365	0.000	0.000	0.000
71.000	1.001	0.601	0.000	0.942	0.389	0.000	0.059	0.082	0.000
72.000	1.001	0.765	0.012	0.954	0.518	0.000	0.188	0.024	0.000
73.000	0.989	0.871	0.683	0.082	0.082	0.000	0.283	0.000	0.000
74.000	1.001	0.860	0.000	0.130	0.000	0.000	0.377	0.271	0.000
75.000	1.001	0.765	0.000	0.989	0.000	0.000	0.977	0.000	0.000
76.000	1.001	0.765	0.000	0.707	0.012	0.000	0.871	0.000	0.000
77.000	1.001	0.919	0.000	1.142	0.612	0.165	0.871	0.012	0.024
78.000	1.001	1.142	0.212	0.718	0.059	0.012	0.412	0.071	0.000
79.000	1.001	0.236	0.035	1.472	0.224	0.000	0.954	0.035	0.000
80.000	1.001	0.789	0.000	0.954	0.789	0.000	0.377	0.754	0.000
81.000	1.001	1.236	0.813	0.542	0.106	0.177	0.553	0.141	0.000
82.000	1.001	0.165	0.000	0.824	0.153	0.130	0.035	0.200	0.000
83.000	1.001	0.659	0.000	1.307	0.424	0.000	0.318	0.130	0.000
84.000	1.001	1.072	0.447	0.389	1.083	0.024	0.224	0.000	0.000
85.000	0.989	0.742	0.035	1.072	0.236	0.118	0.542	0.024	0.000
86.000	1.001	1.166	0.165	0.577	0.365	0.130	0.000	0.059	0.059
87.000	1.001	0.871	0.659	0.836	0.824	0.389	1.083	0.000	0.000
88.000	1.001	0.071	0.035	0.966	0.059	0.224	0.542	0.130	0.000
89.000	1.001	1.025	0.059	0.989	0.177	0.177	0.636	0.082	0.000
90.000	1.001	1.013	0.000	0.848	0.471	0.000	0.200	0.659	0.024
91.000	1.001	1.390	0.000	1.413	0.200	0.271	0.000	0.000	0.000
92.000	1.001	0.530	0.071	0.365	0.118	0.000	0.000	0.047	0.000
93.000	1.001	0.447	0.000	1.248	0.601	0.259	0.530	0.094	0.000
94.000	1.001	0.977	0.624	0.577	0.071	0.071	0.271	0.000	0.000
95.000	1.001	1.225	0.624	1.272	0.777	0.000	0.483	0.424	0.000
96.000	1.001	0.565	0.082	0.707	0.765	0.000	0.966	0.330	0.106
97.000	0.989	1.083	0.730	1.107	0.153	0.212	0.813	0.188	0.000
98.000	1.001	1.307	0.118	0.989	1.390	0.059	0.165	0.000	0.000
99.000	1.001	0.259	0.553	0.553	0.165	0.000	0.000	0.000	0.000
100.000	1.001	1.672	0.624	0.000	0.000	0.294	0.000	0.000	0.000
101.000	1.001	0.683	0.212	1.342	0.907	0.118	1.107	0.000	0.000
102.000	1.001	0.883	0.683	1.001	0.000	0.071	0.707	0.000	0.000
103.000	1.001	0.389	0.754	1.025	1.319	0.059	0.000	0.000	0.000
104.000	1.001	0.035	0.000	0.577	0.459	0.000	0.236	0.000	0.000
105.000	1.001	0.377	0.000	0.271	1.001	0.236	0.612	0.000	0.000
106.000	1.001	1.083	0.212	0.577	0.000	0.000	0.000	0.000	0.000
107.000	1.001	0.212	0.012	1.083	0.848	0.012	0.118	0.118	0.000
108.000	1.001	1.331	0.035	1.083	0.377	0.200	0.648	0.518	0.000
109.000	1.001	0.577	0.059	0.954	0.259	0.200	0.024	0.271	0.000
110.000	0.989	0.707	0.000	1.213	0.035	0.118	0.436	0.165	0.000
111.000	1.001	0.000	0.000	1.060	0.506	0.200	0.636	0.707	0.000
112.000	1.001	0.754	0.000	0.224	0.306	0.000	0.000	0.400	0.000
113.000	1.001	0.930	0.000	1.013	0.883	0.000	0.754	0.188	0.000
114.000	1.001	0.871	0.000	1.048	0.930	0.000	0.000	0.000	0.000
115.000	1.001	1.649	0.047	0.813	0.659	0.177	0.518	0.000	0.000
116.000	1.001	0.259	0.082	1.378	0.742	0.059	0.683	0.601	0.071
117.000	1.001	1.083	0.024	0.283	0.059	0.118	0.000	0.035	0.000
118.000	1.001	1.225	0.047	1.142	0.188	0.236	0.165	0.165	0.000
119.000	1.001	0.789	0.000	0.989	0.294	0.271	0.801	0.082	0.082
120.000	1.001	0.542	0.000	0.777	0.224	0.000	0.353	0.377	0.000
