Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.546s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.695	0.330	0.200	0.389	0.318	0.012	0.447	0.259	0.012	0.506	0.742	0.071	0.130	0.695	0.989
62.000	1.001	0.636	0.342	0.259	0.648	0.377	0.024	0.930	0.377	0.000	0.836	0.989	0.377	0.459	0.742	1.001
63.000	1.001	0.365	0.047	0.188	1.072	0.365	0.000	0.695	0.506	0.094	0.601	0.824	0.353	0.695	0.860	1.001
64.000	1.001	0.883	0.565	0.436	0.624	0.389	0.000	0.801	0.236	0.424	0.565	0.801	0.377	0.636	0.742	1.001
65.000	1.001	0.565	0.118	0.094	0.895	0.259	0.047	0.730	0.671	0.000	0.777	1.036	0.506	0.742	0.860	1.001
66.000	1.001	0.836	0.612	0.365	0.636	0.471	0.012	0.495	0.636	0.094	0.813	0.883	0.495	0.777	0.942	1.001
67.000	1.001	0.954	0.365	0.400	1.119	0.353	0.000	0.989	0.954	0.035	0.412	0.977	0.730	0.612	0.848	1.001
68.000	1.001	0.824	0.801	0.447	0.612	0.000	0.000	0.365	0.565	0.000	0.895	0.883	0.294	0.542	0.989	1.001
69.000	1.001	0.777	0.471	0.459	0.801	0.636	0.306	0.730	0.412	0.106	0.389	0.695	0.188	1.154	0.883	1.001
70.000	1.001	0.765	0.389	0.495	0.259	0.294	0.000	0.977	0.294	0.212	0.883	1.107	0.212	0.577	0.848	1.001
71.000	1.001	0.671	0.601	0.365	1.201	0.695	0.024	0.577	0.495	0.000	0.836	0.871	0.495	0.259	0.860	1.001
72.000	1.001	0.883	0.589	0.483	0.636	0.141	0.071	1.154	0.495	0.000	0.695	1.025	0.259	0.648	0.695	1.001
73.000	0.989	0.942	0.824	0.648	0.742	0.188	0.000	0.671	0.730	0.000	0.553	0.836	0.612	0.589	0.754	0.989
74.000	1.001	0.624	0.506	0.342	0.601	0.424	0.059	0.659	0.447	0.000	0.836	0.883	0.306	0.624	0.813	1.001
75.000	1.001	1.189	1.013	0.801	0.577	0.306	0.000	0.565	0.424	0.000	0.848	0.954	0.259	0.130	0.495	1.001
76.000	1.001	0.424	0.318	0.118	0.895	0.330	0.024	0.989	0.824	0.118	0.659	0.977	0.506	0.742	1.284	1.001
77.000	1.001	0.624	0.012	0.000	0.930	0.530	0.024	0.636	0.789	0.000	0.601	0.695	0.836	0.530	0.989	1.001
78.000	1.001	1.013	0.506	0.518	0.836	0.742	0.000	0.589	0.754	0.047	0.754	0.671	0.365	1.307	0.966	1.001
79.000	1.001	0.565	0.483	0.153	0.683	0.424	0.000	0.330	0.447	0.000	0.742	0.718	0.106	0.954	0.966	1.001
80.000	1.001	0.989	0.589	0.353	1.013	0.353	0.000	0.789	0.977	0.000	0.683	0.954	0.530	0.542	0.813	1.001
81.000	1.001	0.742	0.836	0.459	0.624	0.082	0.012	0.718	0.318	0.024	0.777	1.001	0.353	0.801	0.942	1.001
82.000	1.001	0.530	0.389	0.153	0.907	0.400	0.047	0.612	0.577	0.153	1.025	0.977	0.389	0.247	0.601	1.001
83.000	1.001	0.483	0.283	0.236	0.836	0.082	0.000	0.589	0.966	0.094	0.671	0.765	0.836	0.801	1.072	1.001
84.000	1.001	0.765	0.365	0.377	0.777	0.459	0.012	1.036	0.553	0.000	0.412	1.025	0.506	0.636	0.836	1.001
85.000	0.989	0.506	0.294	0.342	0.353	0.094	0.000	0.506	0.412	0.035	0.801	0.754	0.188	0.813	0.977	0.989
86.000	1.001	0.659	0.483	0.483	1.260	0.153	0.000	0.648	0.919	0.000	0.553	0.789	0.895	0.671	0.648	1.001
87.000	1.001	0.471	0.247	0.259	0.589	0.188	0.000	0.412	0.271	0.000	0.671	0.871	0.318	1.036	1.130	1.001
88.000	1.001	0.389	0.118	0.247	0.977	0.389	0.082	0.459	0.942	0.047	0.601	0.871	0.718	0.707	0.930	1.001
89.000	1.001	0.966	0.836	0.601	0.707	0.436	0.024	0.895	0.365	0.071	0.824	1.013	0.035	0.871	1.060	1.001
90.000	1.001	0.707	0.259	0.365	0.895	0.342	0.024	0.883	0.659	0.153	0.777	0.989	0.224	0.860	0.754	1.001
91.000	1.001	0.612	0.412	0.342	0.330	0.495	0.024	0.106	0.247	0.094	0.742	0.659	0.342	0.542	0.801	1.001
92.000	1.001	0.648	0.447	0.389	0.836	0.059	0.000	0.966	0.565	0.000	0.895	1.095	0.577	0.742	0.742	1.001
93.000	1.001	0.919	0.683	0.471	0.506	0.589	0.000	0.659	0.259	0.165	1.013	0.895	0.141	0.318	0.848	1.001
94.000	1.001	0.577	0.765	0.495	0.789	0.259	0.000	0.577	0.530	0.000	0.636	0.801	0.436	0.871	1.048	1.001
95.000	1.001	0.742	0.424	0.495	0.942	0.518	0.024	0.966	0.483	0.071	0.848	0.848	0.389	0.518	0.683	1.001
96.000	1.001	0.789	0.789	0.518	0.765	0.283	0.000	0.930	0.459	0.000	0.601	0.836	0.165	1.166	0.930	1.001
97.000	0.989	0.636	0.082	0.188	0.506	0.259	0.059	0.883	0.271	0.236	0.671	0.883	0.330	0.565	0.718	0.989
98.000	1.001	0.777	0.813	0.259	0.565	0.389	0.200	0.624	0.024	0.153	0.506	0.919	0.000	0.789	0.612	1.001
99.000	1.001	0.530	0.118	0.130	1.048	0.318	0.047	0.648	0.683	0.259	0.659	0.919	0.483	0.848	1.284	1.001
100.000	1.001	0.836	0.294	0.589	0.565	0.530	0.000	0.848	0.518	0.059	0.836	0.883	0.577	0.400	0.954	1.001
101.000	1.001	0.907	0.636	0.153	0.683	0.518	0.071	0.495	0.765	0.000	0.718	0.659	0.707	0.624	0.801	1.001
102.000	1.001	0.400	0.188	0.283	0.471	0.236	0.000	0.895	0.424	0.000	0.283	1.072	0.330	0.659	0.765	1.001
103.000	1.001	0.883	0.813	0.483	1.095	0.424	0.165	0.624	0.813	0.082	0.353	0.777	0.742	1.013	1.001	1.001
104.000	1.001	0.848	0.389	0.553	0.624	0.141	0.047	0.200	0.306	0.000	0.342	0.860	0.188	0.824	0.836	1.001
105.000	1.001	0.765	0.447	0.601	0.565	0.459	0.106	0.860	0.553	0.000	1.178	0.954	0.542	0.601	0.919	1.001
106.000	1.001	0.424	0.118	0.353	0.789	0.165	0.294	0.754	0.636	0.000	0.483	0.789	0.365	0.671	0.919	1.001
107.000	1.001	0.742	0.589	0.377	0.730	0.236	0.000	0.777	0.601	0.000	0.589	0.765	0.306	0.436	0.930	1.001
108.000	1.001	0.836	0.459	0.530	0.542	0.871	0.024	0.860	0.153	0.118	1.130	1.295	0.130	0.930	0.754	1.001
109.000	1.001	0.683	0.330	0.283	0.742	0.306	0.000	0.624	0.447	0.000	0.789	0.883	0.565	0.895	1.048	0.989
110.000	0.989	0.412	0.000	0.000	0.412	0.483	0.000	0.601	0.377	0.224	0.883	0.813	0.165	0.730	0.765	1.001
111.000	1.001	0.895	0.601	0.283	1.048	0.589	0.000	0.742	0.577	0.071	0.624	0.707	0.424	0.683	0.671	1.001
112.000	1.001	0.836	0.459	0.353	0.730	0.907	0.024	1.036	0.365	0.153	0.754	1.036	0.424	0.459	0.930	1.001
113.000	1.001	0.659	0.447	0.118	0.389	0.471	0.106	0.883	0.247	0.247	0.836	0.989	0.200	0.836	0.754	1.001
114.000	1.001	0.742	0.730	0.094	0.836	0.200	0.000	0.542	0.612	0.000	0.553	0.813	0.530	0.860	0.742	1.001
115.000	1.001	0.483	0.141	0.459	0.471	0.565	0.106	0.742	0.212	0.000	0.848	0.883	0.224	0.754	0.883	1.001
116.000	1.001	0.707	0.165	0.318	1.178	0.094	0.059	0.553	0.648	0.012	0.589	0.671	0.683	0.989	0.954	1.001
117.000	1.001	0.977	0.565	0.742	0.424	0.659	0.012	1.142	0.283	0.365	0.754	1.178	0.271	0.636	0.895	1.001
118.000	1.001	0.695	0.177	0.283	1.225	0.389	0.177	0.447	0.718	0.153	0.671	0.836	0.636	0.506	0.813	1.001
119.000	1.001	0.789	0.565	0.659	0.471	0.224	0.000	0.860	0.342	0.024	0.518	0.907	0.306	0.318	0.471	1.001
120.000	1.001	0.542	0.318	0.330	0.895	0.648	0.000	0.730	0.412	0.000	0.483	0.801	0.436	0.801	1.319	1.001
