Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.417s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.989	0.919	0.989	0.989	0.000	0.930	0.000	0.000
62.000	1.001	0.977	0.989	0.930	0.930	0.000	0.977	0.000	0.000
63.000	1.001	0.954	0.907	1.072	0.989	0.000	1.072	0.000	0.000
64.000	1.001	1.072	0.954	1.001	1.083	0.000	1.013	0.000	0.000
65.000	1.001	0.942	1.072	1.001	0.813	0.000	0.977	0.000	0.000
66.000	1.001	1.048	0.966	0.989	1.130	0.000	1.001	0.000	0.000
67.000	1.001	0.977	1.048	0.989	0.342	0.000	0.860	0.000	0.000
68.000	1.001	0.836	0.871	0.895	1.366	0.000	1.072	0.000	0.000
69.000	1.001	1.095	1.083	1.001	1.166	0.000	0.919	0.000	0.000
70.000	1.001	1.001	1.001	0.954	1.001	0.000	1.036	0.000	0.000
71.000	1.001	0.907	0.895	1.048	0.848	0.035	1.048	0.000	0.000
72.000	1.001	1.083	1.060	1.001	1.119	0.000	0.989	0.000	0.000
73.000	0.989	0.977	0.895	0.977	0.895	0.000	0.930	0.000	0.000
74.000	1.001	1.036	1.142	0.954	0.648	0.000	0.954	0.000	0.000
75.000	1.001	0.942	0.836	0.954	0.377	0.553	0.954	0.000	0.000
76.000	1.001	0.895	1.025	0.966	0.553	0.930	0.895	0.000	0.000
77.000	1.001	0.977	0.789	0.777	1.036	0.765	0.742	0.000	0.000
78.000	1.001	0.836	0.813	1.189	0.330	0.919	1.213	0.000	0.000
79.000	1.001	0.601	0.542	0.942	0.977	0.506	0.919	0.000	0.000
80.000	1.001	0.000	0.000	0.836	0.000	0.000	0.824	0.000	0.000
81.000	1.001	0.765	0.353	0.954	0.824	0.412	0.989	0.000	0.000
82.000	1.001	1.048	0.000	0.989	0.989	0.000	0.989	0.000	0.000
83.000	1.001	0.919	0.000	1.001	0.848	0.000	0.977	0.000	0.000
84.000	1.001	0.989	0.000	1.013	1.048	0.000	0.848	0.000	0.000
85.000	0.989	0.883	0.789	1.001	0.506	0.683	1.178	0.000	0.000
86.000	1.001	1.025	1.036	0.883	0.447	0.977	0.695	0.000	0.000
87.000	1.001	0.907	0.824	0.954	0.930	0.824	0.919	0.000	0.000
88.000	1.001	0.977	0.930	0.789	0.365	0.895	0.871	0.000	0.000
89.000	1.001	0.907	0.871	0.883	0.565	0.765	0.695	0.000	0.000
90.000	1.001	0.871	0.447	1.107	0.930	0.530	0.977	0.000	0.000
91.000	1.001	1.130	1.178	1.060	0.966	1.036	1.025	0.000	0.000
92.000	1.001	0.707	0.518	0.930	0.954	0.636	0.813	0.000	0.000
93.000	1.001	1.036	0.919	0.930	0.695	0.848	0.683	0.000	0.000
94.000	1.001	0.777	0.495	0.942	0.695	0.636	0.954	0.000	0.000
95.000	1.001	0.730	0.895	0.624	0.153	0.612	0.530	0.000	0.000
96.000	1.001	1.013	0.977	0.989	0.353	0.989	0.977	0.000	0.000
97.000	0.989	0.730	0.624	1.025	0.683	0.789	1.048	0.000	0.000
98.000	1.001	0.907	0.683	0.907	0.765	0.671	0.601	0.000	0.000
99.000	1.001	0.919	0.883	0.860	0.860	0.718	0.553	0.000	0.000
100.000	1.001	0.659	0.648	0.966	0.542	0.636	1.142	0.000	0.000
101.000	1.001	1.130	0.871	0.989	0.495	0.977	0.977	0.000	0.000
102.000	1.001	1.083	1.036	0.612	0.718	0.919	0.624	0.000	0.000
103.000	1.001	0.801	0.742	1.189	1.083	0.400	1.178	0.000	0.000
104.000	1.001	1.107	1.130	0.989	0.930	0.000	0.989	0.000	0.000
105.000	1.001	1.013	0.954	1.025	1.178	0.000	1.013	0.000	0.000
106.000	1.001	0.977	1.048	0.907	0.824	0.000	0.919	0.000	0.000
107.000	1.001	1.013	1.001	0.989	0.283	0.000	0.930	0.000	0.000
108.000	1.001	1.001	0.754	1.083	1.566	0.000	1.107	0.000	0.000
109.000	1.001	0.966	1.107	1.013	0.919	0.000	1.048	0.000	0.000
110.000	0.989	0.977	0.954	1.001	0.671	0.000	1.001	0.000	0.000
111.000	1.001	1.001	0.977	1.001	1.142	0.000	0.989	0.000	0.000
112.000	1.001	1.001	1.025	0.977	0.954	0.000	0.989	0.000	0.000
113.000	1.001	1.025	0.989	0.212	0.200	0.624	0.188	0.000	0.000
114.000	1.001	0.942	0.659	0.919	0.718	0.636	0.648	0.000	0.000
115.000	1.001	0.236	0.059	1.025	0.801	0.106	1.095	0.000	0.000
116.000	1.001	0.447	0.188	0.989	0.871	0.212	0.930	0.000	0.000
117.000	1.001	0.765	0.459	0.954	0.848	0.389	0.542	0.000	0.000
118.000	1.001	0.695	0.659	1.013	0.954	0.000	1.036	0.000	0.000
119.000	1.001	0.471	0.471	1.001	0.436	0.000	1.083	0.000	0.000
120.000	1.001	0.000	0.000	1.001	0.000	0.000	0.989	0.000	0.000
