Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.548s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.919	0.707	0.742	0.577	0.707	0.742	0.977	0.989
62.000	1.001	0.848	0.801	0.754	0.718	1.189	0.789	0.977	1.001
63.000	1.001	0.954	0.777	1.130	0.895	1.013	1.119	0.954	1.001
64.000	1.001	1.036	1.083	0.930	1.013	1.001	0.730	1.001	1.001
65.000	1.001	1.036	1.036	1.001	0.659	0.907	1.048	1.036	1.001
66.000	1.001	0.789	0.848	1.001	0.447	1.095	1.048	0.942	1.001
67.000	1.001	1.013	0.777	0.989	1.083	0.612	0.989	1.025	1.001
68.000	1.001	1.025	1.119	0.707	1.083	0.919	0.542	1.013	1.001
69.000	1.001	0.989	0.871	1.036	0.942	1.095	0.895	1.025	1.001
70.000	1.001	0.966	1.072	1.025	0.907	1.060	0.907	0.895	1.001
71.000	1.001	0.966	1.001	0.883	0.565	1.001	0.919	0.989	1.001
72.000	1.001	0.954	0.954	1.025	0.659	1.001	0.942	1.013	1.001
73.000	0.989	0.966	0.977	1.036	0.977	1.001	0.930	0.930	0.989
74.000	1.001	0.848	0.860	0.989	0.342	0.919	1.095	1.001	1.001
75.000	1.001	1.107	0.883	0.836	1.331	0.954	0.671	1.013	1.001
76.000	1.001	0.930	1.048	0.930	0.707	0.871	0.989	0.966	1.001
77.000	1.001	1.036	1.025	0.954	0.553	1.060	0.789	0.930	1.001
78.000	1.001	0.930	0.813	1.036	1.048	0.989	1.166	1.036	1.001
79.000	1.001	0.930	0.930	0.919	1.072	0.966	0.718	0.907	1.001
80.000	1.001	1.154	1.083	0.459	1.119	1.036	0.530	0.966	1.001
81.000	1.001	0.919	0.942	1.472	0.860	0.895	1.437	0.883	1.001
82.000	1.001	1.036	1.130	0.871	0.577	0.942	0.860	1.001	1.001
83.000	1.001	0.942	0.695	0.895	0.942	1.001	0.907	1.013	1.001
84.000	1.001	0.895	1.083	1.072	0.459	1.048	0.930	0.930	1.001
85.000	0.989	1.036	0.895	0.895	1.013	0.883	0.871	0.989	0.989
86.000	1.001	0.824	0.730	1.013	0.353	1.048	0.836	1.060	1.001
87.000	1.001	1.107	0.977	0.942	1.284	0.942	0.977	0.989	1.001
88.000	1.001	0.871	0.659	0.895	0.636	1.060	0.907	1.001	1.001
89.000	1.001	1.060	1.083	1.048	1.083	0.942	1.013	0.730	1.001
90.000	1.001	0.977	1.107	0.919	0.094	1.048	0.977	1.189	1.001
91.000	1.001	1.025	1.036	0.907	1.484	0.977	0.860	0.989	1.001
92.000	1.001	0.989	0.919	0.883	0.907	1.025	0.930	1.001	1.001
93.000	1.001	0.942	0.883	1.072	0.860	0.930	0.966	1.013	1.001
94.000	1.001	1.013	1.083	0.919	0.671	1.013	0.754	0.989	1.001
95.000	1.001	0.860	0.848	0.930	1.201	1.001	1.130	0.942	1.001
96.000	1.001	0.930	0.813	0.836	0.730	0.871	0.742	1.072	1.001
97.000	0.989	0.907	0.824	1.072	0.577	1.119	1.154	1.001	0.989
98.000	1.001	1.107	1.036	0.942	1.048	1.001	0.789	0.989	1.001
99.000	1.001	0.907	0.707	0.954	0.930	1.001	1.119	1.013	1.001
100.000	1.001	1.048	1.154	0.883	1.013	1.001	0.695	0.989	1.001
101.000	1.001	0.895	0.871	1.036	0.648	0.989	1.142	1.001	1.001
102.000	1.001	1.001	1.001	0.754	0.895	1.013	0.565	0.977	1.001
103.000	1.001	1.048	1.013	0.730	0.977	1.001	0.624	1.025	1.001
104.000	1.001	0.801	0.648	1.072	0.789	0.989	1.130	1.001	1.001
105.000	1.001	0.742	0.765	1.013	0.695	0.966	0.989	1.001	1.001
106.000	1.001	1.236	1.154	0.895	0.848	0.977	0.966	0.942	1.001
107.000	1.001	0.977	1.060	0.954	0.848	1.025	0.883	0.977	1.001
108.000	1.001	0.836	0.483	1.072	1.072	0.954	1.025	1.025	1.001
109.000	1.001	0.577	0.765	0.871	0.389	1.060	0.907	0.824	0.989
110.000	0.989	1.083	1.036	1.001	0.730	0.919	0.954	1.130	1.001
111.000	1.001	1.060	1.095	1.013	1.060	1.036	0.754	0.977	1.001
112.000	1.001	1.048	1.036	0.907	0.589	0.942	0.871	0.989	1.001
113.000	1.001	0.930	0.848	0.883	1.260	0.919	0.907	1.036	1.001
114.000	1.001	1.013	1.060	1.072	0.813	1.036	1.060	0.860	1.001
115.000	1.001	1.013	0.942	1.013	0.836	0.966	0.907	1.072	1.001
116.000	1.001	0.895	1.036	1.001	0.742	0.919	1.083	0.942	1.001
117.000	1.001	0.977	0.883	0.930	1.178	1.060	0.895	1.036	1.001
118.000	1.001	1.013	1.072	0.989	0.530	0.977	0.977	1.095	1.001
119.000	1.001	0.954	0.989	1.025	0.930	0.919	1.025	0.883	1.001
120.000	1.001	1.001	0.989	0.824	0.000	0.989	0.824	1.095	1.001
