Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.489s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.636	0.000	0.000	0.000	0.989	0.377	0.000	0.000	0.000	0.671	0.035	0.000	0.012	0.071	0.330	0.000	0.212	0.459	0.648	0.000	0.024	0.283	0.730	0.989
62.000	1.001	1.154	0.047	0.000	0.000	0.671	1.036	0.000	0.000	0.059	0.365	0.071	0.000	0.236	0.459	0.483	0.000	0.094	0.671	0.813	0.094	0.047	0.342	0.400	1.001
63.000	1.001	0.765	0.342	0.259	0.412	0.777	0.412	0.000	0.000	0.071	0.353	0.236	0.000	0.000	0.848	0.483	0.000	0.035	0.153	0.860	0.130	0.306	0.530	0.907	1.001
64.000	1.001	0.624	0.506	0.271	0.212	0.565	0.400	0.000	0.000	0.000	0.353	0.082	0.000	0.024	0.000	0.141	0.000	0.071	0.224	0.188	0.177	0.553	0.424	0.718	1.001
65.000	1.001	1.130	0.188	0.271	0.247	0.000	0.836	0.000	0.000	0.565	0.000	0.294	0.000	0.000	0.836	0.000	0.000	0.000	0.094	0.942	0.000	0.318	0.777	1.013	1.001
66.000	1.001	1.036	0.306	0.047	0.012	1.507	0.530	0.000	0.000	0.000	1.013	0.236	0.000	0.165	0.271	0.212	0.000	0.200	0.447	0.436	0.271	0.577	0.577	0.718	1.001
67.000	1.001	0.824	0.082	0.165	0.294	0.636	0.377	0.000	0.000	0.353	0.377	0.177	0.000	0.000	0.565	0.318	0.000	0.236	0.636	0.966	0.165	0.377	0.377	1.025	1.001
68.000	1.001	0.765	0.589	0.283	0.259	0.848	0.082	0.000	0.000	0.000	0.294	0.071	0.000	0.000	0.365	0.353	0.000	0.212	0.553	0.836	0.259	0.353	0.542	0.377	1.001
69.000	1.001	0.730	0.459	0.259	0.094	0.836	0.342	0.000	0.000	0.271	0.212	0.130	0.000	0.071	0.400	0.377	0.000	0.165	0.141	0.718	0.259	0.518	0.836	0.777	1.001
70.000	1.001	0.671	0.459	0.236	0.365	0.895	0.318	0.000	0.000	0.047	0.318	0.024	0.000	0.188	0.012	0.353	0.000	0.342	0.436	0.236	0.400	0.071	0.236	0.789	1.001
71.000	1.001	0.483	0.294	0.094	0.047	0.765	0.165	0.000	0.000	0.294	0.860	0.188	0.000	0.353	0.659	0.012	0.000	0.165	0.518	1.036	0.071	0.294	0.718	0.754	1.001
72.000	1.001	0.553	0.342	0.200	0.236	0.801	0.530	0.000	0.000	0.188	0.271	0.012	0.000	0.059	0.495	0.165	0.000	0.306	0.589	0.389	0.094	0.436	0.659	0.989	1.001
73.000	0.989	0.907	0.565	0.636	0.542	0.601	0.247	0.000	0.000	0.377	0.636	0.047	0.000	0.000	0.353	0.389	0.000	0.000	0.424	0.718	0.130	0.565	0.977	0.742	0.989
74.000	1.001	0.989	0.707	0.306	0.035	0.718	0.813	0.000	0.000	0.118	0.483	0.047	0.000	0.071	0.330	0.342	0.000	0.082	0.506	0.824	0.294	0.412	0.377	0.954	1.001
