Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.533s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.542	0.000	0.000	0.542	0.389	0.000	0.671	0.483	0.000	0.954	0.954	0.294	0.318	0.648	0.989
62.000	1.001	0.801	0.895	0.718	0.754	0.306	0.000	0.447	0.577	0.000	0.601	0.718	0.565	0.495	0.895	1.001
63.000	1.001	0.271	0.306	0.400	0.506	0.130	0.259	0.966	0.400	0.000	0.895	1.130	0.495	0.930	0.836	1.001
64.000	1.001	1.036	0.742	0.789	0.824	0.553	0.000	0.754	0.212	0.000	0.707	0.789	0.412	0.824	0.871	1.001
65.000	1.001	0.942	0.601	0.648	0.553	0.636	0.082	0.848	0.459	0.000	0.919	0.883	0.165	0.601	0.730	1.001
66.000	1.001	0.471	0.412	0.506	0.942	0.412	0.094	0.648	0.730	0.000	0.200	0.789	0.659	0.777	0.871	1.001
67.000	1.001	0.954	0.624	0.636	0.459	0.271	0.000	0.789	0.342	0.000	0.954	0.907	0.224	0.542	0.871	1.001
68.000	1.001	0.695	0.012	0.000	1.130	0.306	0.035	0.813	0.707	0.000	0.919	1.001	1.001	0.683	0.989	1.001
69.000	1.001	0.954	0.683	0.483	0.801	0.777	0.000	0.824	0.506	0.000	0.824	0.919	0.330	0.671	0.954	1.001
70.000	1.001	0.824	0.707	0.707	0.648	0.118	0.000	0.377	0.483	0.000	0.259	0.495	0.200	0.871	0.813	1.001
71.000	1.001	0.671	0.306	0.424	0.907	0.012	0.012	1.013	0.424	0.000	0.777	0.989	0.389	0.553	0.836	1.001
72.000	1.001	0.813	0.495	0.436	0.871	0.624	0.024	0.895	0.577	0.000	0.659	1.036	0.471	0.813	0.777	1.001
73.000	0.989	0.636	0.412	0.577	0.966	0.754	0.153	0.966	0.636	0.000	0.813	1.048	0.389	0.659	0.954	0.989
74.000	1.001	0.530	0.377	0.306	0.542	0.247	0.000	0.530	0.636	0.000	0.553	0.777	0.565	0.989	0.942	1.001
75.000	1.001	0.907	1.013	0.624	0.789	0.683	0.047	0.871	0.200	0.000	0.412	0.907	0.012	1.025	1.072	1.001
76.000	1.001	0.683	0.730	0.459	0.813	0.589	0.024	0.671	0.518	0.000	0.365	0.730	0.483	0.989	0.871	1.001
77.000	1.001	0.424	0.188	0.224	0.742	0.306	0.177	0.671	0.542	0.000	0.730	0.742	0.601	0.718	0.671	1.001
78.000	1.001	0.789	0.495	0.259	0.942	0.495	0.177	0.907	0.765	0.000	0.483	0.801	0.636	0.400	0.883	1.001
