Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.437s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.542	0.165	0.000	0.907	0.365	0.024	0.000	0.165	0.012	0.000	0.000	0.000	0.000	0.000	0.000
62.000	1.001	0.707	0.459	0.000	0.954	0.106	0.000	0.012	0.283	0.047	0.024	0.000	0.000	0.000	0.000	0.000
63.000	1.001	0.377	0.047	0.024	0.883	1.013	0.000	0.000	0.495	0.000	0.000	0.000	0.000	0.000	0.000	0.000
64.000	1.001	0.883	0.047	0.000	0.236	0.365	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
65.000	1.001	0.930	0.035	0.059	0.000	0.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
66.000	1.001	0.860	0.071	0.000	0.000	0.224	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
67.000	1.001	0.459	0.283	0.000	0.000	0.860	0.000	0.000	0.000	0.177	0.000	0.000	0.000	0.000	0.000	0.000
68.000	1.001	0.707	0.188	0.000	0.000	0.318	0.000	0.000	0.000	0.130	0.047	0.000	0.000	0.000	0.000	0.000
69.000	1.001	1.649	0.601	0.306	0.024	0.966	0.000	0.377	0.012	0.824	0.000	0.000	0.000	0.000	0.000	0.000
70.000	1.001	0.389	0.000	0.000	0.000	0.577	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
71.000	1.001	0.671	0.000	0.000	1.755	0.695	0.000	0.000	0.318	0.000	0.000	0.000	0.000	0.000	0.000	0.000
72.000	1.001	0.871	0.000	0.000	0.648	0.224	0.000	0.000	0.165	0.000	0.000	0.000	0.000	0.000	0.000	0.000
73.000	0.989	0.671	0.000	0.000	1.095	0.035	0.059	0.000	0.188	0.071	0.000	0.000	0.224	0.141	0.000	0.000
74.000	1.001	1.460	0.000	0.000	0.895	0.024	0.000	0.000	0.318	0.000	0.000	0.000	0.035	0.000	0.000	0.000
75.000	1.001	0.871	0.000	0.000	0.789	0.342	0.012	0.000	0.424	0.236	0.000	0.000	0.000	0.000	0.000	0.000
76.000	1.001	0.754	0.000	0.000	0.848	0.047	0.000	0.000	0.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000
77.000	1.001	1.013	0.000	0.000	0.777	1.083	0.754	0.000	0.330	0.177	0.000	0.000	0.000	0.012	0.000	0.000
