Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.556s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.695	0.365	0.271	0.742	0.412	0.047	0.377	0.365	0.071	0.565	0.742	0.000	0.636	0.801	0.989
62.000	1.001	0.789	0.648	0.212	0.754	0.589	0.059	0.930	0.483	0.094	0.742	0.930	0.082	0.400	0.730	1.001
63.000	1.001	0.860	0.907	0.777	0.495	0.365	0.082	0.671	0.330	0.012	0.801	0.907	0.412	0.601	0.871	1.001
64.000	1.001	0.459	0.271	0.082	0.742	0.530	0.047	0.389	0.153	0.094	0.848	0.860	0.141	0.754	1.036	1.001
65.000	1.001	0.683	0.436	0.306	0.777	0.047	0.000	0.553	0.919	0.000	0.848	0.907	0.530	0.860	0.954	1.001
66.000	1.001	0.754	0.577	0.506	0.718	0.059	0.000	0.883	0.765	0.000	0.542	0.907	0.424	0.730	0.683	1.001
67.000	1.001	0.871	0.577	0.082	0.824	0.495	0.436	0.377	0.459	0.035	0.483	0.919	0.342	1.072	0.942	1.001
68.000	1.001	0.365	0.365	0.389	0.436	0.153	0.000	0.483	0.188	0.000	0.165	0.648	0.294	0.765	0.907	1.001
69.000	1.001	0.966	0.518	0.377	0.907	0.789	0.177	0.942	0.412	0.130	0.895	1.142	0.188	0.813	0.883	1.001
70.000	1.001	0.848	0.707	0.601	0.919	0.542	0.059	0.659	0.130	0.141	0.589	0.813	0.024	0.542	0.871	1.001
71.000	1.001	0.718	0.624	0.353	0.860	0.400	0.035	0.895	0.624	0.353	0.836	0.942	0.283	0.459	0.648	1.001
72.000	1.001	0.860	0.624	0.636	0.495	0.000	0.000	0.848	0.530	0.000	0.236	0.718	0.342	0.518	0.871	1.001
73.000	0.989	1.025	0.648	0.165	0.824	1.284	0.071	0.671	0.919	0.012	0.942	0.871	0.353	0.188	0.836	0.989
74.000	1.001	0.542	0.306	0.318	0.707	0.542	0.000	1.025	0.271	0.012	0.730	1.060	0.294	0.318	0.518	1.001
75.000	1.001	0.883	0.813	0.789	0.612	0.342	0.000	0.447	0.577	0.024	0.330	0.836	0.436	0.871	1.201	1.001
76.000	1.001	0.848	0.542	0.271	0.895	0.648	0.059	1.130	0.730	0.059	0.777	0.848	0.294	0.813	0.742	1.001
77.000	1.001	0.730	0.447	0.483	0.424	0.471	0.000	0.577	0.212	0.177	0.483	0.636	0.259	0.871	1.001	1.001
78.000	1.001	0.671	0.365	0.294	0.400	0.659	0.035	1.130	0.283	0.247	0.919	1.048	0.212	0.553	0.683	1.001
79.000	1.001	0.495	0.483	0.659	0.989	0.294	0.082	0.895	0.659	0.000	0.400	0.883	0.459	0.200	0.471	1.001
80.000	1.001	0.718	0.377	0.424	0.930	0.365	0.000	0.553	0.565	0.082	0.813	0.954	0.930	1.060	1.295	1.001
81.000	1.001	0.188	0.188	0.082	0.742	0.094	0.024	0.506	0.754	0.000	1.083	0.683	0.707	0.895	0.907	1.001
82.000	1.001	1.236	0.636	0.919	0.966	0.624	0.024	0.930	0.553	0.000	0.860	1.060	0.377	0.565	0.765	1.001
83.000	1.001	0.777	0.271	0.177	0.601	1.036	0.071	0.789	0.459	0.247	0.612	0.966	0.259	0.789	0.871	1.001
84.000	1.001	0.518	0.094	0.024	0.919	0.412	0.118	0.848	0.777	0.153	0.871	0.977	0.330	0.353	0.553	1.001
85.000	0.989	0.848	0.860	0.400	0.695	0.636	0.153	0.754	0.577	0.059	0.777	0.966	0.283	0.742	0.765	0.989
86.000	1.001	1.036	0.636	0.377	0.483	0.306	0.000	0.895	0.294	0.094	0.730	0.919	0.318	0.671	0.824	1.001
87.000	1.001	0.742	0.271	0.224	1.107	0.495	0.212	0.459	0.848	0.000	0.636	0.683	0.447	0.400	0.954	1.001
88.000	1.001	1.001	0.718	0.236	0.542	0.530	0.000	0.930	0.400	0.224	0.907	1.001	0.247	0.836	0.860	1.001
89.000	1.001	0.683	0.353	0.365	1.001	0.400	0.106	0.624	0.353	0.200	0.365	0.871	0.447	0.718	0.895	1.001
90.000	1.001	0.801	0.742	0.306	0.424	0.306	0.106	0.636	0.412	0.000	0.659	0.813	0.177	0.754	0.789	1.001
91.000	1.001	0.695	0.447	0.330	0.977	0.471	0.000	0.589	0.754	0.212	0.259	0.707	0.306	0.789	0.824	1.001
92.000	1.001	0.942	0.612	0.577	0.389	0.318	0.035	0.377	0.130	0.141	0.883	1.013	0.283	1.013	1.025	1.001
93.000	1.001	0.777	0.365	0.283	1.060	0.353	0.000	1.001	0.801	0.106	0.553	0.989	0.648	0.824	0.754	1.001
94.000	1.001	0.424	0.259	0.200	0.730	0.412	0.000	0.612	0.801	0.000	0.813	0.824	0.659	0.506	0.860	1.001
95.000	1.001	1.013	0.389	0.188	0.883	1.036	0.047	0.895	0.742	0.177	0.377	0.824	0.330	0.612	0.836	1.001
96.000	1.001	0.695	0.506	0.342	0.506	0.177	0.047	0.801	0.000	0.024	0.895	1.001	0.000	0.553	0.777	1.001
97.000	0.989	0.730	0.789	0.094	0.754	0.283	0.000	0.730	1.119	0.283	0.118	0.954	0.518	0.648	0.754	0.989
98.000	1.001	0.824	0.624	0.447	0.883	0.919	0.071	0.671	0.353	0.283	0.742	0.860	0.130	0.813	0.919	1.001
99.000	1.001	0.966	0.577	0.683	0.636	0.718	0.165	0.236	0.612	0.059	0.883	0.671	0.530	1.048	0.942	1.001
100.000	1.001	0.412	0.130	0.000	0.577	0.495	0.130	0.789	0.436	0.071	0.377	0.836	0.165	0.777	0.860	1.001
101.000	1.001	0.365	0.377	0.259	0.707	0.177	0.106	0.707	0.471	0.153	0.730	0.836	0.012	0.942	0.977	1.001
102.000	1.001	1.166	0.789	0.247	0.895	0.130	0.094	0.683	0.777	0.000	0.824	1.119	0.471	0.577	0.860	1.001
103.000	1.001	0.695	0.506	0.318	0.471	0.636	0.000	0.648	0.342	0.294	1.013	0.789	0.459	0.765	0.754	1.001
104.000	1.001	0.659	0.871	0.153	1.013	0.589	0.259	1.036	0.648	0.000	0.495	0.860	0.342	0.589	0.907	1.001
105.000	1.001	0.683	0.471	0.271	0.601	0.318	0.000	0.813	0.542	0.236	0.707	0.883	0.565	0.895	0.848	1.001
106.000	1.001	0.789	0.424	0.330	0.789	0.424	0.000	0.813	0.789	0.000	0.742	0.907	0.824	0.707	1.166	1.001
107.000	1.001	0.871	0.789	0.318	0.860	0.659	0.000	0.813	0.318	0.177	0.565	0.860	0.271	0.907	0.824	1.001
108.000	1.001	0.353	0.318	0.188	0.836	0.094	0.000	0.483	0.730	0.000	0.353	0.836	0.412	0.801	0.919	1.001
109.000	1.001	0.742	0.471	0.365	0.565	0.530	0.071	0.471	0.495	0.059	1.001	0.942	0.294	0.895	1.036	0.989
110.000	0.989	0.648	0.518	0.365	0.789	0.306	0.000	1.072	0.636	0.165	0.612	0.907	0.553	0.224	0.259	1.001
111.000	1.001	0.636	0.506	0.212	0.495	0.495	0.024	0.765	0.236	0.000	0.930	1.013	0.271	0.636	1.331	1.001
112.000	1.001	0.754	0.436	0.506	0.977	0.000	0.000	0.506	1.060	0.000	0.695	0.754	0.459	1.048	0.954	1.001
113.000	1.001	0.377	0.024	0.024	0.989	0.648	0.165	0.718	0.919	0.000	0.589	1.001	0.683	0.495	0.966	1.001
114.000	1.001	1.107	0.754	0.765	0.601	0.506	0.082	0.671	0.236	0.047	0.836	0.848	0.318	0.447	0.836	1.001
115.000	1.001	0.612	0.577	0.247	0.165	0.565	0.000	0.553	0.059	0.071	0.801	0.777	0.224	0.459	0.671	1.001
116.000	1.001	0.495	0.436	0.377	1.142	0.212	0.247	0.542	0.542	0.000	0.765	0.789	0.283	0.813	0.871	1.001
117.000	1.001	0.671	1.048	1.154	0.883	0.130	0.047	0.824	0.459	0.000	0.954	0.977	0.306	0.860	0.848	1.001
118.000	1.001	0.306	0.047	0.000	0.730	0.318	0.012	0.353	0.306	0.000	0.848	0.754	0.424	0.648	1.107	1.001
119.000	1.001	0.000	0.000	0.000	0.294	0.000	0.000	0.518	0.283	0.000	0.624	0.695	0.177	0.683	0.742	1.001
120.000	1.001	0.000	0.000	0.000	0.919	0.000	0.000	0.742	0.777	0.000	0.919	1.048	0.400	0.436	0.742	1.001
