Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.500s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.907	0.342	0.824	0.624	0.247	0.353	0.212	0.153
62.000	1.001	0.836	0.754	0.848	0.777	0.836	0.495	0.330	0.365
63.000	1.001	0.989	0.683	0.966	0.707	0.330	0.801	0.436	0.118
64.000	1.001	1.025	0.930	1.119	0.612	0.165	0.860	0.318	0.353
65.000	1.001	0.907	0.718	0.789	0.848	0.589	0.765	0.247	0.294
66.000	1.001	1.095	0.907	1.095	0.400	0.283	1.154	0.118	0.389
67.000	1.001	0.695	0.530	0.789	0.801	0.200	0.707	0.094	0.177
68.000	1.001	0.612	0.754	0.883	0.141	0.224	0.707	0.318	0.000
69.000	1.001	1.119	0.801	0.942	0.860	0.518	0.742	0.318	0.259
70.000	1.001	0.742	0.824	1.001	0.565	0.177	1.013	0.012	0.271
71.000	1.001	1.060	0.966	0.765	1.319	0.553	0.730	0.271	0.353
72.000	1.001	1.025	0.907	1.178	0.565	0.553	0.801	0.012	0.212
73.000	0.989	1.060	0.659	1.001	0.895	0.259	0.824	0.506	0.318
74.000	1.001	0.930	1.142	0.919	0.777	0.212	0.966	0.153	0.000
75.000	1.001	0.730	0.895	0.919	0.542	0.000	0.813	0.212	0.000
76.000	1.001	0.977	0.789	1.013	1.036	0.306	0.883	0.153	0.165
77.000	1.001	1.048	0.930	0.930	0.306	0.024	1.036	0.342	0.024
78.000	1.001	0.824	0.730	0.977	0.989	0.024	0.836	0.118	0.024
79.000	1.001	0.977	1.013	1.036	0.459	0.141	1.095	0.035	0.024
80.000	1.001	1.072	0.919	0.919	1.036	0.200	0.801	0.330	0.000
81.000	1.001	0.919	0.824	0.789	0.589	0.141	0.730	0.483	0.224
82.000	1.001	0.848	0.601	1.119	0.389	0.200	1.048	0.012	0.000
83.000	1.001	0.977	0.636	1.025	1.095	0.200	1.001	0.459	0.283
84.000	1.001	0.966	0.883	0.813	0.789	0.377	0.977	0.294	0.424
85.000	0.989	0.824	0.659	0.895	0.294	0.400	0.742	0.259	0.459
86.000	1.001	0.977	0.259	1.095	0.954	0.306	0.824	0.306	0.330
87.000	1.001	0.671	0.447	0.377	0.565	0.377	0.353	0.153	0.259
88.000	1.001	1.095	1.025	0.883	0.589	0.624	0.801	0.247	0.683
89.000	1.001	0.930	0.919	1.130	0.447	0.283	1.107	0.000	0.247
90.000	1.001	1.001	0.671	0.683	0.895	0.659	0.259	0.836	0.200
91.000	1.001	0.919	0.930	0.659	0.989	0.000	0.565	0.495	0.000
92.000	1.001	1.130	1.083	0.813	0.542	0.224	0.942	0.000	0.283
93.000	1.001	0.966	0.848	0.977	0.836	0.200	0.707	0.601	0.177
94.000	1.001	0.907	0.989	0.871	0.365	0.412	0.860	0.000	0.318
95.000	1.001	0.836	0.754	1.013	0.659	0.318	0.919	0.318	0.377
96.000	1.001	0.683	0.177	0.966	0.236	0.400	0.813	0.212	0.365
97.000	0.989	1.001	1.178	1.001	0.518	0.130	0.966	0.612	0.141
98.000	1.001	1.060	0.789	1.001	0.989	0.271	0.871	0.153	0.200
99.000	1.001	0.989	1.001	0.353	0.801	0.542	0.553	0.247	0.318
100.000	1.001	0.813	0.754	1.189	0.919	0.188	1.142	0.412	0.012
101.000	1.001	0.977	0.954	1.001	0.330	0.118	0.989	0.200	0.035
102.000	1.001	1.001	0.907	0.730	0.777	0.212	0.777	0.459	0.094
103.000	1.001	0.824	0.836	0.871	0.601	0.094	0.742	0.236	0.094
104.000	1.001	0.695	0.977	0.930	0.365	0.283	0.801	0.118	0.636
105.000	1.001	1.119	0.860	0.718	0.942	0.483	0.777	0.000	0.224
106.000	1.001	0.883	0.966	0.765	0.518	0.153	0.954	0.294	0.318
107.000	1.001	0.942	1.083	0.813	0.553	0.247	0.695	0.106	0.224
108.000	1.001	0.742	0.471	1.095	0.412	0.412	1.107	0.000	0.542
109.000	1.001	1.178	0.966	1.001	0.318	0.106	0.860	0.471	0.012
110.000	0.989	0.977	0.930	0.977	0.730	0.518	0.754	0.353	0.436
111.000	1.001	0.989	0.365	0.754	0.601	0.318	0.707	0.306	0.188
112.000	1.001	1.013	1.284	0.400	1.025	0.565	0.377	0.236	0.306
113.000	1.001	0.907	0.695	0.977	0.813	0.424	0.813	0.094	0.577
114.000	1.001	0.659	0.707	1.083	0.589	0.035	0.483	0.365	0.224
115.000	1.001	1.166	0.977	0.942	0.589	0.165	1.072	0.542	0.082
116.000	1.001	1.072	1.013	1.036	0.636	0.283	0.942	0.000	0.353
117.000	1.001	0.824	0.659	0.966	0.989	0.224	1.013	0.082	0.000
118.000	1.001	1.095	1.095	1.001	0.777	0.377	0.836	0.035	0.318
119.000	1.001	0.848	0.589	0.954	0.318	0.047	0.989	0.000	0.024
120.000	1.001	0.860	0.589	0.860	0.459	0.459	0.624	0.577	0.294
