Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.587s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.777	0.612	0.153	0.518	0.412	0.000	0.141	0.059	0.012	0.294	0.895	0.059	0.648	0.907	0.989
62.000	1.001	0.824	0.165	0.436	1.001	0.754	0.047	0.353	0.742	0.130	0.553	0.683	0.259	1.072	0.989	1.001
63.000	1.001	0.813	0.966	0.542	0.789	0.389	0.000	0.624	0.200	0.000	0.836	0.813	0.259	0.671	0.860	1.001
64.000	1.001	0.330	0.412	0.212	0.648	0.188	0.000	0.683	0.565	0.000	0.424	0.848	0.447	0.589	0.871	1.001
65.000	1.001	0.966	0.330	0.259	0.671	0.589	0.106	0.883	0.648	0.130	0.777	0.977	0.483	0.907	0.895	1.001
66.000	1.001	0.895	0.518	0.212	1.001	0.518	0.247	0.765	0.683	0.012	0.648	0.883	0.412	0.518	0.860	1.001
67.000	1.001	0.695	0.612	0.259	0.648	0.659	0.012	0.424	0.212	0.165	0.695	0.565	0.082	0.765	0.765	1.001
68.000	1.001	0.624	0.695	0.824	0.483	0.000	0.000	0.612	0.447	0.000	0.742	1.001	0.247	0.707	0.966	1.001
69.000	1.001	0.659	0.624	0.636	0.813	0.306	0.012	0.459	0.306	0.236	0.553	0.848	0.165	0.966	0.860	1.001
70.000	1.001	0.353	0.400	0.412	0.707	0.035	0.000	0.707	0.212	0.000	0.942	1.036	0.436	0.577	0.942	1.001
71.000	1.001	0.989	0.754	0.483	0.471	0.424	0.118	0.530	0.436	0.165	0.400	0.565	0.471	0.777	0.883	1.001
72.000	1.001	0.718	0.271	0.389	0.707	0.306	0.000	0.954	0.389	0.000	1.025	1.001	0.601	0.659	0.577	1.001
73.000	0.989	0.671	0.742	0.506	0.577	0.730	0.082	0.801	0.506	0.094	0.754	0.765	0.353	0.718	0.777	0.989
74.000	1.001	0.389	0.024	0.024	0.624	0.483	0.283	0.718	0.330	0.153	0.353	0.883	0.353	0.954	0.907	1.001
75.000	1.001	0.730	0.483	0.459	0.365	0.306	0.247	0.695	0.212	0.024	0.495	0.824	0.318	0.565	0.836	1.001
76.000	1.001	0.671	0.671	0.412	1.048	0.659	0.082	0.659	0.518	0.188	0.895	1.107	0.177	0.400	0.471	1.001
77.000	1.001	0.789	0.459	0.624	0.565	0.848	0.082	0.813	0.012	0.059	0.259	0.836	0.000	1.025	1.107	1.001
78.000	1.001	0.742	0.082	0.082	0.648	0.459	0.035	0.518	0.495	0.094	0.200	0.495	0.188	0.742	1.036	1.001
79.000	1.001	0.801	0.683	0.377	0.730	0.895	0.118	0.907	0.177	0.130	0.683	1.001	0.188	0.824	0.942	1.001
80.000	1.001	0.848	0.624	0.518	0.436	0.565	0.000	0.683	0.365	0.000	0.695	0.801	0.377	1.013	0.742	1.001
81.000	1.001	0.683	0.353	0.306	1.166	0.247	0.130	0.707	0.919	0.000	0.671	0.860	0.860	0.671	0.954	1.001
82.000	1.001	0.765	0.801	0.412	0.294	0.424	0.318	0.754	0.047	0.000	0.836	1.013	0.047	0.495	0.871	1.001
83.000	1.001	0.836	0.624	0.518	1.154	0.283	0.024	0.907	1.260	0.047	0.047	0.801	0.907	1.225	1.072	1.001
84.000	1.001	0.506	0.188	0.200	0.871	0.459	0.000	0.106	0.718	0.000	0.895	0.742	0.930	0.707	0.954	1.001
85.000	0.989	1.013	0.495	0.318	0.730	0.848	0.306	1.060	0.141	0.106	0.648	1.048	0.141	0.718	0.601	0.989
86.000	1.001	0.683	0.589	0.542	0.707	0.471	0.177	0.542	0.883	0.047	0.742	0.754	0.542	0.824	1.119	1.001
87.000	1.001	0.542	0.283	0.247	0.730	0.118	0.000	0.718	0.459	0.059	0.789	0.836	0.412	0.671	0.801	1.001
88.000	1.001	0.789	0.271	0.259	0.683	0.624	0.012	0.789	0.353	0.294	0.153	0.577	0.342	0.612	0.977	1.001
89.000	1.001	0.883	0.294	0.330	0.542	0.412	0.153	0.954	0.141	0.000	1.107	1.013	0.130	0.424	0.601	1.001
90.000	1.001	0.765	0.247	0.377	1.083	0.471	0.000	0.860	0.389	0.141	0.707	0.883	0.318	0.754	0.777	1.001
91.000	1.001	0.765	0.789	0.530	0.495	0.518	0.000	0.506	0.624	0.000	0.765	0.754	0.436	0.695	0.895	1.001
92.000	1.001	0.683	0.024	0.094	0.824	0.400	0.082	0.883	0.459	0.059	0.836	0.919	0.200	0.553	0.671	1.001
93.000	1.001	0.577	0.412	0.389	0.860	0.400	0.047	0.895	0.671	0.212	0.400	1.060	0.236	0.930	0.871	1.001
94.000	1.001	0.695	0.389	0.436	0.636	0.389	0.024	0.777	0.907	0.071	1.060	0.707	0.589	0.742	0.683	1.001
