Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.563s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.530	0.353	0.130	0.436	0.447	0.012	0.612	0.000	0.188	0.130	0.671	0.000	0.683	0.565	0.989
62.000	1.001	0.883	0.636	0.683	0.742	0.518	0.000	0.330	0.365	0.059	0.483	0.919	0.071	0.400	0.801	1.001
63.000	1.001	0.742	0.742	0.636	1.036	0.577	0.000	0.683	0.365	0.035	0.601	0.860	0.177	0.389	0.907	1.001
64.000	1.001	0.353	0.318	0.283	0.836	0.306	0.000	0.860	0.530	0.000	0.118	0.836	0.412	0.718	0.824	1.001
65.000	1.001	0.000	0.000	0.000	0.259	0.000	0.000	0.765	0.012	0.000	0.542	0.765	0.035	0.813	1.060	1.001
66.000	1.001	0.000	0.000	0.000	1.519	0.000	0.000	0.330	0.671	0.000	0.577	0.789	0.601	0.695	0.907	1.001
67.000	1.001	0.000	0.000	0.000	0.730	0.000	0.000	1.095	0.612	0.000	0.330	1.013	0.436	0.495	0.907	1.001
68.000	1.001	0.000	0.000	0.000	0.930	0.000	0.000	0.483	0.695	0.000	1.048	0.954	0.671	0.813	0.765	1.001
69.000	1.001	0.000	0.000	0.000	0.718	0.000	0.000	0.789	0.577	0.000	1.013	0.930	0.589	0.707	1.025	1.001
70.000	1.001	0.000	0.000	0.000	1.119	0.000	0.000	0.542	0.695	0.000	0.813	0.848	0.377	0.813	0.801	1.001
71.000	1.001	0.000	0.000	0.000	0.659	0.000	0.000	0.506	1.119	0.000	0.730	0.683	0.695	0.518	0.895	1.001
72.000	1.001	0.000	0.000	0.000	0.777	0.000	0.000	0.553	0.695	0.000	0.601	0.860	0.919	1.025	0.954	1.001
