Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.423s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.742	0.071	0.035	0.012	0.671	0.330	0.000	0.000	0.024	0.342	0.000	0.000	0.000	0.188	0.082	0.000	0.000	0.247	0.895	0.000	0.000	0.247	0.612	0.989
62.000	1.001	1.225	0.636	0.000	0.000	0.919	0.730	0.000	0.000	0.000	0.236	0.000	0.000	0.082	0.059	0.000	0.000	0.000	0.412	0.824	0.000	0.000	0.542	0.942	1.001
63.000	1.001	0.907	0.459	0.000	0.000	0.919	0.742	0.059	0.000	0.000	0.000	0.177	0.000	0.424	0.930	0.000	0.000	0.000	0.330	0.742	0.000	0.000	0.106	0.671	1.001
64.000	1.001	1.107	0.966	0.000	0.000	0.589	0.283	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.035	0.106	0.000	0.000	0.895	1.390	0.000	0.000	0.012	0.836	1.001
65.000	1.001	0.801	0.283	0.071	0.000	0.141	0.130	0.024	0.000	0.024	0.059	0.000	0.000	0.000	0.247	0.000	0.000	0.000	0.141	0.424	0.000	0.000	0.224	1.166	1.001
66.000	1.001	0.742	0.024	0.000	0.000	1.331	0.483	0.012	0.000	0.000	0.024	0.012	0.000	0.000	0.624	0.118	0.000	0.000	0.483	1.531	0.000	0.000	0.047	0.483	1.001
67.000	1.001	1.013	0.506	0.000	0.000	0.860	0.294	0.000	0.000	0.000	0.648	0.000	0.000	0.000	0.177	0.000	0.000	0.153	0.518	0.683	0.000	0.000	0.000	0.942	1.001
68.000	1.001	1.154	0.907	0.106	0.000	0.353	0.365	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.224	0.024	0.000	0.000	0.836	0.848	0.000	0.000	0.506	1.413	1.001
69.000	1.001	0.919	0.000	0.000	0.000	0.871	0.648	0.024	0.000	0.000	0.106	0.224	0.000	0.000	0.024	0.000	0.000	0.000	0.542	0.636	0.000	0.035	0.459	0.459	1.001
70.000	1.001	1.036	0.000	0.000	0.000	1.083	0.024	0.082	0.118	0.000	0.506	0.024	0.000	0.000	0.000	0.035	0.000	0.000	0.141	0.695	0.000	0.000	0.000	1.036	1.001
71.000	1.001	0.848	0.801	0.000	0.071	0.789	0.518	0.000	0.000	0.130	0.188	0.000	0.000	0.000	0.483	0.000	0.000	0.024	0.506	0.707	0.024	0.024	0.082	0.942	1.001
72.000	1.001	0.977	0.118	0.000	0.000	0.683	0.801	0.271	0.000	0.047	0.035	0.012	0.000	0.000	0.565	0.000	0.000	0.000	0.459	1.284	0.000	0.000	0.506	0.377	1.001
73.000	0.989	0.848	0.365	0.236	0.000	1.189	0.330	0.212	0.024	0.000	0.000	0.000	0.000	0.000	0.353	0.000	0.000	0.000	0.483	0.707	0.000	0.459	0.342	1.366	0.989
74.000	1.001	0.353	0.059	0.035	0.012	1.001	0.718	0.000	0.000	0.012	1.060	0.000	0.000	0.000	0.400	0.153	0.000	0.000	0.000	0.942	0.000	0.024	0.071	0.718	1.001
75.000	1.001	0.553	0.106	0.000	0.000	0.942	0.506	0.024	0.000	0.000	0.318	0.236	0.012	0.047	0.483	0.000	0.000	0.000	0.165	0.848	0.000	0.000	0.377	0.966	1.001
76.000	1.001	0.824	0.259	0.000	0.000	0.765	0.459	0.000	0.000	0.000	0.000	0.342	0.000	0.047	0.483	0.000	0.000	0.000	0.742	0.942	0.000	0.000	0.012	0.942	1.001
77.000	1.001	0.801	0.165	0.000	0.000	0.801	0.259	0.141	0.000	0.059	0.836	0.024	0.000	0.000	0.659	0.047	0.047	0.012	0.059	0.695	0.000	0.259	0.565	1.048	1.001
78.000	1.001	1.201	0.024	0.000	0.000	0.977	0.636	0.212	0.000	0.177	0.671	0.012	0.000	0.118	0.047	0.000	0.000	0.000	0.236	0.577	0.000	0.306	0.671	0.695	1.001
79.000	1.001	0.883	0.188	0.000	0.000	1.025	0.495	0.000	0.000	0.024	0.601	0.059	0.059	0.000	0.424	0.000	0.012	0.165	0.200	0.895	0.000	0.012	0.601	0.942	1.001
80.000	1.001	0.695	0.000	0.000	0.000	0.730	0.177	0.000	0.000	0.047	0.459	0.000	0.000	0.000	0.377	0.035	0.000	0.012	0.589	1.354	0.000	0.153	0.188	1.001	1.001
81.000	1.001	0.306	0.577	0.024	0.000	0.989	0.695	0.153	0.000	0.000	0.283	0.000	0.000	0.000	0.047	0.106	0.024	0.212	0.118	0.636	0.000	0.118	0.342	0.860	1.001
82.000	1.001	1.354	0.177	0.000	0.000	0.907	0.412	0.047	0.000	0.000	0.412	0.000	0.000	0.259	0.024	0.024	0.000	0.024	0.000	0.871	0.000	0.165	0.860	1.072	1.001
83.000	1.001	1.013	0.082	0.236	0.118	1.013	0.436	0.000	0.000	0.283	0.612	0.000	0.000	0.000	0.377	0.353	0.000	0.259	0.094	1.025	0.000	0.000	0.283	0.518	1.001
84.000	1.001	1.295	0.459	0.059	0.000	1.119	0.506	0.059	0.000	0.000	0.271	0.094	0.000	0.012	0.412	0.035	0.106	0.000	0.259	0.777	0.000	0.118	0.283	1.154	1.001
85.000	0.989	0.565	0.577	0.071	0.000	0.648	0.094	0.012	0.000	0.000	0.530	0.047	0.000	0.024	0.000	0.000	0.071	0.141	1.095	0.648	0.000	0.094	0.377	0.989	0.989
86.000	1.001	1.295	0.553	0.000	0.000	0.471	0.283	0.000	0.000	0.000	0.082	0.047	0.000	0.000	0.000	0.000	0.035	0.000	0.612	0.294	0.000	0.071	0.565	0.765	1.001
87.000	1.001	0.813	0.400	0.141	0.012	1.366	0.236	0.224	0.012	0.035	0.624	0.035	0.000	0.000	0.506	0.000	0.000	0.000	0.271	1.189	0.000	0.035	0.742	0.683	1.001
88.000	1.001	0.824	0.306	0.177	0.000	0.765	0.377	0.000	0.000	0.000	0.447	0.200	0.000	0.000	0.165	0.000	0.000	0.000	0.412	0.683	0.000	0.000	0.130	0.589	1.001
89.000	1.001	0.930	0.447	0.047	0.000	1.107	0.188	0.000	0.000	0.000	0.000	0.035	0.000	0.000	0.012	0.000	0.012	0.094	1.107	1.013	0.000	0.000	0.000	0.400	1.001
90.000	1.001	0.836	0.224	0.012	0.000	0.989	0.294	0.035	0.000	0.000	0.106	0.000	0.000	0.000	0.153	0.024	0.012	0.318	0.330	1.048	0.012	0.012	0.000	0.000	1.001
91.000	1.001	0.506	0.153	0.000	0.000	0.612	0.059	0.400	0.000	0.000	0.047	0.035	0.000	0.000	1.248	0.071	0.000	0.000	0.071	0.907	0.000	0.000	0.153	0.506	1.001
92.000	1.001	0.153	0.071	0.000	0.000	1.496	0.000	0.024	0.000	0.000	1.284	0.000	0.000	0.012	0.177	0.165	0.141	0.106	1.201	1.130	0.294	0.000	0.188	1.130	1.001
93.000	1.001	1.413	0.259	0.000	0.000	0.612	0.035	0.365	0.000	0.094	0.648	0.000	0.000	0.035	0.212	0.212	0.000	0.000	0.518	0.813	0.000	0.059	0.141	0.389	1.001
94.000	1.001	1.178	0.565	0.012	0.000	1.013	0.177	0.024	0.012	0.224	0.200	0.000	0.000	0.000	0.495	0.000	0.000	0.000	0.024	0.518	0.000	0.000	0.094	0.059	1.001
95.000	1.001	0.777	0.047	0.000	0.000	0.907	0.118	0.012	0.000	0.000	0.483	0.000	0.012	0.118	0.118	0.024	0.059	0.000	0.294	0.153	0.000	0.000	0.071	1.260	1.001
96.000	1.001	0.565	0.000	0.000	0.000	1.189	0.024	0.047	0.000	0.000	0.306	0.000	0.000	0.000	0.930	0.542	0.094	0.024	0.047	1.095	0.000	0.012	0.212	0.153	1.001
