Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.419s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.754	0.247	0.012	0.012	0.612	0.342	0.000	0.000	0.000	0.035	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
62.000	1.001	0.895	1.048	0.035	0.000	0.895	0.059	0.236	0.000	0.000	0.389	0.165	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
63.000	1.001	0.071	0.118	0.035	0.000	0.801	0.907	0.000	0.000	0.000	0.695	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
64.000	1.001	0.848	0.047	0.012	0.000	0.624	0.047	0.000	0.000	0.000	0.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000
65.000	1.001	0.283	0.035	0.000	0.000	0.954	0.012	0.000	0.000	0.000	0.459	0.000	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
66.000	1.001	0.718	0.012	0.000	0.000	0.707	1.236	0.000	0.000	0.000	0.577	0.000	0.000	0.000	0.000	0.236	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
67.000	1.001	0.742	0.294	0.012	0.000	0.530	0.318	0.000	0.000	0.000	0.212	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
68.000	1.001	1.319	1.001	0.024	0.071	0.577	0.365	0.000	0.000	0.000	0.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
69.000	1.001	0.707	0.353	0.059	0.106	1.295	0.271	0.000	0.000	0.000	0.259	0.000	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
70.000	1.001	0.754	0.436	0.000	0.000	0.860	0.695	0.000	0.000	0.000	0.106	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
71.000	1.001	0.377	0.483	0.141	0.012	0.636	0.342	0.000	0.000	0.024	0.542	0.000	0.000	0.000	0.000	0.012	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
