Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.533s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.730	0.342	0.012	0.000	0.589	0.318	0.059	0.012	0.000	0.330	0.024	0.000	0.247	0.000	0.177	0.000	0.024	0.459	0.565	0.188	0.059	0.212	0.895	0.989
62.000	1.001	0.777	0.495	0.000	0.000	0.624	0.459	0.047	0.000	0.377	0.447	0.000	0.024	0.071	0.342	0.130	0.000	0.224	0.601	1.095	0.059	0.000	0.188	0.754	1.001
63.000	1.001	1.154	1.036	0.271	0.118	0.636	0.506	0.436	0.035	0.212	0.071	0.024	0.047	0.024	0.153	0.000	0.024	0.106	0.353	0.718	0.000	0.247	0.742	0.871	1.001
64.000	1.001	0.636	0.353	0.118	0.342	0.871	0.495	0.047	0.000	0.330	0.224	0.106	0.000	0.283	0.718	0.153	0.024	0.012	0.848	0.966	0.071	0.024	0.553	0.813	1.001
65.000	1.001	0.683	0.212	0.483	0.342	0.412	0.459	0.012	0.000	0.212	0.412	0.000	0.000	0.412	0.400	0.224	0.000	0.000	0.436	0.777	0.283	0.330	0.542	0.848	1.001
66.000	1.001	1.036	0.377	0.188	0.247	1.095	0.671	0.024	0.000	0.094	0.353	0.247	0.000	0.294	0.424	0.141	0.071	0.353	0.813	0.930	0.342	0.365	0.459	0.553	1.001
67.000	1.001	0.824	0.106	0.059	0.000	0.754	0.589	0.012	0.000	0.683	1.001	0.071	0.000	0.000	0.777	0.283	0.047	0.071	0.330	0.683	0.141	0.271	0.318	0.412	1.001
68.000	1.001	0.612	0.012	0.000	0.047	0.942	0.059	0.000	0.000	0.047	0.636	0.000	0.000	0.000	0.471	0.365	0.000	0.165	0.212	0.648	0.377	0.188	0.695	0.989	1.001
69.000	1.001	0.777	0.471	0.094	0.071	0.648	0.342	0.094	0.000	0.577	0.483	0.188	0.000	0.000	0.577	0.094	0.000	0.141	0.471	0.695	0.012	0.400	0.177	0.636	1.001
70.000	1.001	0.789	0.212	0.200	0.224	0.871	0.141	0.000	0.000	0.447	0.389	0.024	0.000	0.012	0.553	0.153	0.082	0.342	0.542	0.624	0.153	0.224	0.330	0.471	1.001
71.000	1.001	0.671	0.000	0.000	0.000	0.895	0.118	0.094	0.000	0.000	0.624	0.212	0.000	0.000	0.471	0.283	0.000	0.153	0.648	0.636	0.342	0.659	0.860	0.989	1.001
72.000	1.001	0.824	0.495	0.188	0.118	0.577	0.271	0.000	0.000	0.259	0.447	0.059	0.000	0.130	0.718	0.071	0.059	0.059	0.577	0.883	0.153	0.059	0.330	0.589	1.001
73.000	0.989	0.871	0.565	0.012	0.000	1.036	0.365	0.047	0.000	0.365	0.966	0.000	0.000	0.306	0.389	0.542	0.000	0.094	0.754	0.730	0.365	0.271	0.471	0.577	0.989
74.000	1.001	0.813	0.601	0.247	0.224	0.400	0.919	0.012	0.059	0.365	0.047	0.094	0.000	0.271	0.542	0.024	0.012	0.094	0.471	0.871	0.000	0.342	0.871	0.789	1.001
75.000	1.001	0.495	0.236	0.106	0.130	0.848	0.247	0.059	0.106	0.247	0.824	0.000	0.000	0.000	0.624	0.506	0.000	0.000	0.165	0.636	0.306	0.247	0.495	0.730	1.001
76.000	1.001	1.154	0.106	0.047	0.035	0.777	0.483	0.059	0.047	0.153	0.306	0.200	0.035	0.271	0.389	0.318	0.012	0.059	0.742	0.718	0.177	0.012	0.365	0.683	1.001
77.000	1.001	0.671	0.318	0.459	0.400	0.883	0.342	0.000	0.000	0.165	0.342	0.012	0.000	0.024	0.530	0.106	0.000	0.412	0.707	0.801	0.071	0.141	0.565	0.730	1.001
78.000	1.001	0.624	0.200	0.106	0.141	0.718	0.636	0.035	0.024	0.601	0.695	0.071	0.000	0.082	0.612	0.236	0.059	0.177	0.612	0.954	0.047	0.236	0.224	0.636	1.001
79.000	1.001	0.824	0.671	0.141	0.000	0.695	0.471	0.094	0.000	0.259	0.730	0.035	0.000	0.047	0.236	0.424	0.000	0.353	0.542	0.436	0.506	0.165	0.659	0.883	1.001
80.000	1.001	0.765	0.118	0.177	0.271	0.754	0.848	0.283	0.012	0.342	0.177	0.177	0.000	0.000	0.577	0.212	0.000	0.047	0.283	0.471	0.071	0.400	0.718	0.612	1.001
81.000	1.001	0.977	0.836	0.424	0.436	0.883	0.071	0.000	0.000	0.459	0.836	0.000	0.000	0.047	0.718	0.318	0.000	0.094	0.601	0.966	0.200	0.648	0.577	0.730	1.001
82.000	1.001	0.671	0.130	0.012	0.000	0.836	0.636	0.306	0.000	0.247	0.400	0.000	0.153	0.188	0.589	0.306	0.000	0.000	0.330	0.754	0.024	0.400	0.659	0.813	1.001
83.000	1.001	1.001	0.895	0.848	0.730	0.742	0.118	0.000	0.000	0.342	0.318	0.000	0.000	0.000	0.259	0.318	0.000	0.000	0.530	0.601	0.024	0.683	0.730	0.871	1.001
84.000	1.001	0.789	0.365	0.259	0.294	0.130	0.495	0.106	0.000	0.601	0.365	0.012	0.035	0.153	0.612	0.318	0.000	0.059	0.342	0.860	0.318	0.459	0.553	0.589	1.001
85.000	0.989	0.718	0.695	0.271	0.224	1.225	0.188	0.000	0.000	0.153	0.506	0.106	0.000	0.082	0.200	0.259	0.000	0.024	0.542	0.589	0.306	0.495	0.589	0.695	0.989
86.000	1.001	0.707	0.506	0.212	0.318	0.954	0.436	0.000	0.000	0.259	0.389	0.059	0.000	0.141	0.542	0.035	0.000	0.141	0.860	0.765	0.035	0.247	0.400	0.754	1.001
87.000	1.001	0.400	0.565	0.047	0.024	0.730	0.495	0.059	0.000	0.271	0.483	0.212	0.000	0.024	0.530	0.436	0.012	0.047	0.483	0.707	0.212	0.318	0.671	0.801	1.001
88.000	1.001	0.954	0.506	0.353	0.294	0.765	0.459	0.000	0.000	0.589	0.330	0.035	0.000	0.283	0.860	0.141	0.000	0.059	0.601	1.130	0.118	0.118	0.224	0.659	1.001
89.000	1.001	0.707	0.577	0.377	0.094	0.765	0.271	0.000	0.000	0.400	0.530	0.000	0.000	0.000	0.483	0.306	0.000	0.000	0.000	0.542	0.200	0.330	0.848	0.895	1.001
