Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.422s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.836	0.035	0.871	0.553	0.506	0.424	0.742	0.989
62.000	1.001	0.930	0.601	1.048	0.636	1.295	0.141	0.742	1.001
63.000	1.001	0.930	0.671	0.813	0.318	0.907	0.483	1.178	1.001
64.000	1.001	1.013	0.259	0.966	1.119	0.919	0.577	0.789	1.001
65.000	1.001	0.919	0.754	0.977	0.671	1.025	0.188	0.730	1.001
66.000	1.001	0.930	0.553	0.601	1.260	0.836	0.177	1.189	1.001
67.000	1.001	0.707	0.695	0.695	0.742	1.107	0.907	0.342	1.001
68.000	1.001	1.013	1.072	1.189	0.730	0.907	0.589	1.095	1.001
69.000	1.001	0.989	0.436	0.930	0.601	1.025	0.754	0.801	1.001
70.000	1.001	0.942	0.919	1.272	0.294	0.966	0.848	0.989	1.001
71.000	1.001	0.695	0.683	0.577	0.130	0.977	0.200	0.765	1.001
72.000	1.001	0.447	0.318	0.919	0.883	0.542	0.000	1.001	1.001
73.000	0.989	0.989	0.601	1.001	0.765	0.271	0.718	0.977	0.989
74.000	1.001	0.306	0.000	1.001	0.377	0.754	0.789	0.742	1.001
75.000	1.001	0.801	0.118	1.001	0.047	1.213	0.071	0.966	1.001
76.000	1.001	0.141	0.130	0.648	0.082	0.930	0.177	0.977	1.001
77.000	1.001	0.530	0.365	1.001	0.506	1.036	0.047	1.001	1.001
78.000	1.001	1.225	0.860	0.671	0.848	1.072	0.659	0.942	1.001
79.000	1.001	1.496	0.236	0.954	0.047	0.506	0.471	0.919	1.001
80.000	1.001	0.024	0.000	0.989	0.353	0.836	0.071	0.612	1.001
81.000	1.001	0.530	0.000	0.977	0.436	0.012	0.848	1.001	1.001
82.000	1.001	0.589	0.294	0.954	0.094	1.154	0.071	1.001	1.001
83.000	1.001	0.188	0.035	0.989	0.977	0.942	0.306	0.989	1.001
84.000	1.001	0.930	0.459	0.989	0.035	0.813	0.919	0.047	1.001
85.000	0.989	0.012	0.094	0.989	0.271	0.883	0.636	0.188	0.989
86.000	1.001	0.707	0.188	0.871	0.188	1.178	0.000	1.543	1.001
87.000	1.001	0.919	0.094	0.977	0.024	1.236	0.294	0.848	1.001
88.000	1.001	0.483	0.259	0.518	0.059	0.283	0.400	1.072	1.001
89.000	1.001	0.813	0.000	1.484	0.871	0.742	0.518	0.848	1.001
90.000	1.001	0.059	0.035	1.001	0.636	1.625	0.447	0.895	1.001
91.000	1.001	0.000	0.306	1.001	0.247	0.153	0.024	0.954	1.001
92.000	1.001	0.000	0.141	1.001	0.294	0.860	0.530	0.777	1.001
93.000	1.001	0.000	0.318	1.001	0.648	1.189	0.400	0.954	1.001
94.000	1.001	1.519	0.530	0.989	0.188	0.754	0.059	0.930	1.001
95.000	1.001	0.000	0.377	0.966	0.860	0.871	0.612	0.765	1.001
96.000	1.001	0.318	0.365	0.977	0.012	0.895	0.506	0.907	1.001
97.000	0.989	0.024	0.000	0.789	0.671	0.836	0.471	1.001	0.989
98.000	1.001	0.318	0.306	0.977	0.577	0.683	0.459	0.377	1.001
99.000	1.001	1.013	0.000	0.977	0.966	0.765	0.294	1.001	1.001
100.000	1.001	0.895	0.459	0.824	0.365	0.047	1.272	0.601	1.001
101.000	1.001	1.295	0.000	1.013	0.707	0.318	0.059	1.001	1.001
102.000	1.001	0.153	0.000	0.907	0.483	1.189	0.695	1.025	1.001
103.000	1.001	1.213	0.542	1.001	0.059	0.695	0.483	1.001	1.001
104.000	1.001	0.648	0.271	0.801	0.730	1.048	0.412	0.895	1.001
105.000	1.001	0.306	0.000	1.001	0.601	0.483	0.471	1.001	1.001
106.000	1.001	0.565	0.118	0.930	0.247	1.672	0.553	0.883	1.001
107.000	1.001	0.754	0.000	0.966	0.035	0.353	0.483	1.013	1.001
108.000	1.001	0.860	0.000	0.871	1.519	0.200	0.789	0.930	1.001
109.000	1.001	0.648	0.259	1.013	0.035	0.883	0.047	1.060	0.989
110.000	0.989	1.025	0.236	0.919	0.954	0.200	0.447	0.718	1.001
111.000	1.001	0.683	0.000	1.001	0.000	0.365	0.177	1.001	1.001
112.000	1.001	0.024	0.177	0.989	1.554	0.177	0.024	1.001	1.001
113.000	1.001	0.777	0.707	0.919	0.071	1.154	0.082	0.848	1.001
114.000	1.001	0.000	0.000	1.001	0.188	0.730	0.483	1.001	1.001
115.000	1.001	0.919	0.141	0.966	0.141	1.036	0.765	1.001	1.001
116.000	1.001	0.777	0.059	0.977	0.000	0.000	0.342	1.001	1.001
117.000	1.001	1.649	0.000	1.001	0.200	0.977	0.789	0.907	1.001
118.000	1.001	0.765	0.153	1.001	0.177	0.836	0.860	0.436	1.001
119.000	1.001	0.212	0.000	0.942	0.294	1.013	0.871	0.294	1.001
120.000	1.001	0.212	0.754	0.989	0.082	0.860	0.118	0.094	1.001
