Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.723s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.977	0.389	0.047	0.000	0.754	0.518	0.165	0.000	0.000	0.118	0.000	0.000	0.000	0.012	0.035	0.000	0.200	0.294	0.436	0.094	0.000	0.177	0.765	0.989
62.000	1.001	0.271	0.342	0.271	0.306	0.930	0.141	0.000	0.000	0.259	0.659	0.000	0.000	0.000	0.212	0.236	0.000	0.412	0.624	1.072	0.153	0.047	0.082	0.883	1.001
63.000	1.001	0.707	0.059	0.024	0.000	0.813	0.648	0.294	0.000	0.094	0.200	0.000	0.012	0.000	0.047	0.106	0.000	0.200	0.330	0.447	0.071	0.071	0.177	0.553	1.001
64.000	1.001	0.930	0.330	0.071	0.177	1.013	0.118	0.094	0.012	0.471	0.306	0.024	0.118	0.000	0.612	0.106	0.000	0.247	0.271	0.659	0.047	0.118	0.412	0.271	1.001
65.000	1.001	0.447	0.000	0.000	0.012	0.683	0.130	0.094	0.000	0.035	0.636	0.000	0.000	0.153	0.342	0.177	0.000	0.283	0.636	0.777	0.165	0.094	0.412	1.060	1.001
66.000	1.001	1.130	0.365	0.047	0.012	0.930	0.848	0.177	0.000	0.259	0.471	0.377	0.012	0.000	0.330	0.318	0.000	0.000	0.000	0.412	0.094	0.718	0.730	1.001	1.001
67.000	1.001	0.730	0.330	0.271	0.130	0.871	0.294	0.012	0.000	0.459	0.436	0.094	0.000	0.000	0.860	0.353	0.059	0.518	0.353	1.189	0.177	0.389	0.447	0.495	1.001
68.000	1.001	0.836	0.212	0.035	0.047	0.683	0.907	0.094	0.071	0.271	0.200	0.318	0.059	0.000	0.259	0.165	0.000	0.000	0.000	0.542	0.082	0.506	0.930	0.989	1.001
69.000	1.001	0.695	0.082	0.012	0.000	0.589	0.506	0.200	0.012	0.589	0.730	0.224	0.130	0.000	0.648	0.106	0.047	0.000	0.224	0.695	0.094	0.082	0.094	0.424	1.001
70.000	1.001	0.342	0.330	0.412	0.247	0.495	0.000	0.000	0.000	0.200	0.530	0.000	0.000	0.000	0.082	0.165	0.000	0.000	0.236	0.459	0.094	0.424	0.871	0.919	1.001
71.000	1.001	0.907	0.542	0.271	0.106	0.707	0.200	0.000	0.000	0.224	0.400	0.000	0.000	0.495	0.624	0.389	0.000	0.012	0.330	0.883	0.612	0.047	0.447	0.483	1.001
