Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.526s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.860	0.506	0.342	0.860	0.389	0.047	0.000	0.330	0.059	0.000	0.000	0.035	0.000	0.000	0.000
62.000	1.001	0.730	0.377	0.271	0.836	0.200	0.000	0.000	0.624	0.000	0.000	0.000	0.236	0.000	0.000	0.000
63.000	1.001	0.907	0.659	0.801	0.271	0.353	0.024	0.047	0.247	0.000	0.000	0.000	0.141	0.000	0.000	0.000
64.000	1.001	0.683	0.695	0.459	0.589	0.400	0.153	0.000	0.106	0.000	0.000	0.000	0.177	0.000	0.000	0.000
65.000	1.001	0.789	0.506	0.165	0.754	0.506	0.141	0.000	0.447	0.035	0.000	0.000	0.424	0.000	0.000	0.000
66.000	1.001	0.659	0.353	0.612	0.930	0.577	0.000	0.000	0.683	0.165	0.000	0.000	0.436	0.118	0.000	0.000
67.000	1.001	0.977	0.200	0.153	0.765	0.966	0.047	0.000	0.695	0.236	0.000	0.000	0.471	0.153	0.000	0.000
68.000	1.001	0.836	0.624	0.389	0.707	0.565	0.000	0.000	0.377	0.177	0.000	0.000	0.353	0.024	0.000	0.000
69.000	1.001	0.919	0.695	0.589	0.436	0.754	0.000	0.000	0.141	0.236	0.000	0.000	0.271	0.024	0.000	0.000
70.000	1.001	0.848	0.306	0.035	1.107	0.636	0.071	0.000	0.459	0.177	0.000	0.000	0.400	0.035	0.000	0.000
71.000	1.001	0.495	0.094	0.024	0.718	0.365	0.047	0.000	0.518	0.000	0.000	0.000	0.518	0.000	0.000	0.000
72.000	1.001	0.977	0.765	0.659	0.506	0.495	0.106	0.000	0.306	0.094	0.000	0.000	0.424	0.000	0.000	0.000
73.000	0.989	0.683	0.518	0.389	1.484	0.765	0.000	0.000	0.836	0.024	0.000	0.000	0.447	0.000	0.000	0.000
74.000	1.001	0.671	0.330	0.377	0.695	0.377	0.071	0.000	0.318	0.071	0.000	0.000	0.259	0.000	0.000	0.000
75.000	1.001	0.707	0.342	0.177	1.319	0.071	0.000	0.000	1.154	0.000	0.000	0.000	0.789	0.000	0.000	0.000
76.000	1.001	1.001	0.471	0.330	0.518	0.624	0.236	0.000	0.436	0.071	0.059	0.071	0.024	0.000	0.000	0.000
77.000	1.001	0.624	0.400	0.565	0.730	0.000	0.000	0.000	0.695	0.000	0.000	0.000	0.412	0.000	0.000	0.000
78.000	1.001	0.883	0.542	0.659	0.683	0.530	0.035	0.059	0.389	0.071	0.000	0.000	0.224	0.000	0.000	0.000
79.000	1.001	0.942	0.730	0.695	0.589	0.919	0.012	0.000	0.318	0.118	0.000	0.000	0.165	0.000	0.000	0.000
80.000	1.001	0.389	0.165	0.012	1.013	0.330	0.000	0.000	0.542	0.130	0.000	0.000	0.318	0.000	0.000	0.000
81.000	1.001	1.119	0.789	0.400	0.836	0.188	0.000	0.000	0.553	0.012	0.000	0.000	0.353	0.024	0.000	0.000
82.000	1.001	0.707	0.471	0.589	0.860	0.518	0.000	0.000	0.671	0.024	0.000	0.000	0.553	0.012	0.000	0.000
83.000	1.001	0.636	0.530	0.318	0.966	0.224	0.000	0.000	0.601	0.236	0.000	0.000	0.801	0.071	0.000	0.000
84.000	1.001	0.871	0.683	0.471	0.777	0.989	0.094	0.000	0.589	0.153	0.000	0.000	0.318	0.000	0.000	0.000
