Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.560s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.742	0.483	0.212	0.188	0.860	0.424	0.000	0.000	0.094	0.200	0.082	0.000	0.212	0.624	0.000	0.000	0.130	0.683	0.836	0.000	0.165	0.141	0.659	0.989
62.000	1.001	0.789	0.012	0.247	0.106	0.777	0.648	0.130	0.000	0.188	0.318	0.236	0.000	0.330	0.271	0.130	0.000	0.212	0.765	0.954	0.200	0.035	0.106	0.801	1.001
63.000	1.001	0.471	0.530	0.424	0.483	0.459	0.188	0.000	0.000	0.200	0.059	0.012	0.000	0.000	0.612	0.035	0.000	0.024	0.612	0.695	0.012	0.342	0.353	0.424	1.001
64.000	1.001	1.001	0.400	0.247	0.177	0.895	0.447	0.000	0.000	0.236	0.483	0.047	0.000	0.024	0.306	0.177	0.000	0.000	0.224	0.589	0.236	0.200	0.259	0.412	1.001
65.000	1.001	0.553	0.059	0.035	0.024	0.765	0.365	0.035	0.000	0.188	0.530	0.024	0.106	0.000	0.318	0.283	0.000	0.000	0.177	0.436	0.353	0.389	0.824	1.001	1.001
66.000	1.001	0.919	0.483	0.200	0.035	0.824	0.506	0.224	0.000	0.624	0.342	0.024	0.094	0.153	0.789	0.059	0.024	0.024	0.400	0.966	0.165	0.247	0.589	0.648	1.001
67.000	1.001	0.565	0.247	0.294	0.400	0.377	0.035	0.024	0.000	0.377	0.047	0.000	0.000	0.000	0.330	0.200	0.000	0.000	0.188	0.294	0.188	0.224	0.636	0.930	1.001
68.000	1.001	0.777	0.412	0.106	0.153	1.213	0.942	0.141	0.000	0.165	0.530	0.059	0.012	0.106	0.224	0.377	0.012	0.000	0.224	0.553	0.141	0.530	0.860	0.930	1.001
69.000	1.001	0.883	0.318	0.306	0.247	0.518	0.542	0.012	0.000	0.071	0.118	0.000	0.000	0.200	0.459	0.094	0.000	0.165	0.601	0.754	0.165	0.483	0.542	0.977	1.001
70.000	1.001	0.871	0.530	0.506	0.636	0.695	0.294	0.012	0.000	0.271	0.389	0.082	0.000	0.483	0.236	0.283	0.047	0.294	0.765	0.577	0.082	0.118	0.224	0.860	1.001
71.000	1.001	0.789	0.236	0.188	0.259	0.553	0.165	0.000	0.000	0.318	0.318	0.082	0.000	0.071	0.459	0.059	0.047	0.000	0.259	0.483	0.035	0.106	0.283	0.400	1.001
72.000	1.001	0.801	0.271	0.071	0.106	0.977	0.130	0.118	0.000	0.059	0.188	0.000	0.024	0.012	0.848	0.342	0.000	0.365	0.871	1.001	0.165	0.294	0.306	0.459	0.989
73.000	0.989	0.777	0.919	0.483	0.165	0.636	0.683	0.071	0.000	0.165	0.047	0.000	0.000	0.000	0.177	0.071	0.000	0.000	0.000	0.318	0.071	0.447	0.848	1.248	1.001
74.000	1.001	0.707	0.000	0.000	0.000	0.718	0.377	0.236	0.000	0.412	0.236	0.071	0.082	0.000	0.601	0.106	0.000	0.153	0.283	0.801	0.071	0.412	0.483	0.836	1.001
75.000	1.001	1.107	0.718	0.247	0.459	1.025	0.589	0.094	0.000	0.000	0.389	0.024	0.094	0.000	0.000	0.106	0.000	0.000	0.000	0.000	0.071	0.506	0.813	0.942	1.001
76.000	1.001	0.447	0.165	0.330	0.047	0.506	0.342	0.000	0.000	0.000	0.236	0.000	0.000	0.000	0.000	0.188	0.000	0.000	0.000	0.000	0.294	0.424	0.353	0.683	1.001
77.000	1.001	0.765	0.236	0.200	0.306	0.742	0.306	0.000	0.000	0.000	0.683	0.000	0.000	0.000	0.000	0.412	0.047	0.000	0.000	0.000	0.082	0.565	0.565	0.919	1.001
78.000	1.001	0.318	0.000	0.000	0.000	0.471	0.436	0.212	0.000	0.000	0.224	0.271	0.082	0.000	0.000	0.177	0.153	0.000	0.000	0.000	0.294	0.353	0.765	0.777	1.001
79.000	1.001	1.095	0.459	0.306	0.118	0.848	0.813	0.342	0.000	0.000	0.212	0.400	0.012	0.000	0.000	0.094	0.012	0.000	0.000	0.000	0.118	0.495	0.836	1.001	1.001
80.000	1.001	0.659	0.377	0.130	0.130	0.942	0.671	0.000	0.000	0.000	0.659	0.130	0.012	0.000	0.000	0.224	0.012	0.000	0.000	0.000	0.082	0.259	0.577	0.860	1.001
81.000	1.001	0.553	0.389	0.294	0.342	0.777	0.177	0.071	0.000	0.000	0.471	0.000	0.000	0.000	0.000	0.118	0.000	0.000	0.000	0.000	0.059	0.730	0.730	0.824	1.001
82.000	1.001	0.424	0.271	0.247	0.165	0.000	0.377	0.024	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.342	0.601	0.895	1.001
83.000	1.001	0.389	0.318	0.141	0.165	1.354	0.000	0.000	0.000	0.000	0.742	0.000	0.000	0.000	0.000	0.353	0.000	0.000	0.000	0.000	0.389	0.459	0.636	0.789	1.001
84.000	1.001	0.871	0.330	0.106	0.047	0.742	0.506	0.389	0.000	0.000	0.271	0.106	0.000	0.000	0.000	0.188	0.000	0.000	0.000	0.000	0.094	0.118	0.683	0.707	1.001
85.000	0.989	0.730	0.236	0.224	0.212	0.836	0.895	0.024	0.000	0.000	0.471	0.236	0.012	0.000	0.000	0.118	0.047	0.000	0.000	0.000	0.177	0.447	0.659	0.919	0.989
86.000	1.001	0.707	0.577	0.283	0.236	0.577	0.471	0.094	0.000	0.000	0.047	0.000	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.000	0.000	0.342	0.977	0.919	1.001
87.000	1.001	0.659	0.542	0.436	0.365	0.106	0.212	0.141	0.000	0.000	0.000	0.459	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.047	0.730	1.048	1.001
88.000	1.001	0.577	0.224	0.071	0.000	1.072	0.424	0.177	0.000	0.000	0.754	0.130	0.012	0.000	0.000	0.188	0.024	0.000	0.000	0.000	0.283	0.412	0.271	0.412	1.001
89.000	1.001	0.907	0.695	0.200	0.188	0.777	0.789	0.141	0.000	0.000	0.601	0.177	0.000	0.000	0.000	0.353	0.000	0.000	0.000	0.000	0.024	0.483	0.553	0.871	1.001
90.000	1.001	0.954	0.400	0.436	0.247	0.071	0.377	0.012	0.000	0.000	0.059	0.259	0.035	0.000	0.000	0.212	0.059	0.000	0.000	0.000	0.236	0.436	0.871	0.824	1.001
91.000	1.001	0.801	0.283	0.059	0.047	0.895	0.553	0.012	0.000	0.000	0.624	0.059	0.000	0.000	0.000	0.130	0.000	0.000	0.000	0.000	0.071	0.589	0.624	0.742	1.001
92.000	1.001	0.765	0.389	0.342	0.141	1.072	0.306	0.165	0.000	0.000	0.883	0.047	0.012	0.000	0.000	0.318	0.000	0.000	0.000	0.000	0.365	0.294	0.094	0.707	1.001
93.000	1.001	0.754	0.259	0.471	0.153	1.130	0.707	0.047	0.000	0.000	0.259	0.165	0.000	0.000	0.000	0.094	0.000	0.000	0.000	0.000	0.047	0.683	1.072	1.013	1.001
94.000	1.001	1.060	0.082	0.153	0.188	0.342	0.754	0.118	0.000	0.000	0.259	0.024	0.012	0.000	0.000	0.141	0.024	0.000	0.000	0.000	0.330	0.165	0.106	0.495	1.001
95.000	1.001	0.306	0.200	0.130	0.306	1.001	0.000	0.000	0.000	0.000	0.871	0.000	0.000	0.000	0.000	0.389	0.000	0.000	0.000	0.000	0.306	0.271	0.236	0.895	1.001
96.000	1.001	0.801	0.377	0.188	0.224	0.483	0.754	0.012	0.000	0.000	0.283	0.365	0.012	0.000	0.000	0.094	0.082	0.000	0.000	0.000	0.047	0.000	0.000	0.000	1.001
97.000	0.989	0.730	0.259	0.082	0.212	0.730	0.471	0.118	0.000	0.000	0.400	0.059	0.000	0.000	0.000	0.389	0.000	0.000	0.000	0.000	0.400	0.000	0.000	0.000	0.989
98.000	1.001	0.389	0.165	0.141	0.153	0.707	0.330	0.236	0.000	0.000	0.365	0.012	0.000	0.000	0.000	0.212	0.000	0.000	0.000	0.000	0.212	0.000	0.000	0.000	1.001
99.000	1.001	0.930	0.447	0.330	0.165	0.483	0.883	0.047	0.000	0.000	0.236	0.071	0.059	0.000	0.000	0.224	0.024	0.000	0.000	0.000	0.035	0.000	0.000	0.000	1.001
100.000	1.001	0.930	0.683	0.071	0.012	0.789	0.330	0.071	0.000	0.000	0.648	0.047	0.000	0.000	0.000	0.294	0.012	0.000	0.000	0.000	0.318	0.000	0.000	0.000	1.001
101.000	1.001	0.636	0.624	0.024	0.024	0.989	0.471	0.024	0.000	0.000	0.082	0.330	0.000	0.000	0.000	0.106	0.024	0.000	0.000	0.000	0.094	0.000	0.000	0.000	1.001
102.000	1.001	0.671	0.471	0.389	0.436	0.400	0.153	0.141	0.000	0.000	0.000	0.106	0.000	0.000	0.000	0.000	0.224	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
