Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.496s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.907	0.447	0.342	0.071	0.671	0.447	0.000	0.000	0.094	0.106	0.000	0.000	0.200	0.236	0.012	0.000	0.000	0.589	0.813	0.000	0.000	0.000	0.589	0.989
62.000	1.001	0.813	0.518	0.306	0.459	0.848	0.754	0.000	0.000	0.024	0.565	0.000	0.000	0.000	0.648	0.012	0.000	0.000	0.518	0.765	0.000	0.400	0.612	1.107	1.001
63.000	1.001	0.871	0.659	0.353	0.412	0.601	0.424	0.000	0.000	0.118	0.624	0.000	0.000	0.447	0.071	0.024	0.000	0.106	0.683	0.565	0.000	0.506	0.683	0.919	1.001
64.000	1.001	0.801	0.200	0.436	0.342	0.930	0.683	0.000	0.000	0.447	0.659	0.000	0.000	0.247	0.577	0.471	0.000	0.188	0.612	1.072	0.024	0.306	0.188	0.565	1.001
65.000	1.001	0.671	0.495	0.765	0.542	0.789	0.035	0.000	0.000	0.506	0.495	0.000	0.000	0.059	0.683	0.283	0.000	0.000	0.283	0.930	0.271	0.318	0.671	0.883	1.001
66.000	1.001	0.989	0.871	0.188	0.365	0.718	0.306	0.000	0.000	0.130	0.553	0.000	0.000	0.212	0.224	0.271	0.000	0.071	0.259	0.483	0.094	0.306	0.412	0.518	1.001
67.000	1.001	0.954	0.377	0.106	0.106	0.801	0.483	0.000	0.000	0.294	0.424	0.000	0.000	0.106	0.353	0.495	0.000	0.141	0.424	1.013	0.106	0.518	0.518	1.025	1.001
68.000	1.001	0.824	0.542	0.365	0.082	0.624	0.742	0.000	0.000	0.130	0.353	0.000	0.000	0.236	0.141	0.389	0.000	0.059	0.271	0.636	0.247	0.907	0.765	0.966	1.001
69.000	1.001	0.989	0.400	0.318	0.153	0.754	0.742	0.000	0.000	0.153	0.200	0.000	0.000	0.259	0.365	0.365	0.000	0.000	0.130	0.389	0.294	0.177	0.589	0.695	1.001
70.000	1.001	0.730	0.212	0.224	0.283	0.518	0.236	0.000	0.000	0.636	0.671	0.000	0.000	0.059	1.142	0.306	0.000	0.188	0.342	1.083	0.224	0.177	0.436	0.742	1.001
71.000	1.001	0.977	0.200	0.212	0.141	1.048	0.942	0.000	0.000	0.624	0.353	0.000	0.000	0.118	0.459	0.447	0.000	0.059	0.271	0.718	0.259	0.224	0.059	0.813	1.001
72.000	1.001	0.754	0.742	0.553	0.400	0.565	0.259	0.000	0.000	0.106	0.330	0.000	0.000	0.436	0.177	0.459	0.000	0.130	0.377	0.577	0.247	0.424	0.495	0.683	1.001
73.000	0.989	0.919	0.294	0.082	0.047	0.871	0.624	0.000	0.000	0.966	0.542	0.000	0.000	0.047	0.612	0.412	0.000	0.294	0.577	0.966	0.412	0.224	0.836	0.848	0.989
74.000	1.001	0.754	0.730	0.400	0.165	0.695	0.259	0.000	0.000	0.318	0.400	0.000	0.000	0.141	0.648	0.106	0.000	0.271	0.259	0.765	0.130	0.141	0.648	0.777	1.001
75.000	1.001	0.883	0.377	0.165	0.106	1.060	0.094	0.000	0.000	0.318	0.695	0.000	0.000	0.236	0.365	0.424	0.000	0.471	0.612	0.659	0.365	0.141	0.436	0.518	1.001
76.000	1.001	0.848	0.601	0.589	0.188	0.930	0.577	0.000	0.000	0.059	0.577	0.000	0.000	0.094	0.648	0.271	0.000	0.000	0.047	0.966	0.153	0.601	0.436	0.801	1.001
77.000	1.001	0.836	0.330	0.459	0.165	0.742	0.695	0.000	0.000	0.447	0.483	0.000	0.000	0.000	0.483	0.035	0.000	0.000	0.294	0.495	0.000	0.412	1.001	0.860	1.001
78.000	1.001	1.060	0.695	0.141	0.188	0.342	0.813	0.000	0.000	0.353	0.483	0.000	0.000	0.000	0.636	0.389	0.000	0.200	0.118	0.801	0.247	0.200	0.506	0.683	1.001
79.000	1.001	0.671	0.306	0.000	0.000	1.225	0.530	0.000	0.000	0.059	0.683	0.000	0.000	0.000	0.459	0.365	0.000	0.330	0.424	0.624	0.400	0.306	0.377	0.447	1.001
80.000	1.001	0.860	0.412	0.165	0.024	0.754	0.577	0.000	0.000	0.141	0.565	0.000	0.000	0.306	0.495	0.400	0.000	0.389	0.683	0.801	0.342	0.342	0.648	1.083	1.001
81.000	1.001	1.013	0.342	0.318	0.306	0.612	0.200	0.000	0.000	0.283	0.612	0.000	0.000	0.141	0.306	0.683	0.000	0.024	0.648	0.530	0.318	0.553	0.636	0.966	1.001
82.000	1.001	0.813	0.471	0.035	0.224	0.412	0.954	0.000	0.000	0.200	0.153	0.000	0.000	0.259	0.424	0.130	0.000	0.047	0.601	1.025	0.271	0.165	0.565	0.883	1.001
83.000	1.001	0.942	0.683	0.259	0.165	1.284	0.483	0.000	0.000	0.389	0.565	0.000	0.000	0.000	0.730	0.400	0.000	0.000	0.247	0.813	0.506	0.318	0.730	1.001	1.001
84.000	1.001	0.730	0.094	0.271	0.400	0.612	1.119	0.000	0.000	0.506	0.259	0.000	0.000	0.153	0.683	0.330	0.000	0.330	0.977	1.048	0.118	0.153	0.294	0.860	1.001
85.000	0.989	0.895	0.695	0.294	0.330	0.813	0.447	0.000	0.000	0.283	0.506	0.000	0.000	0.000	0.824	0.400	0.000	0.000	0.318	1.001	0.471	0.306	0.518	0.848	0.989
