Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.508s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.954	0.471	0.365	0.000	0.930	0.353	0.153	0.000	0.059	0.612	0.035	0.000	0.224	0.212	0.000	0.000	0.177	0.506	0.954	0.000	0.024	0.106	0.389	0.989
62.000	1.001	0.789	0.848	0.224	0.035	0.707	0.966	0.012	0.000	0.000	0.530	0.177	0.000	0.059	0.106	0.000	0.000	0.495	0.601	0.836	0.000	0.259	0.530	0.789	1.001
63.000	1.001	0.824	0.518	0.000	0.000	0.813	0.330	0.212	0.012	0.071	0.294	0.247	0.000	0.000	0.342	0.059	0.000	0.000	0.165	0.671	0.082	0.565	0.542	0.671	1.001
64.000	1.001	0.871	0.789	0.530	0.259	0.765	0.400	0.024	0.000	0.130	0.471	0.012	0.000	0.342	0.424	0.130	0.012	0.153	0.648	0.671	0.000	0.177	0.271	0.459	1.001
65.000	1.001	0.883	0.683	0.153	0.024	0.919	0.353	0.024	0.012	0.047	0.106	0.071	0.012	0.118	0.271	0.047	0.047	0.306	0.836	0.707	0.000	0.106	0.071	0.789	1.001
66.000	1.001	0.695	0.389	0.330	0.400	0.648	0.542	0.000	0.000	0.601	0.400	0.224	0.000	0.000	0.777	0.188	0.024	0.000	0.000	0.801	0.012	0.059	0.106	0.306	1.001
67.000	1.001	0.789	0.283	0.141	0.153	1.025	0.565	0.118	0.000	0.283	0.306	0.024	0.012	0.071	0.648	0.200	0.000	0.000	0.259	0.789	0.200	0.259	0.966	1.130	1.001
68.000	1.001	0.224	0.212	0.130	0.000	0.624	0.000	0.000	0.000	0.177	0.495	0.000	0.000	0.000	0.577	0.188	0.000	0.059	0.400	0.848	0.212	0.530	0.813	1.107	1.001
69.000	1.001	1.189	0.318	0.283	0.294	0.824	0.247	0.012	0.000	0.471	0.483	0.624	0.012	0.000	0.530	0.059	0.035	0.024	0.318	0.765	0.141	0.271	0.236	0.612	1.001
70.000	1.001	0.777	0.330	0.236	0.306	0.471	0.495	0.141	0.000	0.294	0.459	0.035	0.094	0.118	0.436	0.294	0.000	0.047	0.365	0.636	0.000	0.353	0.553	0.883	1.001
71.000	1.001	0.754	0.565	0.283	0.342	1.072	0.730	0.082	0.000	0.259	0.495	0.212	0.000	0.118	0.188	0.224	0.035	0.459	0.871	0.989	0.224	0.330	0.436	0.565	1.001
72.000	1.001	0.883	0.577	0.200	0.082	0.577	0.365	0.118	0.024	0.000	0.318	0.012	0.000	0.000	0.012	0.212	0.000	0.188	0.459	0.471	0.236	0.353	0.659	0.742	1.001
73.000	0.989	0.730	0.659	0.094	0.141	0.895	0.518	0.141	0.000	0.471	0.530	0.000	0.000	0.306	0.495	0.353	0.000	0.000	0.589	1.036	0.259	0.024	0.436	0.765	0.989
74.000	1.001	0.871	0.000	0.000	0.000	0.530	0.483	0.047	0.000	0.236	0.447	0.071	0.000	0.000	0.259	0.459	0.000	0.082	0.259	0.577	0.141	0.412	0.530	0.836	1.001
75.000	1.001	0.542	0.165	0.130	0.130	0.436	0.271	0.047	0.012	0.106	0.447	0.000	0.000	0.106	0.671	0.047	0.000	0.165	0.459	0.754	0.177	0.165	0.094	0.553	1.001
76.000	1.001	0.553	0.082	0.094	0.271	1.142	0.342	0.035	0.000	0.000	0.813	0.000	0.000	0.035	0.318	0.306	0.000	0.212	0.577	0.589	0.471	0.259	0.294	0.895	1.001
77.000	1.001	0.765	0.330	0.236	0.212	0.601	0.542	0.130	0.000	0.659	0.247	0.188	0.000	0.212	0.848	0.024	0.000	0.047	0.895	1.013	0.000	0.165	0.447	1.095	1.001
78.000	1.001	0.659	0.695	0.318	0.365	0.412	0.012	0.059	0.000	0.283	0.000	0.000	0.000	0.400	0.377	0.000	0.000	0.012	0.718	0.801	0.000	0.118	0.153	0.648	1.001
79.000	1.001	0.589	0.153	0.153	0.153	0.612	0.000	0.000	0.000	0.165	0.236	0.000	0.000	0.000	0.765	0.236	0.000	0.094	0.400	0.954	0.283	0.165	0.165	0.542	1.001
80.000	1.001	0.765	0.389	0.177	0.141	0.659	0.447	0.130	0.000	0.530	0.683	0.130	0.000	0.000	0.648	0.400	0.000	0.130	0.106	0.601	0.236	0.365	0.966	1.095	1.001
81.000	1.001	0.848	0.977	0.024	0.047	0.848	0.236	0.188	0.000	0.094	0.082	0.212	0.000	0.141	0.342	0.236	0.106	0.000	0.436	0.789	0.130	0.000	0.424	0.589	1.001
82.000	1.001	0.565	0.612	0.224	0.071	0.718	0.094	0.000	0.000	0.377	0.377	0.012	0.000	0.106	0.907	0.118	0.106	0.024	0.259	0.836	0.400	0.495	0.612	0.695	1.001
83.000	1.001	0.813	0.247	0.000	0.000	0.659	0.000	0.153	0.000	0.459	0.742	0.000	0.000	0.082	0.707	0.342	0.000	0.000	0.177	0.966	0.259	0.683	0.883	1.072	1.001
84.000	1.001	0.989	0.094	0.106	0.024	0.636	0.424	0.012	0.000	0.271	0.318	0.000	0.035	0.000	0.860	0.047	0.000	0.047	0.365	0.883	0.000	0.094	0.306	0.518	1.001
85.000	0.989	0.636	0.236	0.106	0.094	0.848	0.860	0.141	0.000	0.000	0.683	0.012	0.012	0.000	0.000	0.424	0.000	0.000	0.000	0.000	0.377	0.247	0.495	0.353	0.989
86.000	1.001	0.871	0.695	0.153	0.165	1.013	0.000	0.000	0.000	0.000	0.695	0.059	0.000	0.000	0.000	0.153	0.000	0.000	0.000	0.000	0.236	0.389	0.883	1.025	1.001
87.000	1.001	0.742	0.047	0.000	0.000	0.824	0.883	0.330	0.000	0.000	0.000	0.247	0.035	0.000	0.000	0.000	0.082	0.000	0.000	0.000	0.000	0.082	0.530	0.765	1.001
