Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.495s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.824	0.612	0.342	0.047	0.883	0.271	0.000	0.000	0.000	0.294	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
62.000	1.001	0.883	0.471	0.118	0.082	0.707	0.330	0.000	0.000	0.000	0.471	0.059	0.000	0.000	0.000	0.212	0.000	0.000	0.000	0.000	0.047	0.012	0.000	0.000	0.000
63.000	1.001	0.695	0.353	0.024	0.000	0.765	0.365	0.035	0.000	0.000	0.471	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.000
64.000	1.001	0.742	0.294	0.259	0.035	0.518	0.342	0.059	0.000	0.000	0.506	0.471	0.000	0.000	0.000	0.271	0.012	0.000	0.000	0.000	0.118	0.012	0.000	0.000	0.000
65.000	1.001	0.436	0.188	0.000	0.000	1.013	0.342	0.200	0.012	0.012	0.659	0.118	0.106	0.000	0.000	0.118	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000
66.000	1.001	0.754	0.000	0.000	0.000	0.506	0.801	0.412	0.012	0.000	0.283	0.318	0.000	0.000	0.000	0.188	0.000	0.000	0.000	0.000	0.247	0.000	0.000	0.000	0.000
67.000	1.001	0.648	0.589	0.271	0.024	0.977	0.353	0.000	0.000	0.000	0.624	0.141	0.000	0.000	0.000	0.130	0.000	0.000	0.000	0.000	0.259	0.000	0.000	0.000	0.000
68.000	1.001	0.919	0.577	0.082	0.118	0.636	0.860	0.118	0.000	0.000	0.718	0.082	0.000	0.000	0.000	0.471	0.000	0.000	0.000	0.000	0.271	0.000	0.000	0.000	0.000
69.000	1.001	0.436	0.506	0.188	0.024	0.801	0.153	0.130	0.000	0.000	0.506	0.047	0.000	0.000	0.000	0.353	0.000	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000
70.000	1.001	0.989	0.412	0.365	0.071	0.495	0.377	0.000	0.000	0.000	0.106	0.047	0.000	0.000	0.000	0.165	0.000	0.000	0.000	0.000	0.247	0.000	0.000	0.000	0.000
71.000	1.001	0.495	0.000	0.000	0.000	0.459	0.377	0.000	0.000	0.000	0.530	0.071	0.000	0.000	0.000	0.495	0.000	0.000	0.000	0.000	0.506	0.000	0.000	0.000	0.000
72.000	1.001	0.883	0.624	0.259	0.165	0.695	0.836	0.047	0.000	0.000	0.447	0.177	0.000	0.000	0.000	0.212	0.000	0.000	0.000	0.000	0.094	0.000	0.000	0.000	0.000
73.000	0.989	0.671	0.495	0.283	0.306	0.954	0.106	0.000	0.000	0.000	0.659	0.247	0.000	0.000	0.000	0.342	0.059	0.000	0.000	0.000	0.365	0.000	0.000	0.000	0.000
74.000	1.001	0.977	0.495	0.177	0.059	0.801	0.636	0.188	0.012	0.012	0.412	0.059	0.012	0.000	0.000	0.165	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000
75.000	1.001	0.565	0.447	0.259	0.047	0.789	0.342	0.141	0.035	0.012	0.330	0.012	0.000	0.000	0.000	0.389	0.024	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000
76.000	1.001	0.565	0.130	0.024	0.000	0.730	0.318	0.000	0.000	0.000	0.612	0.000	0.000	0.000	0.000	0.271	0.000	0.000	0.000	0.000	0.306	0.000	0.000	0.000	0.000
77.000	1.001	0.624	0.506	0.165	0.000	0.707	0.330	0.047	0.000	0.000	0.718	0.106	0.000	0.000	0.000	0.247	0.024	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.000
78.000	1.001	0.730	0.165	0.200	0.271	0.919	0.459	0.000	0.000	0.000	0.365	0.094	0.000	0.000	0.000	0.459	0.000	0.000	0.000	0.000	0.141	0.000	0.000	0.000	0.000
79.000	1.001	0.954	0.848	0.283	0.153	0.082	0.671	0.459	0.000	0.000	0.059	0.035	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80.000	1.001	0.495	0.259	0.247	0.318	0.966	0.000	0.000	0.000	0.000	0.353	0.000	0.000	0.000	0.000	0.400	0.000	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.000
81.000	1.001	0.353	0.342	0.224	0.271	0.707	0.601	0.118	0.000	0.000	0.577	0.035	0.000	0.000	0.000	0.306	0.000	0.000	0.000	0.000	0.177	0.000	0.000	0.000	0.000
82.000	1.001	0.848	0.601	0.224	0.094	0.895	0.636	0.000	0.000	0.000	0.683	0.342	0.000	0.000	0.000	0.518	0.047	0.000	0.000	0.000	0.306	0.000	0.000	0.000	0.000
83.000	1.001	0.683	0.306	0.436	0.459	0.695	0.000	0.000	0.000	0.000	0.118	0.000	0.000	0.000	0.000	0.118	0.000	0.000	0.000	0.000	0.082	0.000	0.000	0.000	0.000
84.000	1.001	0.365	0.471	0.365	0.153	0.695	0.106	0.000	0.000	0.000	0.471	0.106	0.000	0.000	0.000	0.153	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
85.000	0.989	0.671	0.424	0.294	0.082	0.601	0.412	0.000	0.000	0.000	0.306	0.177	0.000	0.000	0.000	0.259	0.118	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000
86.000	1.001	0.942	0.094	0.094	0.059	0.813	0.000	0.000	0.000	0.000	0.553	0.000	0.000	0.000	0.000	0.648	0.000	0.000	0.000	0.000	0.718	0.000	0.000	0.000	0.000
87.000	1.001	0.518	0.318	0.342	0.377	0.671	0.188	0.118	0.000	0.000	0.283	0.000	0.000	0.000	0.000	0.353	0.000	0.000	0.000	0.000	0.188	0.000	0.000	0.000	0.000
88.000	1.001	0.459	0.247	0.118	0.259	0.907	0.259	0.000	0.000	0.000	0.577	0.000	0.000	0.000	0.000	0.330	0.000	0.000	0.000	0.000	0.365	0.000	0.000	0.000	0.000
89.000	1.001	0.836	0.283	0.224	0.106	0.730	0.942	0.118	0.024	0.047	0.683	0.118	0.012	0.000	0.000	0.059	0.012	0.000	0.000	0.000	0.071	0.000	0.000	0.000	0.000
90.000	1.001	0.765	0.742	0.271	0.342	0.553	0.094	0.047	0.000	0.000	0.212	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000
91.000	1.001	0.730	0.130	0.212	0.236	0.730	0.813	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.236	0.000	0.000	0.000	0.000	0.436	0.000	0.000	0.000	0.000
92.000	1.001	0.683	0.530	0.118	0.141	0.612	0.389	0.000	0.000	0.000	0.589	0.082	0.000	0.000	0.000	0.188	0.000	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000
93.000	1.001	0.624	0.659	0.353	0.365	0.789	0.542	0.000	0.000	0.000	0.412	0.035	0.000	0.000	0.000	0.330	0.000	0.000	0.000	0.000	0.259	0.000	0.000	0.000	0.000
94.000	1.001	0.695	0.212	0.459	0.377	0.765	0.530	0.000	0.000	0.000	0.624	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.118	0.000	0.000	0.000	0.000
95.000	1.001	0.966	0.919	0.612	0.059	0.648	0.707	0.047	0.000	0.000	0.400	0.000	0.000	0.000	0.000	0.106	0.000	0.000	0.000	0.000	0.153	0.000	0.000	0.000	0.000
96.000	1.001	0.860	0.153	0.130	0.130	0.824	0.459	0.212	0.000	0.000	0.459	0.000	0.000	0.000	0.000	0.082	0.000	0.000	0.000	0.000	0.106	0.000	0.000	0.000	0.000
97.000	0.989	0.813	0.495	0.035	0.035	0.530	0.471	0.035	0.000	0.000	0.659	0.118	0.000	0.000	0.000	0.306	0.012	0.000	0.000	0.000	0.424	0.000	0.000	0.000	0.000
98.000	1.001	0.742	0.106	0.212	0.306	0.365	0.188	0.106	0.000	0.000	0.200	0.000	0.012	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.165	0.000	0.000	0.000	0.000
99.000	1.001	0.883	0.247	0.188	0.330	1.083	0.447	0.000	0.000	0.000	0.624	0.047	0.000	0.000	0.000	0.553	0.000	0.000	0.000	0.000	0.412	0.000	0.000	0.000	0.000
100.000	1.001	0.730	0.930	0.165	0.294	0.989	0.259	0.000	0.000	0.000	0.530	0.000	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.082	0.000	0.000	0.000	0.000
101.000	1.001	0.707	0.188	0.130	0.200	0.412	0.518	0.059	0.000	0.000	0.035	0.271	0.000	0.000	0.000	0.118	0.024	0.000	0.000	0.000	0.047	0.000	0.000	0.000	0.000
102.000	1.001	0.954	0.106	0.153	0.082	0.777	0.954	0.035	0.000	0.000	0.130	0.294	0.000	0.035	0.000	0.082	0.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
103.000	1.001	0.424	0.294	0.024	0.071	0.612	0.141	0.224	0.000	0.000	0.271	0.000	0.000	0.000	0.000	0.236	0.000	0.000	0.000	0.000	0.082	0.000	0.000	0.000	0.000
104.000	1.001	0.907	0.754	0.577	0.200	0.707	0.942	0.035	0.000	0.000	0.283	0.024	0.000	0.000	0.000	0.153	0.000	0.000	0.000	0.000	0.306	0.000	0.000	0.000	0.000
105.000	1.001	0.871	0.436	0.247	0.247	1.083	0.271	0.012	0.000	0.000	0.459	0.000	0.000	0.000	0.000	0.212	0.000	0.000	0.000	0.000	0.177	0.000	0.000	0.000	0.000
106.000	1.001	0.695	0.742	0.459	0.353	0.813	0.012	0.000	0.000	0.000	0.400	0.000	0.000	0.000	0.000	0.283	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.000	0.000
107.000	1.001	0.200	0.365	0.318	0.024	0.801	0.106	0.000	0.012	0.012	0.495	0.106	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.342	0.000	0.000	0.000	0.000
108.000	1.001	0.730	0.553	0.118	0.130	0.542	0.294	0.059	0.012	0.000	0.365	0.024	0.082	0.000	0.000	0.330	0.000	0.000	0.000	0.000	0.141	0.000	0.000	0.000	0.000
109.000	1.001	1.036	0.106	0.130	0.024	0.989	0.895	0.389	0.024	0.000	0.200	0.424	0.000	0.000	0.000	0.306	0.000	0.000	0.000	0.000	0.318	0.000	0.000	0.000	0.000
110.000	0.989	0.777	0.765	0.047	0.012	0.824	0.483	0.106	0.000	0.000	0.377	0.000	0.012	0.012	0.000	0.224	0.000	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000
111.000	1.001	0.648	0.165	0.224	0.294	0.471	0.130	0.000	0.000	0.000	0.294	0.035	0.000	0.000	0.000	0.153	0.047	0.000	0.000	0.000	0.082	0.012	0.000	0.000	0.000
