Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.429s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.695	0.447	0.824	0.483	0.130	0.224	0.024	0.000
62.000	1.001	0.118	0.200	0.000	0.071	0.000	0.000	0.000	0.000
63.000	1.001	1.107	0.212	1.625	0.624	0.165	0.000	0.283	0.000
64.000	1.001	0.636	0.000	0.848	0.177	0.283	0.059	0.094	0.000
65.000	1.001	0.459	0.188	1.119	0.400	0.177	0.813	0.047	0.000
66.000	1.001	0.942	0.942	0.907	0.012	0.024	0.601	0.094	0.012
67.000	1.001	1.342	0.789	0.895	0.483	0.283	0.636	0.000	0.000
68.000	1.001	0.989	0.813	1.107	0.919	0.000	0.000	0.436	0.000
69.000	1.001	0.977	0.824	1.001	0.294	0.024	0.000	0.024	0.035
70.000	1.001	0.330	0.000	0.977	0.824	0.342	0.506	0.000	0.000
71.000	1.001	0.648	0.071	0.836	0.247	0.059	0.024	0.082	0.024
72.000	1.001	1.331	0.153	1.001	0.400	0.177	0.000	0.000	0.000
73.000	0.989	0.565	0.848	0.989	0.059	0.094	0.012	0.106	0.000
74.000	1.001	0.742	0.000	1.001	0.047	0.024	0.271	0.236	0.000
75.000	1.001	1.083	0.000	0.977	0.118	0.071	0.459	0.153	0.000
76.000	1.001	1.260	0.106	1.025	0.047	0.306	0.141	0.047	0.000
77.000	1.001	0.695	0.165	1.001	0.412	0.094	0.742	0.247	0.000
78.000	1.001	0.789	0.012	1.001	0.000	0.118	0.907	0.294	0.000
79.000	1.001	0.177	0.024	1.001	0.000	0.094	0.659	0.012	0.000
80.000	1.001	0.259	0.024	0.801	0.236	0.012	0.165	0.259	0.047
81.000	1.001	0.283	0.000	1.083	0.094	0.000	0.612	0.271	0.130
82.000	1.001	0.000	0.000	0.860	0.200	0.000	0.000	0.000	0.000
83.000	1.001	1.130	0.012	0.930	0.177	0.047	0.059	0.059	0.059
84.000	1.001	0.813	0.024	0.824	0.094	0.118	0.000	0.012	0.047
85.000	0.989	0.707	0.012	0.942	1.119	0.177	0.506	0.082	0.047
86.000	1.001	0.718	0.047	1.001	0.412	0.506	0.813	0.247	0.012
87.000	1.001	1.013	0.188	0.919	0.459	0.118	0.141	0.553	0.000
88.000	1.001	1.048	0.082	1.001	0.506	0.318	0.695	0.188	0.212
89.000	1.001	0.966	0.012	0.966	0.165	0.165	0.624	0.200	0.012
90.000	1.001	1.295	0.224	0.895	0.283	0.106	0.130	0.283	0.000
91.000	1.001	0.436	0.012	0.954	0.447	0.130	0.224	0.188	0.024
92.000	1.001	1.142	0.000	0.966	0.283	0.236	0.000	0.330	0.000
93.000	1.001	1.119	0.789	0.883	0.648	0.094	0.000	0.271	0.000
94.000	1.001	0.730	0.765	0.954	0.436	0.271	0.400	0.118	0.000
95.000	1.001	0.012	0.000	1.048	0.035	0.224	0.224	0.000	0.000
96.000	1.001	0.412	0.000	0.765	0.542	0.082	0.518	0.106	0.000
97.000	0.989	1.001	0.801	0.671	0.082	0.106	0.047	0.000	0.000
98.000	1.001	1.060	0.518	1.013	0.742	0.047	0.259	0.000	0.035
99.000	1.001	0.754	0.012	0.977	0.683	0.200	0.000	0.059	0.059
100.000	1.001	0.836	0.695	0.895	0.024	0.082	0.000	0.000	0.012
101.000	1.001	0.883	0.118	0.966	0.436	0.177	0.000	0.000	0.000
102.000	1.001	0.294	0.377	0.883	0.695	0.000	0.141	0.247	0.000
103.000	1.001	0.471	0.318	0.259	0.306	0.094	0.000	0.000	0.059
104.000	1.001	0.777	0.259	0.836	0.094	0.259	0.000	0.000	0.000
105.000	1.001	0.236	0.024	0.271	0.047	0.188	0.000	0.106	0.000
106.000	1.001	0.801	0.024	0.930	0.141	0.024	0.000	0.130	0.059
107.000	1.001	1.013	0.118	1.366	0.377	0.035	0.000	0.765	0.000
108.000	1.001	1.119	0.000	1.036	0.483	0.000	0.000	0.565	0.000
109.000	1.001	0.683	0.082	0.789	0.518	0.000	1.036	0.919	0.000
110.000	0.989	1.036	0.000	0.636	0.082	0.000	0.082	0.059	0.000
111.000	1.001	0.695	0.000	1.437	1.295	0.082	0.506	0.000	0.000
112.000	1.001	1.295	0.047	0.542	0.165	0.024	0.000	0.000	0.165
113.000	1.001	0.860	0.000	0.930	0.506	0.259	0.118	0.000	0.000
114.000	1.001	0.495	0.012	1.413	0.106	0.283	0.188	0.188	0.000
115.000	1.001	1.166	0.177	0.648	0.318	0.130	0.236	0.848	0.000
116.000	1.001	0.824	0.012	0.871	0.612	0.059	0.024	0.106	0.000
117.000	1.001	0.365	0.059	0.860	0.389	0.000	0.082	0.000	0.000
118.000	1.001	0.000	0.000	0.801	0.094	0.000	0.459	0.094	0.000
119.000	1.001	0.765	0.000	1.107	0.836	0.000	0.000	0.412	0.000
120.000	1.001	0.000	0.000	0.930	0.648	0.000	0.000	0.094	0.000
