Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.500s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.966	0.966	0.436	0.012	0.942	0.353	0.707	0.989
62.000	1.001	0.883	0.860	1.107	0.601	0.977	0.412	1.060	1.001
63.000	1.001	1.025	1.025	0.601	1.390	1.072	0.506	1.025	1.001
64.000	1.001	0.989	0.966	1.001	0.601	0.919	1.107	0.930	1.001
65.000	1.001	0.942	0.907	1.072	0.294	0.942	0.848	1.036	1.001
66.000	1.001	0.977	1.119	0.860	1.213	1.095	0.824	0.989	1.001
67.000	1.001	1.036	1.001	0.601	1.060	0.883	0.659	1.013	1.001
68.000	1.001	0.789	0.659	1.189	0.589	0.907	1.260	1.036	1.001
69.000	1.001	1.154	1.213	0.966	0.294	1.072	0.942	0.966	1.001
70.000	1.001	0.942	0.930	0.695	1.201	0.848	0.730	1.025	1.001
71.000	1.001	0.930	0.848	1.201	1.060	0.954	1.189	0.966	1.001
72.000	1.001	0.871	0.930	1.072	0.224	0.954	1.072	0.989	1.001
73.000	0.989	1.048	0.883	0.919	1.496	0.942	0.801	1.001	0.989
74.000	1.001	0.989	1.036	1.013	0.883	0.895	0.860	0.871	1.001
75.000	1.001	1.060	1.025	0.977	0.636	1.083	1.107	0.966	1.001
76.000	1.001	0.966	0.930	1.013	0.765	1.060	0.895	0.977	1.001
77.000	1.001	0.895	0.871	0.930	1.048	0.989	1.036	0.989	1.001
78.000	1.001	0.966	0.942	0.930	1.201	1.013	0.871	0.813	1.001
79.000	1.001	1.048	1.048	0.966	0.907	0.977	1.001	1.048	1.001
80.000	1.001	0.919	0.824	0.977	0.365	1.013	1.201	1.001	1.001
81.000	1.001	0.954	0.919	0.860	0.707	1.001	0.801	0.989	1.001
82.000	1.001	1.060	1.072	1.025	1.060	0.954	1.072	0.989	1.001
83.000	1.001	0.907	1.048	1.119	0.777	1.048	1.013	0.801	1.001
84.000	1.001	1.036	1.036	0.977	0.283	0.966	1.036	1.154	1.001
85.000	0.989	0.883	0.542	1.001	1.284	0.989	0.919	0.989	0.989
86.000	1.001	0.977	0.801	0.954	0.907	1.001	1.025	1.001	1.001
87.000	1.001	0.977	1.095	1.001	0.871	0.919	0.871	0.942	1.001
88.000	1.001	1.001	0.954	0.848	0.883	1.048	0.659	1.060	1.001
89.000	1.001	1.083	1.036	1.119	0.777	0.930	1.154	0.907	1.001
90.000	1.001	0.966	0.942	0.977	0.966	1.107	0.754	0.930	1.001
91.000	1.001	1.013	1.001	0.813	0.212	1.001	1.072	1.060	1.001
92.000	1.001	1.001	0.871	1.130	1.342	0.506	1.048	0.930	1.001
93.000	1.001	1.001	1.119	0.919	0.518	0.919	0.966	1.095	1.001
94.000	1.001	0.954	0.836	0.966	1.390	0.883	0.930	1.013	1.001
95.000	1.001	0.954	0.989	0.966	0.648	1.095	0.966	0.966	1.001
96.000	1.001	1.060	0.989	0.954	0.801	0.860	0.954	1.025	1.001
97.000	0.989	0.895	0.883	1.072	0.907	1.072	1.107	1.001	0.989
98.000	1.001	1.025	1.083	0.848	0.848	1.001	0.930	0.966	1.001
99.000	1.001	1.048	1.107	1.060	0.365	0.895	0.966	0.801	1.001
100.000	1.001	0.883	0.353	0.942	0.977	1.001	1.001	0.506	1.001
101.000	1.001	0.977	1.166	1.025	0.671	0.954	0.977	1.448	1.001
102.000	1.001	0.907	0.777	1.013	0.695	1.154	0.907	0.966	1.001
103.000	1.001	1.001	1.036	0.989	0.459	0.966	1.025	0.919	1.001
104.000	1.001	1.095	1.095	0.801	1.178	0.966	0.754	1.072	1.001
105.000	1.001	0.966	0.954	0.942	0.695	0.954	0.942	0.989	1.001
106.000	1.001	0.871	0.907	0.860	0.777	0.942	0.966	1.001	1.001
107.000	1.001	0.848	0.919	0.919	0.883	1.095	0.789	1.013	1.001
108.000	1.001	1.119	0.989	0.542	0.883	1.001	0.530	0.930	1.001
109.000	1.001	1.001	0.966	1.189	1.001	0.942	1.189	0.907	0.989
110.000	0.989	1.013	0.777	0.954	0.907	0.930	1.013	1.060	1.001
111.000	1.001	1.001	1.213	0.919	0.695	0.954	0.777	0.907	1.001
112.000	1.001	1.001	0.942	0.907	0.824	1.025	0.860	1.025	1.001
113.000	1.001	1.001	0.848	1.060	0.695	1.036	1.130	1.025	1.001
114.000	1.001	0.919	1.142	0.789	1.048	1.001	0.836	1.001	1.001
115.000	1.001	1.048	1.036	0.989	0.695	0.977	0.942	0.919	1.001
116.000	1.001	1.025	1.036	0.871	0.648	1.013	0.836	1.083	1.001
117.000	1.001	1.013	0.977	1.025	0.742	0.848	1.048	0.942	1.001
118.000	1.001	0.907	0.871	1.001	0.765	1.013	1.001	1.048	1.001
119.000	1.001	1.083	1.013	1.036	0.577	1.095	0.942	1.001	1.001
120.000	1.001	0.789	0.895	0.671	1.284	0.942	0.671	0.907	1.001
