Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.441s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.777	0.000	0.000	0.589	0.177	0.000	0.236	0.200	0.012	0.236	0.989	0.024	0.506	0.989	0.989
62.000	1.001	0.000	0.000	0.000	1.178	0.106	0.000	1.107	0.412	0.059	0.000	0.671	0.000	0.707	0.930	1.001
63.000	1.001	0.353	0.000	0.000	0.177	0.000	0.000	0.177	0.659	0.000	0.094	0.495	0.000	0.000	0.553	1.001
64.000	1.001	1.083	0.082	0.000	0.565	0.082	0.024	0.035	0.024	0.059	0.447	0.765	0.000	0.259	1.166	1.001
65.000	1.001	0.506	0.000	0.000	1.036	0.306	0.000	0.024	0.318	0.000	0.601	1.130	0.141	0.165	0.518	1.001
66.000	1.001	1.001	0.012	0.000	1.142	0.695	0.188	0.601	0.236	0.000	0.789	1.236	0.271	0.000	1.425	1.001
67.000	1.001	0.695	0.130	0.000	1.025	0.624	0.177	0.907	0.082	0.000	0.624	0.966	0.035	0.000	0.589	1.001
68.000	1.001	0.883	0.224	0.000	0.306	0.012	0.094	0.141	0.130	0.000	0.754	0.919	0.000	0.141	0.836	1.001
69.000	1.001	1.001	0.624	0.000	0.342	0.082	0.000	0.648	0.000	0.000	0.447	1.154	0.024	0.471	0.106	1.001
70.000	1.001	1.001	0.200	0.000	1.036	0.353	0.283	0.200	0.330	0.118	0.648	0.813	0.000	0.165	0.577	1.001
71.000	1.001	1.001	0.000	0.636	1.331	0.942	0.000	0.153	0.577	0.059	0.000	0.942	0.000	0.553	0.542	1.001
72.000	1.001	0.883	0.565	0.000	0.518	0.742	0.118	0.271	0.153	0.118	0.730	1.083	0.000	0.577	1.366	1.001
73.000	0.989	0.989	0.141	0.000	0.565	0.436	0.059	0.141	0.118	0.236	0.141	0.695	0.000	0.247	1.166	0.989
74.000	1.001	0.883	0.000	0.330	1.225	0.271	0.530	0.542	0.024	0.153	0.412	1.236	0.000	0.000	0.871	1.001
75.000	1.001	0.989	0.565	0.000	0.612	0.412	0.118	0.294	0.141	0.000	0.224	0.871	0.306	0.071	0.742	1.001
76.000	1.001	0.942	0.848	0.000	1.437	0.000	0.094	0.153	0.671	0.118	0.777	0.094	0.000	0.577	0.707	1.001
77.000	1.001	1.060	0.671	0.000	0.447	0.765	0.130	0.130	0.024	0.000	0.283	1.413	0.000	0.247	0.624	1.001
78.000	1.001	0.836	0.601	0.000	0.200	0.000	0.377	0.671	0.141	0.000	0.365	0.495	0.000	0.024	0.671	1.001
79.000	1.001	0.942	0.400	0.236	1.425	0.330	0.459	0.342	0.059	0.247	0.742	0.871	0.000	0.000	0.977	1.001
80.000	1.001	0.848	0.871	0.000	0.094	0.813	0.035	0.012	0.024	0.212	0.907	0.471	0.000	0.000	0.459	1.001
81.000	1.001	0.636	0.000	0.000	1.425	0.165	0.000	0.447	0.082	0.047	0.377	0.389	0.177	0.506	1.319	1.001
82.000	1.001	0.966	0.801	0.000	0.530	0.683	0.118	0.035	0.071	0.118	0.648	0.954	0.000	0.177	0.895	1.001
