Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.449s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.188	0.000	0.000	0.966	0.966	0.518	0.471	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000
62.000	1.001	1.331	0.000	0.000	0.671	0.412	0.165	0.165	0.000	0.000	0.000	0.130	0.000	0.000	0.000	0.000
63.000	1.001	1.072	0.000	0.000	1.072	1.060	0.412	0.447	0.000	0.000	0.000	0.342	0.000	0.000	0.000	0.000
64.000	1.001	0.954	0.000	0.000	0.883	0.754	0.648	0.400	0.000	0.000	0.000	0.188	0.000	0.000	0.000	0.000
65.000	1.001	1.001	0.000	0.000	1.119	1.083	0.518	0.224	0.000	0.000	0.000	0.141	0.000	0.000	0.000	0.000
66.000	1.001	1.001	0.000	0.000	0.836	0.860	0.742	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
67.000	1.001	0.977	0.000	0.000	1.166	0.824	0.318	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
68.000	1.001	1.025	0.000	0.000	1.001	1.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
69.000	1.001	1.001	0.000	0.000	0.730	0.659	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
70.000	1.001	0.989	0.000	0.000	1.095	0.977	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
71.000	1.001	1.001	0.000	0.000	1.013	1.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
72.000	1.001	1.001	0.000	0.000	1.001	1.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
73.000	0.989	1.001	0.000	0.000	0.966	0.742	0.165	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
74.000	1.001	1.001	0.000	0.000	1.036	1.189	1.095	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
75.000	1.001	1.001	0.000	0.000	1.001	0.954	0.966	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
76.000	1.001	0.989	0.000	0.000	0.954	0.883	0.907	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
77.000	1.001	0.848	0.000	0.000	1.036	1.001	0.506	0.471	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
