Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.503s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.919	0.000	0.000	0.648	0.754	0.259	0.589	0.436	0.000	0.000	0.624	0.259	0.671	0.742	0.989
62.000	1.001	0.718	0.000	0.000	0.895	0.294	0.106	0.683	0.754	0.000	0.860	0.907	0.824	0.365	0.989	1.001
63.000	1.001	1.060	0.000	0.000	0.777	1.025	0.247	0.860	0.553	0.000	0.824	0.989	0.271	0.601	0.789	1.001
64.000	1.001	0.919	0.000	0.000	0.506	0.707	0.200	0.377	0.047	0.636	0.742	0.612	0.177	0.424	0.518	1.001
65.000	1.001	0.848	0.000	0.000	1.013	0.506	0.353	1.130	0.977	0.059	0.860	0.977	0.871	1.166	1.284	1.001
66.000	1.001	0.977	0.000	0.000	0.742	0.754	0.353	0.518	0.742	0.047	0.177	0.671	0.495	0.848	0.919	1.001
67.000	1.001	0.966	0.000	0.000	0.530	0.553	0.153	0.942	0.518	0.236	0.989	1.083	0.247	0.871	0.777	1.001
68.000	1.001	0.883	0.000	0.000	0.659	0.977	0.153	0.695	0.683	0.471	0.742	0.824	0.624	0.624	0.883	1.001
69.000	1.001	1.036	0.000	0.000	1.072	1.142	0.236	0.789	0.871	0.024	0.459	1.013	0.695	0.283	0.977	1.001
70.000	1.001	0.683	0.000	0.000	0.989	0.377	0.012	0.860	0.754	0.141	0.683	0.895	0.624	0.577	0.907	1.001
71.000	1.001	1.013	0.000	0.000	0.966	0.742	0.106	0.718	0.942	0.094	0.966	0.989	0.542	0.742	0.777	1.001
72.000	1.001	0.813	0.000	0.000	0.966	0.459	0.024	0.718	0.283	0.024	0.377	0.577	0.330	0.471	0.954	1.001
73.000	0.989	1.072	0.000	0.000	0.459	0.447	0.153	0.530	0.377	0.071	0.977	1.001	0.141	0.765	0.895	0.989
74.000	1.001	0.895	0.000	0.000	0.412	0.801	0.012	1.354	0.259	0.801	0.200	0.801	0.200	0.447	0.459	1.001
75.000	1.001	0.848	0.000	0.000	0.530	0.942	0.518	0.695	0.059	0.165	0.259	0.860	0.000	1.025	1.142	1.001
76.000	1.001	0.118	0.000	0.000	1.107	0.082	0.306	0.824	0.601	0.082	0.730	0.836	0.612	1.107	1.060	1.001
77.000	1.001	1.366	0.000	0.000	0.942	0.954	0.224	0.742	0.707	0.247	0.801	0.942	0.495	0.224	0.577	1.001
78.000	1.001	0.765	0.000	0.000	0.542	0.589	0.212	0.777	0.436	0.306	0.648	0.813	0.400	1.130	1.166	1.001
79.000	1.001	0.954	0.000	0.000	1.142	0.318	0.000	0.471	0.907	0.130	1.060	1.178	0.412	0.742	0.942	1.001
80.000	1.001	0.836	0.000	0.000	1.013	0.424	0.012	0.648	0.977	0.082	0.695	0.730	0.636	1.036	0.930	1.001
81.000	1.001	0.624	0.000	0.000	0.824	0.589	0.118	0.730	0.542	0.035	0.754	0.930	0.353	0.506	0.824	1.001
82.000	1.001	0.989	0.000	0.000	0.200	0.589	0.459	0.718	0.247	0.236	0.624	0.836	0.188	0.883	0.942	1.001
83.000	1.001	0.777	0.000	0.000	1.142	0.777	0.283	0.707	0.718	0.318	1.048	1.072	0.495	0.742	0.954	1.001
84.000	1.001	0.683	0.000	0.000	0.801	0.624	0.200	0.801	0.271	0.212	0.707	0.765	0.059	0.836	0.777	1.001
85.000	0.989	0.907	0.000	0.000	0.471	0.612	0.106	0.977	0.094	0.188	0.636	0.930	0.094	0.236	0.459	0.989
86.000	1.001	0.000	0.000	0.000	1.083	0.000	0.000	0.648	0.565	0.000	0.577	0.848	0.342	1.178	1.307	1.001
87.000	1.001	0.000	0.000	0.000	0.824	0.000	0.000	0.789	1.072	0.000	0.471	0.777	0.495	0.553	0.730	1.001
88.000	1.001	0.000	0.000	0.000	0.671	0.000	0.000	0.707	0.389	0.000	0.789	0.813	0.153	0.860	1.048	1.001
89.000	1.001	0.000	0.000	0.000	1.048	0.000	0.000	0.883	0.271	0.000	0.530	0.777	0.424	0.648	0.860	1.001
90.000	1.001	0.000	0.000	0.000	0.813	0.000	0.000	0.824	0.294	0.000	0.883	0.848	0.447	0.601	0.530	1.001
91.000	1.001	0.000	0.000	0.000	0.718	0.000	0.000	0.565	0.589	0.000	0.236	0.707	0.400	0.447	1.107	1.001
92.000	1.001	0.000	0.000	0.000	0.836	0.000	0.000	0.977	0.777	0.000	0.930	1.072	1.060	0.624	0.848	1.001
93.000	1.001	0.000	0.000	0.000	0.718	0.000	0.000	0.518	0.612	0.000	0.601	0.695	0.707	0.907	0.954	1.001
94.000	1.001	0.000	0.000	0.000	0.813	0.000	0.000	1.013	0.659	0.000	0.695	0.895	0.447	0.683	0.777	1.001
95.000	1.001	0.000	0.000	0.000	0.836	0.000	0.000	0.671	0.283	0.000	0.989	0.919	0.200	0.954	0.836	1.001
96.000	1.001	0.000	0.000	0.000	1.142	0.000	0.000	0.754	1.119	0.000	0.683	0.742	0.754	0.765	0.836	1.001
97.000	0.989	0.000	0.000	0.000	0.636	0.000	0.000	1.095	0.306	0.000	0.200	1.025	0.342	0.919	0.777	0.989
98.000	1.001	0.000	0.000	0.000	0.659	0.000	0.000	0.377	0.565	0.000	0.765	0.895	0.459	0.789	1.107	1.001
99.000	1.001	0.000	0.000	0.000	0.801	0.000	0.000	0.754	0.424	0.000	0.871	0.930	0.601	0.765	0.789	1.001
100.000	1.001	0.000	0.000	0.000	0.777	0.000	0.000	0.754	0.495	0.000	0.518	0.895	0.353	0.848	0.707	1.001
101.000	1.001	0.000	0.000	0.000	0.954	0.000	0.000	0.718	1.178	0.000	0.813	0.860	0.942	0.895	0.860	1.001
102.000	1.001	0.000	0.000	0.000	0.789	0.000	0.000	0.518	0.565	0.000	0.424	0.577	0.353	0.707	0.883	1.001
103.000	1.001	0.000	0.000	0.000	1.025	0.000	0.000	0.942	0.459	0.000	0.412	1.166	0.483	0.836	0.966	1.001
104.000	1.001	0.000	0.000	0.000	0.977	0.000	0.000	0.777	1.025	0.000	0.707	1.095	0.801	0.530	0.789	1.001
105.000	1.001	0.000	0.000	0.000	0.883	0.000	0.000	0.671	0.459	0.000	0.459	0.683	0.365	1.060	1.095	1.001
106.000	1.001	0.000	0.000	0.000	0.777	0.000	0.000	0.777	0.789	0.000	0.565	0.930	0.730	0.506	0.824	1.001
107.000	1.001	0.000	0.000	0.000	0.742	0.000	0.000	0.118	0.495	0.000	0.919	0.883	0.400	0.977	1.095	1.001
108.000	1.001	0.000	0.000	0.000	0.907	0.000	0.000	1.001	0.813	0.000	0.659	1.013	0.624	0.860	0.777	1.001
109.000	1.001	0.000	0.000	0.000	0.565	0.000	0.000	0.813	0.718	0.000	0.648	0.942	0.153	0.777	1.013	0.989
110.000	0.989	0.000	0.000	0.000	0.671	0.000	0.000	0.707	0.765	0.000	0.424	0.683	0.813	0.589	0.883	1.001
111.000	1.001	0.000	0.000	0.000	0.601	0.000	0.000	0.989	0.542	0.000	0.506	1.083	0.400	0.718	0.765	1.001
112.000	1.001	0.000	0.000	0.000	0.919	0.000	0.000	0.636	0.342	0.000	0.471	0.824	0.424	0.919	1.001	1.001
113.000	1.001	0.000	0.000	0.000	0.742	0.000	0.000	0.671	0.989	0.000	0.836	0.765	0.907	0.718	0.954	1.001
114.000	1.001	0.000	0.000	0.000	0.801	0.000	0.000	0.836	0.648	0.000	0.871	1.048	0.471	0.530	0.659	1.001
115.000	1.001	0.000	0.000	0.000	0.954	0.000	0.000	0.589	0.989	0.000	0.459	0.601	0.565	0.966	1.107	1.001
116.000	1.001	0.000	0.000	0.000	1.001	0.000	0.000	0.883	1.048	0.000	0.895	1.083	0.683	0.977	1.166	1.001
117.000	1.001	0.000	0.000	0.000	0.977	0.000	0.000	0.989	0.977	0.000	0.447	0.848	0.624	0.577	0.754	1.001
118.000	1.001	0.000	0.000	0.000	0.989	0.000	0.000	0.601	0.707	0.000	0.966	0.730	0.318	0.718	0.930	1.001
119.000	1.001	0.000	0.000	0.000	0.471	0.000	0.000	0.954	0.306	0.000	0.895	1.060	0.247	0.907	0.813	1.001
120.000	1.001	0.000	0.000	0.000	1.142	0.000	0.000	0.895	0.636	0.000	0.883	0.930	0.553	0.612	0.871	1.001
