Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.439s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.306	0.707	0.624	0.483	0.824	0.236	0.813	0.989
62.000	1.001	0.860	0.212	1.213	0.754	0.483	0.813	0.907	1.001
63.000	1.001	0.318	0.177	0.777	0.871	0.742	0.636	1.048	1.001
64.000	1.001	1.472	0.153	1.001	0.754	0.813	0.412	1.013	1.001
65.000	1.001	0.506	0.612	1.001	0.789	1.401	0.765	0.954	1.001
66.000	1.001	0.212	0.000	0.989	0.318	0.000	0.919	0.977	1.001
67.000	1.001	0.824	0.000	0.542	0.848	1.189	1.036	1.013	1.001
68.000	1.001	1.036	0.177	1.025	1.354	0.707	0.813	1.001	1.001
69.000	1.001	1.425	0.495	0.601	0.447	0.942	0.848	0.989	1.001
70.000	1.001	0.789	0.000	0.754	0.330	0.765	0.365	0.930	1.001
71.000	1.001	0.247	1.342	1.036	0.754	1.437	0.400	0.848	1.001
72.000	1.001	1.507	0.000	1.284	1.166	0.836	0.589	0.977	1.001
73.000	0.989	0.848	0.801	0.612	0.495	1.213	0.436	1.013	0.989
74.000	1.001	0.730	0.506	0.271	0.836	0.919	0.330	1.001	1.001
75.000	1.001	0.707	0.012	0.553	0.730	1.060	1.448	1.001	1.001
76.000	1.001	1.119	0.188	1.166	0.777	1.083	0.224	1.001	1.001
77.000	1.001	0.200	0.059	0.589	0.824	0.553	0.318	0.789	1.001
78.000	1.001	1.437	0.754	0.848	0.860	1.236	0.589	1.001	1.001
79.000	1.001	0.671	0.271	0.930	0.659	0.624	0.624	0.883	1.001
80.000	1.001	0.848	0.447	1.083	0.777	1.354	0.589	0.989	1.001
81.000	1.001	0.589	0.754	0.671	0.212	0.553	0.141	0.919	1.001
82.000	1.001	1.366	0.165	1.060	0.883	1.496	0.153	0.989	1.001
83.000	1.001	0.412	0.059	1.001	0.636	0.000	0.895	0.919	1.001
84.000	1.001	1.531	0.565	0.012	0.188	0.212	0.294	1.001	1.001
85.000	0.989	0.989	0.765	1.013	0.471	1.154	0.000	0.942	0.989
86.000	1.001	0.954	0.000	0.883	0.471	0.377	0.153	0.942	1.001
87.000	1.001	0.377	0.471	0.047	0.459	1.378	0.165	1.013	1.001
88.000	1.001	0.824	0.000	0.082	0.000	0.071	0.824	1.001	1.001
89.000	1.001	0.000	0.000	1.342	0.000	0.765	0.671	1.001	1.001
90.000	1.001	0.601	0.000	0.141	0.000	0.942	0.000	0.930	1.001
91.000	1.001	1.448	0.942	0.306	0.412	1.354	0.000	0.094	1.001
92.000	1.001	0.813	0.318	0.153	0.553	0.553	0.353	0.754	1.001
93.000	1.001	0.188	0.789	0.012	0.318	0.330	0.718	1.001	1.001
94.000	1.001	1.602	0.000	1.260	0.082	0.000	0.283	1.001	1.001
95.000	1.001	0.177	0.506	0.000	0.777	1.119	0.000	1.001	1.001
96.000	1.001	0.247	0.000	1.083	0.789	0.153	0.165	0.989	1.001
97.000	0.989	0.518	0.671	0.883	0.330	0.318	0.777	0.848	0.989
98.000	1.001	0.919	0.188	0.000	0.483	0.294	0.624	0.989	1.001
99.000	1.001	0.000	0.271	0.059	0.342	0.977	0.094	0.836	1.001
100.000	1.001	0.165	0.412	1.342	0.365	1.236	0.553	0.860	1.001
101.000	1.001	0.942	0.000	0.718	0.094	0.247	0.035	0.930	1.001
102.000	1.001	0.012	0.683	0.000	0.000	0.954	0.860	1.001	1.001
103.000	1.001	0.518	0.754	0.989	0.342	0.659	0.059	1.001	1.001
104.000	1.001	0.636	0.047	0.659	0.118	1.083	0.035	0.942	1.001
105.000	1.001	0.212	0.942	0.483	0.730	1.013	0.000	0.930	1.001
106.000	1.001	0.765	0.024	0.765	0.000	0.459	0.094	0.954	1.001
107.000	1.001	0.071	0.271	0.000	0.000	0.966	0.000	1.001	1.001
108.000	1.001	0.907	0.059	0.695	0.012	1.649	0.130	0.989	1.001
109.000	1.001	0.789	0.000	0.389	0.000	0.012	0.188	0.966	0.989
110.000	0.989	0.919	0.424	0.530	0.447	1.719	0.082	1.001	1.001
111.000	1.001	0.683	0.106	0.895	0.671	0.342	0.436	0.930	1.001
112.000	1.001	1.484	0.247	0.624	0.094	1.166	0.283	0.919	1.001
113.000	1.001	0.177	0.848	1.060	0.530	0.601	0.212	1.001	1.001
114.000	1.001	0.553	0.436	1.413	0.718	0.919	0.141	0.895	1.001
115.000	1.001	0.436	0.000	0.400	0.377	0.506	0.813	0.895	1.001
116.000	1.001	0.200	0.400	0.436	0.553	0.966	0.000	0.919	1.001
117.000	1.001	1.213	0.000	0.212	0.000	0.012	0.141	0.989	1.001
118.000	1.001	1.366	0.071	0.707	0.412	0.895	0.000	1.013	1.001
119.000	1.001	0.989	0.294	1.072	0.000	0.930	0.247	0.989	1.001
120.000	1.001	0.259	0.118	0.236	0.094	0.707	0.353	0.977	1.001
