Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.659s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.730	0.765	0.377	0.000	0.754	0.000	0.000	0.012	0.000	0.389	0.000	0.000	0.000	0.000	0.294	0.000	0.000	0.000	0.000	0.259	0.000	0.000	0.000	0.989
62.000	1.001	0.718	0.424	0.506	0.000	0.648	0.000	0.000	0.777	0.000	0.247	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
63.000	1.001	0.989	0.389	0.283	0.000	0.836	0.000	0.000	0.141	0.000	0.671	0.000	0.000	0.000	0.000	0.612	0.000	0.000	0.000	0.000	0.565	0.000	0.000	0.000	1.001
64.000	1.001	0.860	0.860	0.577	0.000	0.612	0.000	0.000	0.577	0.000	0.447	0.000	0.000	0.000	0.000	0.330	0.000	0.000	0.000	0.000	0.236	0.000	0.000	0.000	1.001
65.000	1.001	0.730	0.059	0.094	0.000	0.860	0.094	0.000	0.047	0.000	0.718	0.000	0.000	0.000	0.000	0.707	0.024	0.000	0.000	0.000	0.530	0.000	0.000	0.000	1.001
66.000	1.001	1.060	1.060	0.742	0.000	0.871	0.930	0.000	0.047	0.000	0.283	0.118	0.000	0.000	0.000	0.141	0.047	0.000	0.000	0.000	0.012	0.118	0.000	0.000	1.001
67.000	1.001	0.966	0.530	0.553	0.000	0.848	0.754	0.000	0.000	0.000	0.365	0.024	0.000	0.000	0.000	0.106	0.012	0.000	0.000	0.000	0.024	0.000	0.000	0.000	1.001
68.000	1.001	0.707	0.283	0.294	0.000	0.966	0.471	0.000	0.389	0.000	0.565	0.306	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
69.000	1.001	0.342	0.271	0.236	0.000	0.718	0.094	0.000	0.283	0.000	0.035	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
70.000	1.001	1.178	0.848	0.000	0.000	0.883	1.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
71.000	1.001	0.907	1.083	0.000	0.000	1.013	0.624	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
72.000	1.001	0.860	0.883	0.000	0.000	0.930	0.942	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
73.000	0.989	0.942	0.718	0.000	0.000	1.060	1.095	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.989
74.000	1.001	1.095	1.072	0.000	0.000	1.013	1.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
75.000	1.001	0.801	0.883	0.177	0.000	0.895	0.730	0.000	0.000	0.000	0.483	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
76.000	1.001	0.836	0.589	0.671	0.000	0.860	0.648	0.000	0.000	0.000	0.565	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
77.000	1.001	1.072	1.060	0.283	0.000	0.966	0.977	0.000	0.000	0.000	1.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
78.000	1.001	1.001	0.883	0.000	0.000	1.001	0.977	0.000	0.000	0.000	0.977	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
79.000	1.001	1.048	0.636	0.000	0.000	0.942	0.553	0.000	0.000	0.000	1.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
