Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.455s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.966	0.024	0.047	0.919	0.236	0.000	0.012	0.436	0.000	0.012	0.919	0.012	0.236	0.483	0.989
62.000	1.001	0.801	0.141	0.047	0.577	0.153	0.000	0.130	0.047	0.000	0.000	0.966	0.000	0.024	0.695	1.001
63.000	1.001	0.447	0.012	0.012	1.260	0.236	0.024	0.236	0.330	0.012	0.024	0.848	0.153	0.082	1.036	1.001
64.000	1.001	1.025	0.130	0.000	0.730	0.342	0.000	0.000	0.000	0.012	0.236	0.071	0.130	0.012	0.118	1.001
65.000	1.001	0.895	0.871	0.047	0.648	0.177	0.000	0.047	0.012	0.059	0.942	1.025	0.000	0.236	1.036	1.001
66.000	1.001	0.365	0.059	0.094	1.378	0.130	0.000	0.059	0.495	0.377	0.471	1.166	0.153	0.483	0.930	1.001
67.000	1.001	1.566	0.035	0.012	0.506	0.047	0.000	0.165	0.188	0.035	0.883	0.483	0.071	0.059	0.871	1.001
68.000	1.001	0.718	0.389	0.106	0.577	0.365	0.012	0.000	0.059	0.000	0.930	0.765	0.000	0.659	1.048	1.001
69.000	1.001	0.907	0.106	0.000	0.954	0.612	0.000	0.012	0.589	0.024	0.506	0.989	0.000	0.860	0.813	1.001
70.000	1.001	0.636	0.118	0.000	0.966	0.094	0.000	0.012	0.082	0.000	0.495	0.742	0.000	0.377	0.930	1.001
71.000	1.001	0.989	0.977	0.071	0.471	0.813	0.188	0.495	0.389	0.082	1.130	0.765	0.012	0.389	0.989	1.001
72.000	1.001	0.424	0.141	0.012	1.001	0.000	0.000	0.247	0.648	0.106	0.400	0.942	0.012	0.330	0.730	1.001
73.000	0.989	1.366	0.165	0.012	1.036	0.742	0.165	0.412	0.212	0.000	0.294	0.353	0.000	0.671	0.942	0.989
74.000	1.001	0.895	0.000	0.047	0.506	0.035	0.012	0.683	0.930	0.000	0.188	0.977	0.130	0.000	0.141	1.001
75.000	1.001	0.801	0.082	0.118	1.083	0.224	0.047	0.777	0.471	0.000	0.000	0.836	0.024	0.000	0.000	1.001
76.000	1.001	0.848	0.165	0.000	0.447	0.000	0.000	0.553	0.165	0.000	0.283	1.154	0.212	0.000	0.000	1.001
77.000	1.001	1.107	0.224	0.130	1.048	0.000	0.000	0.318	0.718	0.000	0.353	0.777	0.200	0.000	0.000	1.001
78.000	1.001	0.765	0.412	0.236	0.895	0.695	0.000	0.200	0.247	0.000	0.000	1.378	0.459	0.353	1.366	1.001
79.000	1.001	1.025	0.012	0.247	0.836	1.013	0.012	0.636	0.082	0.000	0.000	0.659	0.000	1.248	0.930	1.001
80.000	1.001	0.636	0.000	0.000	0.495	0.801	0.071	0.094	0.000	0.506	0.306	0.530	0.000	0.707	1.025	1.001
