Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.391s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.730	0.353	0.000	0.577	0.247	0.059	0.118	0.094	0.000	0.200	0.907	0.000	0.601	0.506	0.989
62.000	1.001	0.601	0.024	0.059	0.977	0.659	0.094	0.059	0.000	0.012	0.177	0.412	0.000	0.577	1.036	1.001
63.000	1.001	1.437	0.447	0.153	0.989	0.707	0.000	0.412	0.177	0.000	0.271	0.871	0.000	0.306	0.871	1.001
64.000	1.001	0.389	0.236	0.000	0.919	0.130	0.000	0.424	0.730	0.047	0.306	1.001	0.247	0.153	0.683	1.001
65.000	1.001	0.966	0.000	0.000	0.801	0.306	0.035	0.130	0.730	0.059	0.177	0.836	0.000	0.718	0.765	1.001
66.000	1.001	0.412	0.212	0.000	0.836	0.047	0.000	1.107	0.765	0.000	0.836	1.425	0.224	0.412	1.072	1.001
67.000	1.001	0.883	0.059	0.118	0.365	0.447	0.000	0.683	0.400	0.059	0.224	0.553	0.071	0.271	0.542	1.001
68.000	1.001	1.142	0.130	0.000	1.036	0.895	0.000	0.601	0.212	0.059	0.000	1.060	0.000	0.777	0.400	1.001
69.000	1.001	1.307	1.425	0.212	1.060	0.059	0.000	0.000	0.106	0.094	0.035	0.495	0.024	0.400	0.730	1.001
70.000	1.001	0.648	0.188	0.165	0.389	0.883	0.047	0.000	0.330	0.059	0.353	0.000	0.000	0.836	0.919	1.001
71.000	1.001	1.013	0.659	0.471	0.000	0.236	0.000	0.059	0.000	0.059	0.648	0.624	0.000	0.801	1.013	1.001
72.000	1.001	0.165	0.212	0.012	0.447	0.094	0.000	0.059	0.082	0.047	0.353	0.141	0.000	0.130	0.919	1.001
73.000	0.989	0.836	0.589	0.000	1.401	0.000	0.012	0.000	0.342	0.000	0.942	0.801	0.035	0.671	0.919	0.989
74.000	1.001	0.483	0.165	0.059	0.506	0.141	0.236	0.000	0.153	0.000	0.695	0.671	0.000	0.459	0.989	1.001
75.000	1.001	0.553	0.530	0.012	0.365	0.966	0.000	0.330	0.459	0.024	0.082	0.883	0.247	0.000	0.365	1.001
76.000	1.001	1.013	0.506	0.059	1.390	0.777	0.047	0.071	0.294	0.153	0.565	0.695	0.000	0.000	0.860	1.001
77.000	1.001	0.707	0.283	0.118	0.895	0.153	0.000	0.000	0.130	0.353	0.659	0.954	0.247	0.071	0.801	1.001
78.000	1.001	1.083	0.577	0.118	0.954	0.082	0.000	0.224	0.082	0.012	0.247	0.447	0.024	1.001	0.836	1.001
79.000	1.001	1.001	0.518	0.000	0.718	0.459	0.000	0.518	0.447	0.000	0.377	1.060	0.035	0.188	0.765	1.001
80.000	1.001	0.601	0.000	0.000	1.095	0.824	0.000	0.907	0.259	0.259	0.412	0.895	0.035	0.777	0.871	1.001
81.000	1.001	1.272	0.765	0.000	0.907	0.636	0.224	0.283	0.424	0.000	0.683	1.236	0.683	0.506	0.883	1.001
82.000	1.001	0.813	0.754	0.130	0.883	0.047	0.106	0.177	0.000	0.000	0.518	0.495	0.000	0.247	1.107	1.001
83.000	1.001	0.577	0.236	0.047	0.942	0.224	0.342	0.412	0.754	0.365	0.836	0.754	0.141	0.094	0.518	1.001
84.000	1.001	0.883	0.141	0.000	0.601	0.648	0.177	0.459	0.424	0.118	0.271	1.319	0.059	0.024	1.307	1.001
85.000	0.989	0.000	0.000	0.000	0.942	0.130	0.000	0.271	0.648	0.000	0.824	0.907	0.177	0.071	0.624	0.989
86.000	1.001	0.000	0.000	0.000	1.201	0.530	0.035	0.259	0.553	0.000	0.000	0.447	0.047	0.389	1.236	1.001
87.000	1.001	0.000	0.000	0.000	0.801	0.130	0.000	0.012	0.071	0.000	0.683	0.459	0.000	0.082	0.506	1.001
88.000	1.001	0.000	0.000	0.000	0.695	0.389	0.000	0.495	0.636	0.659	0.188	1.001	0.000	0.659	1.036	1.001
89.000	1.001	0.165	0.000	0.000	1.213	0.542	0.259	1.095	0.589	0.000	0.389	1.119	0.259	0.141	1.025	1.001
90.000	1.001	0.542	0.000	0.000	0.612	0.000	0.000	0.247	0.200	0.071	0.695	0.601	0.236	0.436	0.930	1.001
91.000	1.001	0.966	0.506	0.059	0.224	0.648	0.000	0.059	0.035	0.106	0.848	0.754	0.059	0.353	0.966	1.001
92.000	1.001	0.907	0.318	0.082	0.895	0.412	0.024	0.836	0.000	0.012	0.659	1.083	0.000	0.165	0.954	1.001
93.000	1.001	1.095	0.082	0.012	1.201	0.789	0.306	0.365	0.612	0.118	0.118	0.860	0.035	0.224	0.707	1.001
94.000	1.001	0.860	0.283	0.012	0.942	0.707	0.000	0.024	0.283	0.353	0.447	0.530	0.000	0.236	0.860	1.001
95.000	1.001	1.107	0.447	0.012	0.377	0.565	0.200	0.024	0.118	0.000	0.883	1.342	0.000	0.495	0.977	1.001
96.000	1.001	0.000	0.000	0.012	1.390	0.035	0.212	0.801	0.907	0.000	0.353	1.013	0.000	0.271	0.977	1.001
97.000	0.989	0.000	0.000	0.000	0.824	0.542	0.035	0.000	0.895	0.000	0.294	0.553	0.118	0.071	0.683	0.989
98.000	1.001	0.000	0.000	0.000	0.353	0.224	0.035	0.000	0.259	0.059	0.012	0.942	0.024	0.377	1.060	1.001
99.000	1.001	1.201	0.589	0.365	1.072	0.012	0.012	0.495	0.094	0.000	0.130	1.154	0.000	0.000	0.989	1.001
100.000	1.001	0.777	0.000	0.000	0.648	0.200	0.000	0.000	0.436	0.000	0.565	0.447	0.695	0.212	1.013	1.001
101.000	1.001	1.201	0.000	0.000	0.601	0.553	0.212	0.071	0.165	0.259	0.483	0.447	0.294	0.294	0.824	1.001
102.000	1.001	0.377	0.000	0.000	1.507	0.283	0.000	0.000	0.824	0.071	0.589	1.154	0.000	0.000	0.883	1.001
103.000	1.001	1.225	0.000	0.071	0.966	0.400	0.177	0.059	0.082	0.165	0.236	0.565	0.071	0.188	0.919	1.001
104.000	1.001	0.777	0.447	0.000	0.989	0.424	0.047	0.047	0.330	0.000	0.530	0.801	0.247	0.283	0.895	1.001
105.000	1.001	0.919	0.718	0.000	0.695	0.318	0.306	0.789	0.165	0.047	0.000	0.930	0.236	0.954	1.013	1.001
106.000	1.001	1.342	0.601	0.000	0.813	0.813	0.283	0.400	0.000	0.000	0.000	1.001	0.059	0.306	0.848	1.001
107.000	1.001	0.400	0.000	0.000	0.577	0.247	0.000	0.459	0.483	0.271	0.283	1.119	0.000	0.342	0.860	1.001
108.000	1.001	1.142	0.141	0.000	0.506	0.106	0.000	0.471	0.000	0.000	0.106	0.659	0.000	0.247	0.777	1.001
109.000	1.001	0.860	0.459	0.094	0.942	0.400	0.071	0.188	0.000	0.000	0.495	0.977	0.094	0.035	1.025	0.989
110.000	0.989	0.930	0.141	0.024	1.189	1.095	0.141	0.907	0.000	0.000	0.224	1.095	0.000	0.071	0.601	1.001
111.000	1.001	1.072	1.083	0.130	0.412	0.636	0.047	1.048	0.683	0.153	0.177	1.083	0.000	0.165	1.213	1.001
112.000	1.001	1.095	0.765	0.000	0.118	0.188	0.000	0.000	0.000	0.118	0.447	0.294	0.000	0.118	0.895	1.001
113.000	1.001	0.648	0.247	0.118	1.708	0.318	0.059	0.035	0.730	0.459	0.506	1.013	0.141	0.236	0.742	1.001
114.000	1.001	0.895	0.294	0.000	0.471	0.765	0.000	0.000	0.506	0.000	0.612	0.707	0.106	0.860	1.036	1.001
115.000	1.001	0.754	0.342	0.024	1.048	0.589	0.000	0.236	0.365	0.000	0.283	0.589	0.024	0.377	0.977	1.001
116.000	1.001	0.966	0.165	0.188	1.001	0.377	0.283	0.294	0.000	0.059	0.236	1.166	0.130	0.283	0.871	1.001
117.000	1.001	1.225	0.601	0.047	1.284	0.094	0.024	0.200	0.471	0.012	0.118	1.025	0.047	0.271	0.989	1.001
118.000	1.001	0.624	0.436	0.000	0.636	0.495	0.283	0.318	0.306	0.024	0.589	0.860	0.000	0.082	0.695	1.001
119.000	1.001	1.201	0.106	0.106	0.601	0.754	0.000	0.082	0.377	0.000	0.047	0.141	0.000	0.259	0.271	1.001
120.000	1.001	0.365	0.412	0.000	1.166	0.177	0.082	0.306	0.730	0.000	0.283	1.225	0.000	0.012	1.354	1.001
