Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.492s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.813	0.424	0.671	0.306	0.094	0.459	0.106	0.094
62.000	1.001	0.471	0.200	0.966	0.200	0.000	0.389	0.000	0.000
63.000	1.001	1.107	0.000	1.095	0.848	0.012	0.495	0.177	0.059
64.000	1.001	0.930	0.000	0.989	0.330	0.483	0.601	0.000	0.000
65.000	1.001	0.989	0.000	0.730	1.295	0.000	0.141	0.153	0.000
66.000	1.001	0.977	0.000	0.954	0.730	0.000	1.083	0.141	0.000
67.000	1.001	1.001	0.000	1.554	0.860	0.130	0.177	0.035	0.012
68.000	1.001	0.930	0.000	0.966	0.895	0.000	0.895	0.765	0.118
69.000	1.001	0.966	0.000	0.789	0.860	0.000	0.059	0.436	0.000
70.000	1.001	0.919	0.000	0.659	0.483	0.000	0.141	0.447	0.000
71.000	1.001	1.013	0.000	1.425	0.565	0.000	0.000	0.236	0.000
72.000	1.001	0.659	0.118	0.530	0.342	0.059	0.236	0.035	0.000
73.000	0.989	1.083	0.000	0.966	1.236	0.000	0.000	0.200	0.024
74.000	1.001	0.907	0.436	0.942	0.412	0.130	0.059	0.024	0.000
75.000	1.001	1.013	0.188	0.636	0.047	0.130	0.082	0.000	0.000
76.000	1.001	1.001	0.141	1.342	0.330	0.236	0.318	0.000	0.000
77.000	1.001	0.495	0.012	1.189	0.707	0.200	0.919	0.000	0.000
78.000	1.001	1.507	1.013	0.624	0.695	0.106	0.765	0.000	0.000
79.000	1.001	0.495	0.236	0.895	0.271	0.353	0.283	0.000	0.000
80.000	1.001	1.142	1.072	0.989	0.400	0.188	0.000	0.000	0.000
81.000	1.001	1.095	0.177	0.942	0.024	0.082	0.094	0.035	0.094
82.000	1.001	0.754	0.012	1.425	0.365	0.071	0.165	0.153	0.000
83.000	1.001	0.012	0.000	0.742	0.695	0.012	0.824	0.118	0.059
84.000	1.001	0.436	0.389	0.813	0.118	0.059	0.012	0.035	0.565
85.000	0.989	0.389	0.860	1.213	0.530	0.000	0.271	0.247	0.024
86.000	1.001	0.860	0.318	1.048	0.565	0.518	0.000	0.000	0.000
87.000	1.001	0.930	0.106	0.742	0.177	0.106	0.283	0.365	0.082
88.000	1.001	0.836	0.353	0.318	0.895	0.035	0.141	0.130	0.141
89.000	1.001	0.977	0.224	0.754	0.200	0.000	0.000	0.153	0.000
90.000	1.001	0.318	0.059	0.883	0.177	0.094	0.000	0.330	0.000
91.000	1.001	1.331	0.141	0.919	0.035	0.106	0.153	0.141	0.000
92.000	1.001	0.530	0.236	0.966	0.035	0.000	0.000	0.000	0.000
93.000	1.001	0.707	0.400	1.048	0.082	0.141	0.683	0.177	0.012
94.000	1.001	0.459	0.047	0.966	0.059	0.082	0.000	0.141	0.106
95.000	1.001	1.295	1.354	0.742	0.094	0.471	0.000	0.000	0.000
96.000	1.001	0.942	0.506	1.213	0.294	0.071	0.012	0.012	0.000
97.000	0.989	0.342	0.000	1.001	1.107	0.000	0.024	0.059	0.000
98.000	1.001	0.930	0.024	0.883	0.589	0.094	0.989	0.212	0.047
99.000	1.001	0.177	0.000	0.530	0.777	0.389	0.035	0.000	0.000
100.000	1.001	0.553	0.236	1.072	0.188	0.294	0.801	0.330	0.059
101.000	1.001	1.095	0.483	0.424	1.072	0.094	0.000	0.094	0.000
102.000	1.001	1.107	0.012	0.447	0.942	0.471	0.000	0.000	0.094
103.000	1.001	0.930	0.707	1.048	0.259	0.141	0.000	0.000	0.000
104.000	1.001	0.765	0.259	0.801	0.000	0.024	0.141	0.000	0.082
105.000	1.001	0.801	0.024	0.000	0.000	0.106	0.000	0.000	0.000
106.000	1.001	0.000	0.000	0.977	0.188	0.000	0.683	0.000	0.000
107.000	1.001	0.000	0.000	1.036	0.954	0.000	0.471	0.082	0.000
108.000	1.001	0.000	0.000	0.824	0.188	0.000	0.000	0.000	0.000
109.000	1.001	0.718	1.472	0.907	0.153	0.118	0.000	0.000	0.000
110.000	0.989	0.612	0.671	1.048	0.612	0.247	0.930	0.000	0.000
111.000	1.001	1.354	0.400	0.977	1.142	0.200	0.012	0.094	0.000
112.000	1.001	0.577	0.577	0.848	0.318	0.130	0.000	0.035	0.000
113.000	1.001	0.895	0.294	0.765	0.283	0.059	0.000	0.000	0.000
114.000	1.001	1.566	0.824	0.989	0.188	0.000	0.942	0.000	0.000
115.000	1.001	0.577	0.024	0.118	0.094	0.000	0.565	0.130	0.000
116.000	1.001	0.989	0.047	0.342	0.353	0.035	0.000	0.365	0.000
117.000	1.001	1.366	0.954	0.848	0.024	0.106	0.000	0.000	0.000
118.000	1.001	0.236	0.130	1.602	0.047	0.047	0.082	0.177	0.000
119.000	1.001	1.083	0.801	0.565	0.094	0.542	0.059	0.000	0.000
120.000	1.001	0.342	1.072	1.225	0.907	0.200	0.754	0.000	0.000
