Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.556s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.860	0.695	0.765	0.671	0.000	0.601	0.589	0.000
62.000	1.001	0.730	0.648	0.848	0.801	0.059	0.683	0.400	0.035
63.000	1.001	1.119	0.824	0.754	1.060	0.071	0.671	0.589	0.012
64.000	1.001	0.907	0.836	0.977	0.389	0.342	0.789	0.318	0.212
65.000	1.001	0.966	0.659	1.107	1.107	0.165	0.824	0.565	0.071
66.000	1.001	0.813	0.707	0.871	0.589	0.130	0.801	0.459	0.000
67.000	1.001	0.907	0.824	0.765	0.765	0.377	0.636	0.612	0.247
68.000	1.001	0.966	0.754	0.966	0.389	0.024	0.977	0.000	0.000
69.000	1.001	0.930	0.942	0.860	1.201	0.106	0.612	0.542	0.106
70.000	1.001	0.765	0.801	0.836	0.271	0.035	0.930	0.247	0.035
71.000	1.001	0.930	0.871	0.966	0.648	0.236	0.824	0.000	0.094
72.000	1.001	0.942	0.836	0.836	0.777	0.283	0.895	0.553	0.153
73.000	0.989	0.659	0.636	0.930	0.130	0.059	0.813	0.259	0.106
74.000	1.001	1.119	0.942	0.954	0.612	0.130	1.130	0.177	0.165
75.000	1.001	0.765	0.565	0.954	0.495	0.283	0.907	0.000	0.153
76.000	1.001	1.095	0.836	1.048	0.553	0.130	0.977	0.047	0.071
77.000	1.001	0.542	0.671	0.754	0.683	0.000	0.895	0.471	0.000
78.000	1.001	1.448	0.966	0.730	0.989	0.200	0.648	0.424	0.236
79.000	1.001	0.966	0.801	0.942	0.495	0.106	0.730	0.636	0.000
80.000	1.001	0.848	0.754	0.836	0.695	0.542	0.683	0.165	0.259
81.000	1.001	0.942	0.789	1.130	0.342	0.283	1.189	0.000	0.400
82.000	1.001	0.765	0.553	1.001	0.353	0.047	0.907	0.330	0.071
83.000	1.001	1.025	0.907	0.883	0.542	0.471	0.730	0.412	0.459
84.000	1.001	0.648	0.518	0.966	0.966	0.306	0.801	0.447	0.094
85.000	0.989	1.248	1.119	0.871	0.730	0.082	0.848	0.259	0.000
86.000	1.001	0.930	0.730	1.130	0.707	0.082	0.836	0.353	0.012
87.000	1.001	0.530	0.330	0.836	0.259	0.424	0.942	0.236	0.118
88.000	1.001	1.260	1.130	1.107	0.471	0.118	1.060	0.000	0.153
89.000	1.001	0.907	0.848	0.930	0.954	0.283	0.765	0.565	0.177
90.000	1.001	1.001	0.895	1.095	0.342	0.000	1.107	0.389	0.000
91.000	1.001	0.883	0.035	0.636	0.801	0.659	0.589	0.047	0.377
92.000	1.001	0.824	0.860	0.977	0.577	0.577	1.060	0.271	0.495
93.000	1.001	1.119	1.225	0.648	1.001	0.094	0.577	0.188	0.047
94.000	1.001	0.907	0.601	1.307	0.483	0.471	1.178	0.247	0.471
95.000	1.001	0.907	0.813	0.883	0.495	0.353	0.542	0.000	0.389
96.000	1.001	1.048	1.107	0.577	1.154	0.589	0.754	0.247	0.271
97.000	0.989	1.025	1.060	0.659	0.871	0.400	0.777	0.506	0.330
98.000	1.001	1.001	0.789	1.095	0.389	0.141	1.083	0.353	0.118
99.000	1.001	0.930	0.954	0.495	1.107	0.318	0.412	0.659	0.306
100.000	1.001	0.860	0.907	1.154	0.436	0.283	1.142	0.106	0.188
101.000	1.001	0.942	0.919	0.930	0.224	0.318	0.848	0.294	0.294
102.000	1.001	0.966	0.930	0.930	0.883	0.247	0.612	0.742	0.071
103.000	1.001	0.871	0.789	0.954	0.589	0.389	0.777	0.188	0.330
104.000	1.001	1.013	1.107	0.247	0.883	0.495	0.188	0.553	0.353
105.000	1.001	0.942	0.930	1.460	0.188	0.165	1.048	0.000	0.082
106.000	1.001	0.471	0.483	0.883	0.813	0.365	0.765	0.353	0.224
107.000	1.001	0.824	0.506	0.742	0.801	0.400	0.765	0.353	0.283
108.000	1.001	1.036	0.848	1.025	0.907	0.389	1.001	0.601	0.318
109.000	1.001	0.860	0.942	0.801	0.577	0.000	0.930	0.271	0.000
110.000	0.989	1.142	1.072	0.919	0.353	0.000	0.989	0.447	0.000
111.000	1.001	0.977	1.048	0.777	0.848	0.141	0.707	0.330	0.188
112.000	1.001	0.907	0.648	0.836	0.789	0.082	0.730	0.718	0.259
113.000	1.001	0.954	1.095	0.919	1.036	0.389	0.989	0.047	0.683
114.000	1.001	0.989	0.813	0.954	0.742	0.141	0.930	0.118	0.141
115.000	1.001	1.001	1.048	0.801	0.365	0.224	0.789	0.000	0.212
116.000	1.001	0.506	0.518	1.025	0.471	0.130	1.013	0.671	0.224
117.000	1.001	1.142	1.154	0.989	0.707	0.342	0.942	0.047	0.365
118.000	1.001	0.848	0.636	1.013	0.377	0.318	0.942	0.035	0.389
119.000	1.001	0.942	1.130	0.966	1.072	0.035	0.801	0.224	0.000
120.000	1.001	0.919	0.813	1.072	0.165	0.542	1.154	0.000	0.353
