Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.605s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.742	0.000	0.000	0.801	0.283	0.000	0.294	0.153	0.024	0.000	0.848	0.059	0.247	0.659	0.989
62.000	1.001	0.695	0.342	0.000	0.883	0.259	0.000	0.612	0.801	0.012	0.082	0.824	0.000	0.188	0.730	1.001
63.000	1.001	0.389	0.047	0.000	0.907	0.353	0.224	0.365	0.212	0.000	0.000	0.659	0.106	0.306	0.813	1.001
64.000	1.001	1.260	0.247	0.024	0.907	0.306	0.000	0.330	0.000	0.000	0.412	1.331	0.000	0.200	0.966	1.001
65.000	1.001	0.495	0.236	0.000	0.400	0.565	0.000	0.000	0.153	0.000	0.000	0.506	0.000	0.506	0.400	1.001
66.000	1.001	1.025	0.130	0.059	0.718	0.247	0.035	0.000	0.094	0.000	0.000	0.200	0.024	0.648	0.459	1.001
67.000	1.001	0.813	0.000	0.000	1.083	0.577	0.012	0.294	0.059	0.071	0.294	1.295	0.059	0.294	0.306	1.001
68.000	1.001	0.977	0.000	0.000	0.977	0.495	0.094	0.118	0.059	0.000	0.000	0.271	0.035	0.518	1.366	1.001
69.000	1.001	1.130	0.000	0.000	0.977	0.518	0.000	0.000	0.813	0.071	0.000	0.000	0.330	0.860	1.013	1.001
70.000	1.001	0.742	0.000	0.000	0.730	0.612	0.047	0.000	0.247	0.000	0.000	0.000	0.247	0.082	1.260	1.001
71.000	1.001	0.966	0.000	0.000	1.248	0.306	0.000	0.000	0.483	0.071	0.000	0.966	0.330	1.025	0.412	1.001
72.000	1.001	0.283	0.000	0.000	0.636	0.153	0.118	0.047	0.553	0.035	0.200	0.436	0.024	0.188	0.294	1.001
73.000	0.989	1.496	0.071	0.000	1.248	0.659	0.012	0.424	0.130	0.000	0.000	1.401	0.059	0.330	0.495	0.989
74.000	1.001	0.871	0.636	0.000	0.777	0.082	0.377	0.754	0.012	0.059	0.612	0.824	0.330	0.188	1.284	1.001
75.000	1.001	0.565	0.106	0.330	0.824	1.142	0.259	0.601	0.118	0.165	0.024	0.907	0.353	0.035	0.212	1.001
76.000	1.001	1.213	0.047	0.141	1.083	0.342	0.000	0.153	0.389	0.012	0.000	1.013	0.000	0.071	1.130	1.001
77.000	1.001	0.919	0.271	0.000	0.860	0.436	0.000	0.059	0.153	0.000	0.000	0.754	0.000	0.377	1.130	1.001
78.000	1.001	0.989	0.659	0.012	0.659	0.506	0.035	0.707	0.141	0.165	0.000	0.989	0.000	0.742	0.966	1.001
79.000	1.001	0.707	0.141	0.000	0.966	0.200	0.212	0.247	0.530	0.000	0.035	0.836	0.824	0.247	0.353	1.001
80.000	1.001	0.977	0.495	0.012	0.824	0.471	0.330	0.259	0.247	0.118	0.012	1.036	0.000	0.765	0.801	1.001
81.000	1.001	1.107	0.518	0.035	0.330	0.365	0.000	0.024	0.459	0.271	0.177	0.930	0.000	0.495	1.189	1.001
82.000	1.001	0.765	0.895	0.106	1.130	0.094	0.188	0.059	0.283	0.000	0.188	0.683	0.082	0.447	0.683	1.001
83.000	1.001	0.824	0.082	0.000	0.459	0.000	0.000	0.247	0.294	0.024	0.118	0.718	0.071	0.271	0.342	1.001
84.000	1.001	0.495	0.271	0.000	1.107	0.530	0.565	0.236	0.012	0.000	0.141	0.860	0.000	0.000	1.660	1.001
85.000	0.989	1.025	0.306	0.000	1.060	0.318	0.000	0.259	0.306	0.000	0.000	0.553	0.000	0.495	0.506	0.989
86.000	1.001	0.871	0.400	0.765	0.989	0.094	0.000	0.495	0.577	0.000	0.000	0.895	0.000	1.083	0.989	1.001
87.000	1.001	0.942	0.471	0.130	0.542	0.271	0.012	0.012	0.848	0.024	0.000	0.601	0.400	0.377	0.648	1.001
88.000	1.001	0.836	0.059	0.000	1.272	0.824	0.035	0.094	0.141	0.000	0.000	0.553	0.294	0.789	1.331	1.001
89.000	1.001	0.589	0.553	0.236	0.942	0.247	0.082	0.730	0.707	0.000	0.000	0.919	0.118	0.683	0.695	1.001
90.000	1.001	1.001	0.118	0.082	0.930	0.177	0.024	0.141	0.236	0.000	0.000	0.860	0.000	0.106	0.966	1.001
91.000	1.001	0.895	0.000	0.000	0.612	0.271	0.000	0.082	0.165	0.506	0.000	0.742	0.012	0.671	1.083	1.001
92.000	1.001	0.765	0.365	0.330	1.189	0.365	0.000	0.424	0.636	0.000	0.000	0.907	0.059	0.318	1.354	1.001
93.000	1.001	0.848	0.400	0.082	0.589	0.506	0.000	0.565	0.883	0.000	0.000	0.930	0.012	0.412	0.330	1.001
94.000	1.001	0.765	0.106	0.130	0.813	0.306	0.000	0.283	0.188	0.153	0.000	0.836	0.000	0.777	1.425	1.001
95.000	1.001	1.390	0.518	0.141	1.048	0.330	0.082	0.071	0.165	0.071	0.153	0.636	0.000	0.236	1.048	1.001
96.000	1.001	0.860	0.565	0.000	1.130	0.883	0.000	0.506	0.106	0.106	0.000	0.848	0.000	0.506	0.542	1.001
97.000	0.989	0.942	0.130	0.071	0.765	0.483	0.035	0.718	0.813	0.000	0.094	1.001	0.035	0.212	0.813	0.989
98.000	1.001	0.648	0.247	0.236	1.213	0.188	0.000	0.707	0.483	0.177	0.082	0.789	0.000	0.082	1.060	1.001
99.000	1.001	0.742	0.518	0.035	0.506	0.518	0.459	0.612	0.389	0.035	0.130	1.001	0.000	0.012	0.424	1.001
100.000	1.001	0.930	0.565	0.000	0.542	0.483	0.082	0.200	0.601	0.188	0.035	0.648	0.059	0.447	1.625	1.001
101.000	1.001	1.342	0.601	0.624	1.154	0.412	0.012	0.318	0.047	0.047	0.000	1.060	0.000	0.153	0.659	1.001
102.000	1.001	0.565	0.365	0.177	0.860	0.271	0.000	0.495	0.153	0.000	0.000	0.777	0.000	0.966	0.977	1.001
103.000	1.001	0.930	0.153	0.035	0.860	0.200	0.000	0.565	0.000	0.000	0.412	1.107	0.047	0.436	0.836	1.001
104.000	1.001	0.601	0.542	0.000	0.330	0.801	0.118	0.942	0.000	0.000	0.283	0.765	0.024	0.059	0.553	1.001
105.000	1.001	0.871	0.024	0.000	0.954	0.259	0.071	0.212	0.612	0.118	0.671	0.930	0.047	0.765	1.213	1.001
106.000	1.001	1.036	0.271	0.200	0.824	0.424	0.035	0.966	0.059	0.000	0.012	0.895	0.012	0.471	0.860	1.001
107.000	1.001	0.683	0.377	0.118	1.060	0.353	0.000	0.082	0.495	0.106	0.271	0.966	0.000	0.683	0.883	1.001
