Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.403s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.860	0.306	0.000	0.000	0.754	0.177	0.024	0.000	0.000	0.035	0.000	0.000	0.000	0.000	0.024	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
62.000	1.001	0.459	0.165	0.000	0.000	0.742	0.177	0.177	0.000	0.000	0.506	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
63.000	1.001	0.059	0.000	0.000	0.000	0.377	0.082	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
64.000	1.001	0.742	0.306	0.000	0.000	0.577	0.165	0.094	0.000	0.000	0.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
65.000	1.001	0.624	0.071	0.000	0.000	0.930	0.035	0.000	0.000	0.000	0.177	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
66.000	1.001	0.353	0.012	0.059	0.000	0.977	0.035	0.000	0.000	0.000	0.224	0.059	0.000	0.000	0.000	0.141	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
67.000	1.001	0.919	0.106	0.047	0.000	1.472	0.283	0.012	0.000	0.000	0.624	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
68.000	1.001	0.636	0.059	0.200	0.000	0.518	0.035	0.012	0.000	0.000	0.471	0.000	0.000	0.000	0.000	0.106	0.342	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000
69.000	1.001	0.813	0.035	0.024	0.000	1.083	0.000	0.000	0.000	0.000	0.330	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.236	0.000	0.000	0.000	0.000
70.000	1.001	1.554	0.059	0.224	0.000	0.436	0.024	0.000	0.000	0.000	0.318	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
