Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.513s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.824	0.742	0.247	0.895	0.130	0.000	0.966	0.247	0.000	0.695	0.989	0.177	0.648	0.730	0.989
62.000	1.001	0.553	0.459	0.436	0.765	0.459	0.082	0.612	0.483	0.000	0.436	0.836	0.471	0.942	0.954	1.001
63.000	1.001	0.577	0.330	0.059	1.025	0.000	0.000	0.659	0.895	0.000	0.648	0.765	0.860	0.495	0.989	1.001
64.000	1.001	0.707	0.542	0.224	0.495	0.318	0.059	0.612	0.495	0.000	0.400	0.813	0.353	0.730	0.813	1.001
65.000	1.001	0.730	0.683	0.412	1.048	0.648	0.047	0.754	0.400	0.000	1.295	0.860	0.294	0.553	0.754	1.001
66.000	1.001	0.848	0.506	0.365	0.848	0.436	0.047	0.542	0.271	0.000	0.836	0.954	0.294	0.471	0.907	1.001
67.000	1.001	0.648	0.424	0.247	0.542	0.400	0.000	0.518	0.224	0.000	0.730	0.836	0.365	1.072	1.072	1.001
68.000	1.001	0.624	0.212	0.106	0.954	0.765	0.059	0.530	0.577	0.000	0.895	0.895	0.412	0.659	0.836	1.001
69.000	1.001	0.412	0.059	0.082	1.025	0.294	0.000	0.471	0.447	0.000	0.707	0.754	0.483	0.930	0.813	1.001
70.000	1.001	0.765	0.330	0.071	0.942	0.495	0.024	0.765	0.848	0.000	0.353	0.801	0.707	0.695	1.013	1.001
71.000	1.001	0.424	0.542	0.436	0.813	0.000	0.000	0.483	0.801	0.000	1.048	0.895	0.754	0.813	0.836	1.001
72.000	1.001	0.742	0.365	0.365	0.565	0.188	0.000	0.966	0.506	0.000	0.718	1.072	0.436	0.447	0.789	1.001
73.000	0.989	1.036	0.836	0.565	0.671	0.483	0.082	0.754	0.447	0.000	1.083	0.895	0.424	0.730	0.989	0.989
74.000	1.001	0.824	0.153	0.247	1.083	1.036	0.082	0.907	0.648	0.000	0.730	0.907	0.506	0.907	0.871	1.001
75.000	1.001	0.471	0.353	0.294	0.659	0.130	0.000	0.730	0.730	0.000	0.848	1.001	0.801	1.001	1.095	1.001
76.000	1.001	0.871	0.930	0.400	0.742	0.153	0.141	0.765	0.518	0.000	0.612	0.860	0.459	0.919	0.977	1.001
77.000	1.001	0.801	0.165	0.330	0.565	0.518	0.330	1.119	0.565	0.000	0.919	1.001	0.306	0.765	0.730	1.001
78.000	1.001	0.424	0.342	0.212	0.765	0.153	0.000	0.530	0.518	0.000	0.813	0.765	0.389	0.553	0.848	1.001
79.000	1.001	1.154	0.695	0.236	1.225	0.730	0.177	0.659	0.542	0.000	0.777	0.930	0.283	0.777	0.765	1.001
80.000	1.001	0.589	0.436	0.436	0.871	0.188	0.000	0.377	1.107	0.000	1.013	0.883	0.707	0.789	0.871	1.001
81.000	1.001	0.754	0.342	0.047	0.459	0.860	0.447	0.612	0.365	0.000	0.589	0.966	0.247	0.977	1.130	1.001
82.000	1.001	0.577	0.459	0.236	1.013	0.035	0.000	0.718	0.930	0.000	0.624	0.730	0.954	0.612	0.836	1.001
83.000	1.001	0.954	0.683	0.648	0.801	0.530	0.082	0.824	0.577	0.000	0.624	0.742	0.412	0.765	0.801	1.001
84.000	1.001	0.754	0.389	0.000	0.989	0.683	0.188	0.824	0.683	0.000	0.930	1.060	0.447	0.730	0.801	1.001
85.000	0.989	0.353	0.283	0.424	0.447	0.000	0.000	0.860	0.330	0.000	0.718	0.907	0.506	0.754	0.907	0.989
86.000	1.001	1.060	0.695	0.601	1.060	0.636	0.024	0.695	0.683	0.000	0.989	0.789	0.577	0.754	0.883	1.001
87.000	1.001	0.718	0.801	0.436	0.612	0.318	0.071	0.589	0.683	0.000	0.930	0.836	0.365	0.377	0.659	1.001
88.000	1.001	0.813	0.412	0.459	0.942	0.577	0.000	0.506	0.683	0.000	0.271	0.860	0.601	1.013	1.142	1.001
89.000	1.001	0.848	0.754	0.671	0.695	0.400	0.082	0.683	0.707	0.000	1.013	0.860	0.553	0.636	0.871	1.001
90.000	1.001	0.895	0.447	0.365	0.789	0.895	0.200	0.742	0.471	0.000	0.518	0.742	0.636	0.860	0.966	1.001
91.000	1.001	0.601	0.530	0.200	0.871	0.353	0.024	0.707	0.624	0.000	0.942	0.836	0.648	0.883	0.824	1.001
92.000	1.001	1.036	0.671	0.447	1.013	0.342	0.094	0.871	0.836	0.000	0.836	1.072	0.695	0.589	0.848	1.001
93.000	1.001	0.377	0.342	0.400	0.612	0.294	0.000	0.860	0.471	0.000	0.577	0.683	0.165	0.612	0.813	1.001
94.000	1.001	1.107	0.577	0.271	0.754	1.025	0.530	0.659	0.330	0.000	0.553	0.930	0.082	0.954	1.001	1.001
95.000	1.001	0.636	0.447	0.200	0.459	0.542	0.259	0.589	0.342	0.000	1.119	0.930	0.188	0.530	0.636	1.001
96.000	1.001	0.919	0.459	0.165	0.601	0.919	0.365	0.577	0.342	0.000	0.754	0.836	0.542	0.577	0.883	1.001
97.000	0.989	0.553	0.471	0.365	0.636	0.153	0.000	0.553	0.648	0.000	1.001	1.001	0.459	0.824	1.001	0.989
98.000	1.001	0.659	0.683	0.789	0.977	0.471	0.012	0.553	0.707	0.000	0.389	0.954	0.400	0.836	0.789	1.001
99.000	1.001	0.942	1.060	0.977	0.577	0.342	0.000	0.718	0.683	0.000	0.848	0.907	0.318	0.671	0.530	1.001
100.000	1.001	0.542	0.483	0.271	0.730	0.200	0.047	1.048	0.895	0.000	0.695	0.977	0.400	1.178	1.213	1.001
101.000	1.001	0.671	0.424	0.495	0.813	0.930	0.047	0.718	0.471	0.000	1.178	0.989	0.483	0.742	0.895	1.001
102.000	1.001	1.013	0.954	0.483	0.801	0.636	0.059	0.424	0.483	0.000	0.447	0.447	0.447	0.801	0.919	1.001
103.000	1.001	0.765	0.542	0.589	0.601	0.624	0.130	1.225	0.601	0.000	0.977	1.284	0.212	1.072	0.883	1.001
104.000	1.001	0.848	0.447	0.495	0.919	0.000	0.000	0.565	0.895	0.000	0.659	0.765	0.659	0.577	0.966	1.001
105.000	1.001	0.742	0.577	0.342	0.730	0.718	0.047	0.989	0.683	0.000	1.001	1.154	0.483	0.365	0.495	1.001
106.000	1.001	0.353	0.224	0.118	1.060	0.212	0.259	0.518	0.907	0.000	0.789	0.836	0.683	0.883	0.989	1.001
107.000	1.001	0.742	0.565	0.565	0.848	0.671	0.000	1.119	0.601	0.000	0.118	1.048	0.612	0.754	0.930	1.001
108.000	1.001	0.718	0.601	0.247	0.860	0.424	0.000	0.813	0.342	0.000	0.224	0.860	0.483	0.836	0.707	1.001
109.000	1.001	0.895	0.636	0.283	0.636	0.789	0.000	0.377	0.400	0.000	1.013	0.907	0.342	0.553	0.836	0.989
110.000	0.989	0.777	0.577	0.589	0.871	0.271	0.000	0.765	0.683	0.000	0.683	0.883	0.730	1.260	0.871	1.001
111.000	1.001	1.001	0.977	0.553	0.977	0.342	0.000	0.636	0.742	0.000	0.895	0.954	0.424	0.742	0.907	1.001
112.000	1.001	0.695	0.377	0.247	0.789	0.836	0.153	0.754	0.330	0.000	0.612	0.848	0.447	0.718	0.883	1.001
113.000	1.001	0.824	0.707	0.659	0.447	0.659	0.141	0.377	0.247	0.000	0.871	0.624	0.283	0.801	0.836	1.001
114.000	1.001	1.001	0.648	0.659	0.895	0.236	0.024	0.919	0.707	0.000	0.919	1.036	0.506	0.471	0.883	1.001
115.000	1.001	0.754	0.518	0.447	0.671	0.742	0.000	0.765	0.271	0.000	0.813	0.848	0.224	0.871	0.730	1.001
116.000	1.001	0.777	0.577	0.224	0.471	0.506	0.330	0.789	0.236	0.000	0.565	0.919	0.188	0.954	1.013	1.001
117.000	1.001	0.836	0.506	0.294	0.777	0.495	0.024	0.589	0.377	0.000	1.095	0.883	0.247	0.506	0.730	1.001
118.000	1.001	0.707	0.389	0.342	0.930	0.082	0.000	0.966	1.048	0.000	0.318	0.848	0.989	0.577	0.553	1.001
119.000	1.001	0.577	0.224	0.283	1.095	0.518	0.000	0.718	0.718	0.000	1.095	0.883	0.188	0.601	1.213	1.001
120.000	1.001	0.400	0.059	0.082	0.447	0.059	0.118	0.718	0.224	0.000	0.306	0.860	0.553	1.025	0.942	1.001
