Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.417s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.977	0.942	0.966	0.765	0.259	0.000	0.801	0.989
62.000	1.001	0.977	1.013	1.025	0.966	1.201	0.000	0.977	1.001
63.000	1.001	1.025	1.013	0.942	0.977	0.989	0.000	1.001	1.001
64.000	1.001	0.789	0.671	1.048	1.036	1.013	0.000	0.977	1.001
65.000	1.001	0.907	0.954	0.942	0.942	0.989	0.000	0.942	1.001
66.000	1.001	1.048	1.119	1.072	1.025	1.001	0.000	1.083	1.001
67.000	1.001	0.977	0.954	0.966	0.447	1.001	0.000	1.001	1.001
68.000	1.001	1.036	1.048	1.036	1.578	0.930	0.000	0.989	1.001
69.000	1.001	0.977	1.001	0.989	0.919	1.036	0.000	0.989	1.001
70.000	1.001	1.025	0.989	0.966	1.036	0.977	0.000	1.025	1.001
71.000	1.001	0.989	1.048	1.036	1.048	0.989	0.000	0.954	1.001
72.000	1.001	1.001	0.954	0.989	0.989	1.036	0.000	1.036	1.001
73.000	0.989	0.989	0.942	0.306	0.330	1.013	0.000	1.001	0.989
74.000	1.001	0.919	0.966	0.000	0.000	0.989	0.000	1.001	1.001
75.000	1.001	1.095	0.506	0.801	0.824	0.236	0.000	1.001	1.001
76.000	1.001	1.001	0.000	1.001	0.342	0.000	0.000	1.001	1.001
77.000	1.001	0.942	0.930	0.966	0.518	0.530	0.000	0.989	1.001
78.000	1.001	1.048	1.025	0.977	1.001	1.036	0.000	0.989	1.001
79.000	1.001	1.013	1.001	0.977	1.036	1.001	0.000	1.025	1.001
80.000	1.001	0.989	1.013	0.989	0.966	1.013	0.000	0.966	1.001
81.000	1.001	0.942	1.013	1.036	0.919	1.001	0.094	0.919	1.001
82.000	1.001	0.883	0.930	0.848	0.895	0.954	0.624	0.895	1.001
83.000	1.001	1.119	0.954	0.919	0.601	0.989	0.907	1.072	1.001
84.000	1.001	0.871	1.013	0.989	0.860	1.013	0.977	0.966	1.001
85.000	0.989	0.977	0.871	0.954	0.801	0.895	0.930	1.036	0.989
86.000	1.001	1.083	0.424	1.001	1.166	1.107	0.919	1.083	1.001
87.000	1.001	0.883	1.602	0.824	0.848	0.989	0.801	0.907	1.001
88.000	1.001	0.601	0.989	1.013	0.942	1.013	1.025	1.036	1.001
89.000	1.001	1.295	1.001	1.025	0.930	0.989	1.036	1.013	1.001
90.000	1.001	0.777	0.907	1.001	1.013	0.942	1.001	0.836	1.001
91.000	1.001	1.142	1.013	1.013	0.954	1.001	0.330	0.977	1.001
92.000	1.001	0.966	1.048	1.001	0.954	1.013	0.000	1.013	1.001
93.000	1.001	1.048	0.082	1.001	1.036	0.094	0.000	0.977	1.001
94.000	1.001	1.001	0.000	0.989	1.013	0.000	0.000	1.013	1.001
95.000	1.001	1.001	0.707	1.001	0.930	0.000	0.000	1.001	1.001
96.000	1.001	1.001	1.001	0.989	1.060	0.000	0.000	0.954	1.001
97.000	0.989	1.001	0.824	1.013	0.977	0.895	0.000	0.989	0.989
98.000	1.001	1.001	1.036	1.001	1.036	1.013	0.000	1.060	1.001
99.000	1.001	0.989	0.412	1.001	1.001	1.036	0.000	0.989	1.001
100.000	1.001	0.989	0.000	1.001	1.001	1.001	0.000	1.013	1.001
101.000	1.001	0.966	0.895	0.871	0.283	0.989	0.506	0.989	1.001
102.000	1.001	1.048	1.013	1.095	0.636	1.001	1.154	0.954	1.001
103.000	1.001	1.013	0.954	1.001	0.718	0.954	0.954	1.013	1.001
104.000	1.001	0.966	1.001	0.883	0.871	1.060	0.801	0.883	1.001
105.000	1.001	1.013	0.919	1.013	0.518	1.001	0.977	1.095	1.001
106.000	1.001	0.966	0.930	0.942	1.201	0.942	0.813	1.001	1.001
107.000	1.001	1.013	0.977	1.013	0.612	1.048	1.189	0.966	1.001
108.000	1.001	0.989	0.954	0.718	0.966	0.777	0.813	0.919	1.001
109.000	1.001	0.094	0.071	0.895	0.047	1.083	0.848	1.036	0.989
110.000	0.989	0.000	0.000	1.095	0.000	1.001	1.142	0.860	1.001
111.000	1.001	0.082	0.012	0.589	0.259	1.001	0.612	0.954	1.001
112.000	1.001	0.306	0.342	1.248	0.813	1.001	1.284	0.860	1.001
113.000	1.001	0.718	0.659	1.036	0.024	1.001	0.966	0.012	1.001
114.000	1.001	0.860	0.860	0.895	0.000	0.860	0.954	0.000	1.001
115.000	1.001	1.166	1.048	0.989	0.259	0.977	0.966	0.789	1.001
116.000	1.001	0.848	1.154	0.989	0.636	1.130	0.919	1.001	1.001
117.000	1.001	0.989	0.754	0.789	1.272	0.942	0.860	1.048	1.001
118.000	1.001	0.836	1.095	1.013	1.060	1.083	0.989	1.013	1.001
119.000	1.001	0.400	0.377	1.025	1.036	1.013	1.048	0.966	1.001
120.000	1.001	0.000	0.000	0.989	1.013	0.977	1.001	1.036	1.001
