Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.429s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.648	0.141	0.000	0.000	0.907	0.106	0.012	0.000	0.000	0.671	0.035	0.000	0.000	0.000	0.047	0.000	0.012	0.247	0.612	0.000	0.000	0.094	0.836	0.989
62.000	1.001	0.671	0.000	0.000	0.000	1.036	0.871	0.012	0.000	0.000	0.895	0.024	0.000	0.000	0.071	0.000	0.000	0.000	0.883	1.189	0.000	0.000	0.447	0.836	1.001
63.000	1.001	1.437	0.589	0.000	0.000	0.589	0.118	0.082	0.000	0.000	0.212	0.000	0.000	0.000	0.071	0.000	0.000	0.000	0.082	0.306	0.000	0.000	0.106	0.506	1.001
64.000	1.001	0.860	0.330	0.000	0.000	1.072	0.730	0.000	0.000	0.000	1.036	0.012	0.000	0.000	0.389	0.000	0.000	0.000	0.177	0.424	0.000	0.000	0.047	0.871	1.001
65.000	1.001	0.742	0.212	0.000	0.000	0.353	0.377	0.024	0.059	0.000	0.012	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.177	0.824	0.000	0.000	0.047	1.036	1.001
66.000	1.001	1.342	0.636	0.000	0.000	1.083	0.318	0.035	0.000	0.141	0.400	0.012	0.000	0.024	0.577	0.000	0.000	0.000	0.542	1.095	0.000	0.000	0.059	0.212	1.001
67.000	1.001	0.742	0.200	0.000	0.000	0.836	0.612	0.035	0.000	0.000	0.012	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.094	0.730	0.000	0.000	0.306	1.001	1.001
68.000	1.001	1.048	1.425	0.000	0.000	0.659	0.141	0.047	0.000	0.000	0.059	0.000	0.012	0.000	0.188	0.012	0.000	0.000	0.000	0.836	0.012	0.000	0.000	0.707	1.001
69.000	1.001	0.824	0.059	0.047	0.000	1.295	0.801	0.000	0.000	0.000	0.601	0.000	0.000	0.024	0.106	0.094	0.447	0.000	0.094	0.695	0.000	0.012	0.530	0.306	1.001
70.000	1.001	0.342	0.012	0.000	0.000	0.871	0.636	0.000	0.000	0.000	0.035	0.106	0.000	0.000	0.271	0.000	0.000	0.059	0.177	1.307	0.000	0.059	0.871	1.083	1.001
71.000	1.001	1.166	0.071	0.000	0.000	1.178	0.365	0.059	0.000	0.000	0.071	0.024	0.000	0.082	0.553	0.035	0.000	0.024	0.542	0.813	0.024	0.188	0.118	1.013	1.001
72.000	1.001	0.871	0.259	0.000	0.000	0.871	0.542	0.094	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.047	0.000	0.447	0.553	0.000	0.000	0.212	0.801	0.942	1.001
73.000	0.989	1.189	0.871	0.000	0.000	1.107	0.883	0.106	0.000	0.000	0.141	0.000	0.000	0.024	0.707	0.035	0.141	0.094	0.436	1.236	0.000	0.000	0.153	0.130	0.989
74.000	1.001	0.683	0.506	0.000	0.000	0.836	0.141	0.000	0.000	0.000	0.330	0.000	0.000	0.012	0.542	0.165	0.000	0.012	0.553	1.025	0.000	0.082	0.612	0.495	1.001
75.000	1.001	0.895	0.165	0.000	0.000	0.353	0.919	0.071	0.082	0.000	0.165	0.000	0.000	0.000	0.236	0.094	0.000	0.000	0.707	1.154	0.024	0.024	0.577	1.342	1.001
76.000	1.001	0.836	0.165	0.177	0.000	0.954	0.035	0.153	0.000	0.106	0.353	0.000	0.000	0.000	0.601	0.000	0.000	0.024	0.742	0.860	0.000	0.000	0.518	1.107	1.001
77.000	1.001	0.989	0.365	0.000	0.000	1.095	0.648	0.071	0.000	0.000	0.118	0.012	0.000	0.177	0.342	0.000	0.153	0.000	0.671	0.907	0.000	0.082	0.247	0.813	1.001
78.000	1.001	0.765	0.283	0.389	0.000	0.000	0.000	0.000	0.094	0.000	0.000	0.000	0.000	0.000	1.001	0.000	0.012	0.000	0.000	0.895	0.000	0.012	0.400	0.318	1.001
79.000	1.001	1.060	1.095	0.000	0.000	0.259	0.082	0.000	0.000	0.118	0.000	0.000	0.000	0.000	0.659	0.000	0.000	0.000	0.024	0.577	0.141	0.035	0.330	0.601	1.001
80.000	1.001	1.025	0.424	0.000	0.000	0.400	0.130	0.342	0.000	0.000	0.777	0.000	0.000	0.000	0.271	0.047	0.000	0.000	1.460	1.119	0.000	0.000	0.165	0.565	1.001
81.000	1.001	0.200	0.212	0.000	0.000	1.378	0.483	0.177	0.000	0.000	0.754	0.000	0.000	0.082	0.377	0.024	0.000	0.000	0.659	0.954	0.000	0.141	0.306	1.178	1.001
82.000	1.001	0.330	0.153	0.000	0.000	0.518	0.424	0.565	0.012	0.000	0.318	0.530	0.000	0.012	0.012	0.000	0.000	0.082	0.259	0.506	0.000	0.047	0.459	0.848	1.001
83.000	1.001	0.342	0.860	0.000	0.000	1.025	0.212	0.389	0.000	0.000	0.094	0.059	0.000	0.047	0.659	0.000	0.000	0.024	0.342	0.813	0.000	0.000	0.000	0.801	1.001
84.000	1.001	0.412	0.059	0.000	0.000	0.707	0.954	0.000	0.000	0.000	0.789	0.000	0.000	0.035	0.318	0.000	0.000	0.035	0.236	1.189	0.000	0.012	1.154	0.919	1.001
85.000	0.989	0.977	0.247	0.000	0.000	0.966	0.765	0.000	0.000	0.000	0.765	0.000	0.000	0.024	0.412	0.024	0.000	0.271	0.495	0.989	0.000	0.000	0.188	1.142	0.989
86.000	1.001	1.342	0.495	0.000	0.000	0.954	0.212	0.000	0.000	0.000	0.518	0.436	0.000	0.236	0.447	0.000	0.024	0.106	0.542	1.366	0.000	0.000	0.000	0.930	1.001
87.000	1.001	0.871	0.094	0.024	0.000	0.624	0.389	0.012	0.071	0.141	0.636	0.000	0.000	0.000	0.483	0.094	0.000	0.035	0.188	0.836	0.000	0.000	0.000	0.365	1.001
