Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.423s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.954	0.118	0.765	0.471	0.365	0.188	0.047	0.000
62.000	1.001	0.530	0.765	0.612	0.389	0.153	0.141	0.012	0.012
63.000	1.001	1.142	0.247	0.483	0.801	0.236	0.707	0.212	0.247
64.000	1.001	0.871	0.377	0.930	1.013	0.035	0.306	0.059	0.000
65.000	1.001	0.447	0.000	1.072	0.047	0.000	0.188	0.271	0.000
66.000	1.001	0.483	0.000	0.871	0.306	0.000	0.813	0.553	0.071
67.000	1.001	1.390	0.177	0.730	0.648	0.094	0.754	0.118	0.000
68.000	1.001	0.330	0.000	0.459	0.024	0.071	0.000	0.000	0.000
69.000	1.001	0.777	0.000	1.166	0.012	0.000	0.671	0.012	0.000
70.000	1.001	0.236	0.000	0.966	0.577	0.000	0.730	0.141	0.000
71.000	1.001	0.777	0.000	1.060	0.000	0.000	0.695	0.000	0.000
72.000	1.001	1.519	0.495	0.589	0.106	0.188	0.447	0.000	0.000
73.000	0.989	0.389	0.012	0.848	0.071	0.224	0.012	0.000	0.000
74.000	1.001	0.848	0.530	0.801	0.447	0.130	0.000	0.212	0.000
75.000	1.001	0.977	0.000	0.553	0.141	0.000	0.130	0.000	0.000
76.000	1.001	0.836	0.059	1.225	0.212	0.506	0.000	0.000	0.012
77.000	1.001	0.954	0.141	1.083	0.377	0.118	0.094	0.024	0.000
78.000	1.001	0.518	0.000	0.930	0.165	0.000	0.730	0.471	0.000
79.000	1.001	0.000	0.000	0.919	0.177	0.000	0.436	0.094	0.000
80.000	1.001	1.013	0.224	1.425	0.082	0.082	0.612	0.283	0.106
81.000	1.001	0.942	0.024	0.671	0.188	0.141	0.989	0.330	0.047
82.000	1.001	1.178	0.624	0.495	0.153	0.000	0.035	0.130	0.047
83.000	1.001	1.036	0.012	0.824	0.141	0.024	0.177	0.400	0.000
84.000	1.001	0.353	0.000	1.166	0.707	0.141	0.330	0.047	0.000
85.000	0.989	0.895	0.000	0.848	0.495	0.094	0.071	0.318	0.000
86.000	1.001	0.848	0.000	1.178	0.094	0.059	0.024	0.188	0.012
87.000	1.001	0.436	0.271	1.178	0.012	0.024	0.506	0.165	0.471
88.000	1.001	1.166	0.130	0.695	0.483	0.754	0.801	0.330	0.000
89.000	1.001	0.601	0.153	1.142	0.082	0.247	0.153	0.106	0.212
90.000	1.001	1.095	0.000	1.130	0.813	0.000	0.212	0.130	0.012
91.000	1.001	1.025	0.813	0.424	0.035	0.071	0.118	0.130	0.094
92.000	1.001	0.989	0.306	1.448	0.106	0.424	0.059	0.024	0.165
93.000	1.001	0.718	0.000	0.730	0.342	0.130	0.707	0.000	0.165
94.000	1.001	0.683	0.071	1.366	0.424	0.447	0.118	0.000	0.212
95.000	1.001	0.824	0.224	0.294	0.601	0.118	0.024	0.000	0.000
96.000	1.001	0.954	0.436	0.342	0.165	0.000	0.236	0.389	0.000
97.000	0.989	1.095	0.271	0.989	0.224	0.082	0.165	0.165	0.047
98.000	1.001	1.166	0.506	1.130	0.471	0.106	0.177	0.082	0.000
99.000	1.001	0.424	0.035	1.154	0.259	0.212	0.742	0.000	0.047
100.000	1.001	0.942	0.059	0.601	0.071	0.118	0.000	0.224	0.000
101.000	1.001	1.331	0.165	1.366	1.013	0.165	0.082	0.141	0.471
102.000	1.001	0.565	0.471	0.000	0.000	0.000	0.000	0.000	0.000
103.000	1.001	1.025	0.118	0.907	0.035	0.177	0.000	0.094	0.000
104.000	1.001	1.272	0.000	0.824	0.236	0.400	0.000	0.000	0.000
105.000	1.001	0.471	0.130	0.907	0.024	0.047	0.342	0.000	0.000
106.000	1.001	0.707	0.082	0.895	0.071	0.224	0.059	0.000	0.000
107.000	1.001	0.954	0.000	0.177	0.059	0.094	0.294	0.024	0.024
108.000	1.001	1.519	0.777	0.848	0.353	0.000	0.000	0.483	0.000
109.000	1.001	0.801	0.919	1.119	0.695	0.094	0.294	0.130	0.000
110.000	0.989	0.824	0.506	0.754	0.247	0.224	0.047	0.542	0.000
111.000	1.001	0.624	0.094	0.801	0.412	0.024	0.071	0.200	0.000
112.000	1.001	1.107	0.012	1.025	0.966	0.424	0.012	0.047	0.000
113.000	1.001	0.860	0.130	0.601	0.071	0.082	0.141	0.188	0.106
114.000	1.001	1.130	0.813	0.294	0.094	0.259	0.530	0.283	0.000
115.000	1.001	1.025	0.306	0.754	0.353	0.082	0.165	0.094	0.000
116.000	1.001	1.107	1.072	0.047	0.283	1.025	0.000	0.436	0.024
117.000	1.001	0.895	0.106	1.036	0.848	0.130	0.153	0.094	0.012
118.000	1.001	0.895	0.730	0.730	0.094	0.188	0.047	0.047	0.000
119.000	1.001	0.612	0.506	0.071	0.318	0.188	0.412	0.000	0.000
120.000	1.001	1.307	0.306	0.824	0.542	0.212	0.000	0.000	0.000
