Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.557s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.824	0.518	0.212	0.000	0.718	0.765	0.130	0.000	0.000	0.259	0.200	0.000	0.000	0.648	0.012	0.000	0.000	0.648	0.930	0.000	0.424	0.707	0.824	0.989
62.000	1.001	0.789	0.506	0.177	0.177	0.624	0.495	0.000	0.000	0.000	0.577	0.247	0.000	0.000	0.094	0.377	0.000	0.024	0.447	0.895	0.294	0.330	0.365	0.506	1.001
63.000	1.001	0.671	0.377	0.283	0.000	0.495	0.224	0.012	0.012	0.000	0.353	0.012	0.012	0.047	0.365	0.177	0.000	0.118	0.659	0.754	0.141	0.224	0.365	0.459	1.001
64.000	1.001	0.824	0.577	0.059	0.059	0.459	0.495	0.259	0.094	0.000	0.130	0.000	0.012	0.000	0.377	0.259	0.000	0.294	0.412	0.565	0.330	0.813	1.119	1.272	1.001
65.000	1.001	0.907	0.577	0.224	0.483	0.789	0.212	0.000	0.000	0.000	0.577	0.000	0.000	0.000	0.330	0.047	0.000	0.165	0.236	0.436	0.000	0.671	0.977	0.989	1.001
66.000	1.001	0.730	0.577	0.071	0.177	0.883	0.777	0.094	0.000	0.000	0.659	0.271	0.024	0.224	0.907	0.141	0.000	0.000	0.707	1.036	0.259	0.000	0.000	0.212	1.001
67.000	1.001	0.542	0.082	0.177	0.118	0.989	0.259	0.024	0.000	0.000	0.648	0.177	0.000	0.000	0.836	0.542	0.000	0.424	0.436	1.119	0.094	0.306	0.518	0.836	1.001
68.000	1.001	0.648	0.318	0.224	0.283	0.601	0.283	0.000	0.000	0.000	0.765	0.000	0.000	0.306	0.365	0.377	0.000	0.118	0.612	0.919	0.389	0.553	0.683	1.119	1.001
69.000	1.001	1.119	0.082	0.059	0.035	0.553	1.284	0.000	0.000	0.000	0.236	0.118	0.000	0.330	0.801	0.141	0.000	0.059	0.459	0.871	0.188	0.306	0.259	0.471	1.001
70.000	1.001	0.754	0.153	0.012	0.000	0.765	0.765	0.082	0.035	0.000	0.330	0.318	0.024	0.000	0.082	0.483	0.000	0.000	0.306	0.188	0.342	0.636	0.624	1.095	1.001
71.000	1.001	0.589	0.118	0.106	0.106	0.883	0.188	0.000	0.000	0.000	0.765	0.035	0.000	0.306	0.459	0.648	0.000	0.330	0.683	0.707	0.389	0.330	0.742	0.907	1.001
72.000	1.001	0.695	0.506	0.082	0.071	0.813	0.483	0.047	0.012	0.000	0.659	0.035	0.000	0.224	0.683	0.306	0.000	0.342	0.648	1.072	0.353	0.247	0.718	0.730	1.001
73.000	0.989	0.989	0.589	0.165	0.000	0.777	0.589	0.000	0.000	0.000	0.318	0.200	0.000	0.000	0.707	0.483	0.000	0.012	0.283	0.777	0.471	0.294	0.483	0.400	0.989
74.000	1.001	0.530	0.389	0.188	0.306	0.400	0.271	0.000	0.000	0.000	0.283	0.200	0.000	0.306	0.624	0.294	0.000	0.188	0.130	0.836	0.177	0.412	0.612	0.836	1.001
75.000	1.001	0.989	0.506	0.236	0.188	0.883	0.530	0.071	0.000	0.000	0.377	0.294	0.000	0.247	0.883	0.059	0.000	0.247	0.848	0.860	0.035	0.188	0.530	0.624	1.001
76.000	1.001	0.506	0.000	0.000	0.000	0.989	0.294	0.094	0.000	0.000	0.495	0.188	0.000	0.377	0.400	0.542	0.000	0.318	0.683	0.895	0.612	0.377	0.283	0.742	1.001
77.000	1.001	0.895	0.695	0.565	0.153	0.459	0.389	0.436	0.012	0.000	0.000	0.035	0.118	0.247	0.659	0.024	0.000	0.141	0.447	0.871	0.035	0.188	0.412	0.824	1.001
78.000	1.001	0.671	0.400	0.259	0.153	0.424	0.389	0.000	0.000	0.000	0.283	0.000	0.000	0.412	0.459	0.224	0.000	0.294	0.860	0.765	0.188	0.200	0.365	0.518	1.001
79.000	1.001	0.659	0.165	0.094	0.106	0.659	0.365	0.000	0.000	0.000	0.459	0.177	0.024	0.082	0.506	0.377	0.000	0.177	0.436	0.506	0.188	0.495	0.400	1.036	1.001
80.000	1.001	0.860	0.247	0.000	0.012	0.671	0.813	0.165	0.000	0.000	0.306	0.330	0.047	0.495	0.636	0.188	0.000	0.047	0.601	0.930	0.071	0.294	0.165	0.577	1.001
81.000	1.001	0.707	0.412	0.389	0.553	0.683	0.730	0.071	0.024	0.000	0.671	0.059	0.000	0.165	0.471	0.342	0.000	0.071	0.330	0.518	0.071	0.624	0.636	1.083	1.001
82.000	1.001	0.718	0.153	0.071	0.047	0.907	0.542	0.000	0.000	0.000	0.518	0.271	0.000	0.271	0.377	0.330	0.000	0.082	0.495	0.671	0.094	0.412	0.671	0.966	1.001
83.000	1.001	0.754	0.188	0.118	0.130	0.400	0.518	0.012	0.082	0.000	0.141	0.082	0.024	0.094	0.871	0.306	0.000	0.000	0.777	1.036	0.177	0.271	0.495	0.659	1.001
84.000	1.001	0.895	0.495	0.153	0.071	1.119	0.471	0.071	0.000	0.000	0.848	0.000	0.000	0.283	0.659	0.495	0.000	0.141	0.777	0.848	0.330	0.259	0.506	0.883	1.001
85.000	0.989	0.777	0.059	0.059	0.047	0.977	0.177	0.000	0.000	0.000	0.224	0.000	0.000	0.153	0.836	0.188	0.000	0.000	0.177	0.730	0.436	0.294	0.141	0.447	0.989
86.000	1.001	0.601	0.412	0.247	0.141	0.589	0.577	0.082	0.000	0.000	0.130	0.177	0.000	0.683	0.459	0.106	0.000	0.047	0.742	0.871	0.035	0.177	0.459	0.765	1.001
87.000	1.001	0.506	0.177	0.071	0.035	0.707	0.495	0.177	0.024	0.000	0.224	0.188	0.059	0.436	0.942	0.271	0.000	0.000	0.424	0.718	0.389	0.353	0.518	0.707	1.001
88.000	1.001	0.930	0.577	0.200	0.283	0.801	0.565	0.106	0.000	0.000	0.306	0.236	0.000	0.059	0.506	0.259	0.000	0.236	0.436	0.659	0.153	0.530	0.871	1.072	1.001
89.000	1.001	0.895	0.165	0.047	0.024	0.765	0.754	0.165	0.000	0.000	0.412	0.118	0.024	0.236	0.871	0.330	0.000	0.224	0.860	1.060	0.177	0.082	0.483	0.942	1.001
90.000	1.001	0.659	0.447	0.024	0.024	0.718	0.365	0.000	0.000	0.000	0.565	0.118	0.000	0.094	0.942	0.082	0.000	0.165	0.553	0.977	0.118	0.247	0.742	0.895	1.001
91.000	1.001	1.095	0.506	0.283	0.071	0.742	0.718	0.024	0.000	0.000	0.153	0.294	0.000	0.059	0.577	0.165	0.000	0.059	0.601	0.801	0.035	0.871	0.471	0.577	1.001
92.000	1.001	0.459	0.071	0.177	0.047	0.977	0.471	0.177	0.024	0.000	0.565	0.012	0.141	0.447	0.212	0.247	0.000	0.012	0.412	0.412	0.400	0.165	0.353	0.377	1.001
93.000	1.001	1.178	0.271	0.400	0.188	0.624	0.565	0.012	0.012	0.000	0.412	0.130	0.000	0.165	0.860	0.471	0.000	0.106	0.471	0.860	0.353	0.212	0.518	0.483	1.001
94.000	1.001	0.742	0.047	0.141	0.094	1.013	0.471	0.024	0.071	0.000	0.730	0.212	0.000	0.153	0.424	0.436	0.000	0.000	0.365	0.742	0.106	0.412	0.777	0.989	1.001
95.000	1.001	0.836	0.506	0.188	0.118	0.765	0.459	0.000	0.000	0.000	0.306	0.071	0.000	0.436	0.648	0.530	0.000	0.000	0.436	0.860	0.306	0.471	0.612	0.683	1.001
96.000	1.001	0.648	0.024	0.012	0.047	0.977	0.236	0.071	0.071	0.000	0.495	0.012	0.094	0.153	0.153	0.224	0.000	0.082	0.436	0.459	0.236	0.400	0.447	0.836	1.001
97.000	0.989	0.801	0.165	0.106	0.082	0.577	0.765	0.000	0.000	0.000	0.542	0.271	0.000	0.082	0.553	0.188	0.000	0.035	0.707	1.142	0.012	0.671	0.801	0.954	0.989
98.000	1.001	0.518	0.353	0.012	0.047	0.813	0.165	0.059	0.000	0.000	0.389	0.130	0.035	0.224	0.530	0.412	0.000	0.271	0.530	0.742	0.035	0.165	0.389	0.777	1.001
99.000	1.001	0.813	0.389	0.224	0.247	0.824	0.165	0.106	0.000	0.000	0.459	0.000	0.012	0.118	0.612	0.236	0.000	0.000	0.530	0.730	0.306	0.412	0.636	0.565	1.001
100.000	1.001	0.589	0.000	0.012	0.024	0.907	0.247	0.294	0.118	0.000	0.518	0.000	0.000	0.400	0.671	0.506	0.000	0.353	0.353	0.742	0.412	0.777	0.553	1.048	1.001
101.000	1.001	0.683	0.459	0.141	0.306	0.471	0.506	0.000	0.000	0.000	0.353	0.141	0.000	0.118	0.612	0.259	0.000	0.000	0.318	0.824	0.000	0.459	0.471	0.483	1.001
102.000	1.001	0.659	0.130	0.141	0.130	0.742	0.106	0.000	0.000	0.000	1.001	0.106	0.024	0.000	0.612	0.412	0.000	0.789	0.883	0.777	0.471	0.306	0.871	1.107	1.001
103.000	1.001	0.624	0.130	0.012	0.012	0.683	0.306	0.294	0.224	0.000	0.177	0.000	0.094	0.082	0.930	0.177	0.000	0.306	0.400	0.895	0.212	0.400	0.389	0.601	1.001
104.000	1.001	0.836	0.624	0.271	0.153	0.671	0.412	0.094	0.035	0.000	0.483	0.059	0.000	0.141	0.624	0.130	0.000	0.106	0.671	0.801	0.000	0.365	0.836	0.648	1.001
105.000	1.001	0.671	0.471	0.153	0.188	0.565	0.436	0.035	0.000	0.000	0.188	0.059	0.000	0.024	0.895	0.306	0.000	0.283	0.648	0.919	0.330	0.342	0.400	0.542	1.001
106.000	1.001	1.036	0.271	0.283	0.071	0.718	0.447	0.259	0.047	0.000	0.483	0.000	0.259	0.047	0.777	0.447	0.000	0.071	0.966	1.001	0.294	0.447	0.659	0.671	1.001
107.000	1.001	0.801	0.353	0.177	0.082	0.777	0.330	0.165	0.000	0.000	0.671	0.000	0.035	0.000	0.553	0.412	0.000	0.000	0.165	0.447	0.141	0.506	0.683	0.742	1.001
108.000	1.001	0.636	0.377	0.071	0.141	0.365	0.259	0.000	0.000	0.082	0.271	0.082	0.000	0.342	0.718	0.153	0.000	0.471	0.824	1.060	0.153	0.259	0.424	0.577	1.001
109.000	1.001	0.754	0.247	0.118	0.082	1.072	0.412	0.000	0.000	0.094	0.530	0.047	0.000	0.059	0.447	0.236	0.000	0.035	0.495	0.765	0.671	0.082	0.506	1.013	0.989
110.000	0.989	0.977	0.989	0.200	0.283	0.483	0.824	0.094	0.000	0.436	0.188	0.200	0.000	0.035	0.789	0.106	0.000	0.000	0.330	1.013	0.059	0.283	0.436	0.824	1.001
111.000	1.001	0.589	0.165	0.094	0.130	0.801	0.353	0.024	0.000	0.436	0.612	0.330	0.000	0.024	0.695	0.601	0.000	0.377	0.330	0.765	0.471	0.165	0.377	0.765	1.001
112.000	1.001	0.801	0.130	0.035	0.188	0.530	0.671	0.024	0.000	0.035	0.330	0.094	0.012	0.165	0.000	0.082	0.000	0.224	0.188	0.542	0.094	0.495	0.683	0.695	1.001
113.000	1.001	1.013	0.530	0.212	0.259	0.836	0.765	0.024	0.047	0.094	0.141	0.082	0.012	0.000	0.271	0.271	0.000	0.000	0.094	0.377	0.353	0.188	0.695	0.989	1.001
114.000	1.001	0.683	0.424	0.071	0.000	0.860	0.318	0.000	0.000	0.035	0.553	0.000	0.000	0.188	0.377	0.153	0.000	0.012	0.342	1.060	0.153	0.071	0.118	0.765	1.001
115.000	1.001	1.001	0.047	0.059	0.047	0.506	0.436	0.012	0.000	0.365	0.400	0.483	0.000	0.000	0.506	0.130	0.000	0.024	0.506	0.412	0.200	0.730	1.001	0.907	1.001
116.000	1.001	0.942	1.225	0.283	0.224	0.035	0.459	0.000	0.000	0.707	0.071	0.000	0.000	0.000	0.518	0.071	0.000	0.000	0.247	0.942	0.047	0.424	0.459	0.624	1.001
117.000	1.001	0.871	0.165	0.236	0.259	1.119	0.848	0.024	0.000	0.342	0.754	0.118	0.000	0.000	0.353	0.530	0.000	0.000	0.000	0.707	0.447	0.730	0.836	1.025	1.001
118.000	1.001	0.813	0.212	0.012	0.024	0.860	0.506	0.188	0.000	0.506	0.200	0.000	0.082	0.000	0.577	0.082	0.000	0.024	0.188	0.765	0.071	0.247	0.553	0.707	1.001
119.000	1.001	0.224	0.118	0.188	0.177	0.765	0.118	0.165	0.000	0.365	0.577	0.000	0.047	0.000	0.553	0.259	0.000	0.000	0.000	0.471	0.177	0.259	0.353	0.518	1.001
120.000	1.001	1.319	0.471	0.106	0.094	0.518	0.506	0.130	0.000	0.071	0.330	0.294	0.082	0.000	0.047	0.153	0.000	0.000	0.000	0.342	0.094	0.801	1.178	1.095	1.001
