Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.453s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.365	0.436	0.577	0.130	0.848	0.071	0.895	0.989
62.000	1.001	0.895	0.824	0.565	0.071	0.342	0.318	0.813	1.001
63.000	1.001	0.942	0.000	0.966	0.236	0.977	0.471	0.919	1.001
64.000	1.001	1.166	0.671	1.025	0.000	0.871	0.942	0.824	1.001
65.000	1.001	0.871	0.389	0.871	0.259	0.871	0.506	1.025	1.001
66.000	1.001	1.048	0.236	1.025	0.283	0.601	1.213	0.813	1.001
67.000	1.001	0.966	0.624	0.966	0.188	0.977	0.400	0.954	1.001
68.000	1.001	1.036	0.765	1.013	0.659	0.306	0.730	1.013	1.001
69.000	1.001	0.942	0.718	0.954	0.000	0.871	0.177	1.001	1.001
70.000	1.001	1.013	0.471	0.118	0.177	1.625	0.094	0.989	1.001
71.000	1.001	0.989	1.107	0.000	0.000	0.707	0.860	1.013	1.001
72.000	1.001	1.001	0.118	0.000	0.000	0.224	0.671	0.966	1.001
73.000	0.989	0.977	0.224	0.000	0.000	1.484	0.400	0.919	0.989
74.000	1.001	0.989	0.106	0.000	0.224	0.247	0.000	0.247	1.001
75.000	1.001	0.977	0.094	0.789	0.483	0.330	0.177	0.989	1.001
76.000	1.001	1.036	0.754	0.989	0.000	0.130	0.236	1.001	1.001
77.000	1.001	0.989	0.765	0.777	0.200	0.000	1.060	0.989	1.001
78.000	1.001	0.977	0.059	0.919	0.400	1.566	0.212	0.506	1.001
79.000	1.001	0.930	0.447	1.036	0.636	0.530	0.283	0.813	1.001
80.000	1.001	0.930	0.565	0.989	0.024	0.907	0.283	0.942	1.001
81.000	1.001	0.919	0.012	0.848	0.294	0.506	1.095	0.989	1.001
82.000	1.001	0.989	0.742	0.919	0.000	0.471	0.177	1.001	1.001
83.000	1.001	1.001	0.071	0.989	0.000	0.683	0.377	0.989	1.001
84.000	1.001	1.001	0.330	0.977	0.118	1.284	1.119	0.989	1.001
85.000	0.989	1.001	0.447	1.001	0.000	0.059	0.342	0.930	0.989
86.000	1.001	0.000	0.000	0.883	0.000	0.000	0.824	0.977	1.001
87.000	1.001	0.000	0.141	0.895	0.000	0.989	0.930	0.977	1.001
88.000	1.001	0.000	0.636	0.966	0.000	0.294	0.400	0.930	1.001
89.000	1.001	0.000	0.000	0.942	0.000	0.000	0.377	0.907	1.001
90.000	1.001	0.000	0.000	1.001	0.000	0.777	0.836	0.954	1.001
91.000	1.001	0.000	0.000	0.989	0.000	1.013	0.765	0.777	1.001
92.000	1.001	0.000	0.200	0.954	0.000	0.294	0.919	1.001	1.001
93.000	1.001	0.000	0.000	0.954	0.000	0.765	1.354	1.001	1.001
94.000	1.001	0.000	0.424	0.989	0.000	0.671	0.130	0.942	1.001
95.000	1.001	0.000	0.000	0.977	0.000	0.000	0.200	0.412	1.001
96.000	1.001	0.000	0.577	1.001	0.000	0.082	0.400	1.001	1.001
97.000	0.989	0.000	0.000	1.001	0.000	0.765	0.871	1.001	0.989
98.000	1.001	0.000	0.024	0.259	0.000	0.765	0.848	0.506	1.001
99.000	1.001	0.000	0.012	0.000	0.000	0.824	0.000	0.942	1.001
100.000	1.001	0.000	0.000	0.000	0.000	0.177	0.106	0.907	1.001
101.000	1.001	0.000	0.000	0.000	0.000	0.365	0.565	1.001	1.001
102.000	1.001	0.000	0.071	0.000	0.000	0.247	0.836	0.907	1.001
103.000	1.001	0.000	0.153	0.000	0.000	0.836	0.200	1.001	1.001
104.000	1.001	0.000	0.000	0.000	0.000	0.754	0.365	0.789	1.001
105.000	1.001	0.000	0.754	0.000	0.000	0.942	0.000	0.907	1.001
106.000	1.001	0.000	0.000	0.000	0.000	0.977	0.424	1.001	1.001
107.000	1.001	0.000	0.436	0.000	0.000	0.801	0.000	0.954	1.001
108.000	1.001	0.000	0.283	0.000	0.000	0.801	0.059	0.966	1.001
109.000	1.001	0.000	0.765	0.919	0.000	0.212	0.977	0.789	0.989
110.000	0.989	0.000	0.094	1.001	0.000	0.789	0.071	0.919	1.001
111.000	1.001	0.000	0.071	0.848	0.000	0.695	0.035	1.001	1.001
112.000	1.001	0.000	0.000	1.001	0.000	0.742	1.130	0.907	1.001
113.000	1.001	0.000	0.000	0.989	0.000	0.224	1.142	1.001	1.001
114.000	1.001	0.000	0.636	1.001	0.000	0.989	0.342	0.848	1.001
115.000	1.001	0.000	0.000	0.966	0.000	0.671	0.471	1.001	1.001
116.000	1.001	0.000	0.000	0.871	0.000	0.589	0.424	0.989	1.001
117.000	1.001	0.000	0.742	0.989	0.000	0.860	0.659	0.977	1.001
118.000	1.001	0.000	0.059	0.977	0.000	0.848	0.188	1.013	1.001
119.000	1.001	0.000	0.000	1.001	0.000	0.989	0.730	0.919	1.001
120.000	1.001	0.000	0.495	0.989	0.000	0.094	0.883	0.977	1.001
