Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.540s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.860	0.424	0.188	0.177	0.659	0.424	0.000	0.000	0.000	0.153	0.118	0.000	0.483	0.153	0.141	0.000	0.130	0.718	0.871	0.000	0.283	0.459	0.659	0.989
62.000	1.001	0.518	0.035	0.047	0.024	1.142	0.377	0.000	0.000	0.000	0.471	0.247	0.000	0.236	0.271	0.130	0.000	0.035	0.683	0.860	0.000	0.471	0.377	1.025	1.001
63.000	1.001	1.142	0.353	0.153	0.118	0.977	0.919	0.141	0.000	0.271	0.565	0.082	0.000	0.000	0.353	0.212	0.000	0.047	0.118	0.389	0.000	0.612	1.272	0.813	1.001
64.000	1.001	0.542	0.565	0.059	0.059	0.695	0.035	0.000	0.000	0.118	0.565	0.259	0.000	0.342	0.342	0.165	0.000	0.165	0.718	0.824	0.000	0.130	0.318	0.836	1.001
65.000	1.001	1.095	0.436	0.000	0.000	0.612	0.895	0.400	0.000	0.165	0.365	0.165	0.035	0.000	0.530	0.318	0.000	0.200	0.612	0.824	0.000	0.247	0.365	0.471	1.001
66.000	1.001	0.895	0.506	0.177	0.153	0.930	0.000	0.000	0.000	0.400	0.824	0.000	0.000	0.012	0.659	0.542	0.000	0.012	0.188	0.695	0.000	0.236	0.459	0.836	1.001
67.000	1.001	0.919	0.365	0.165	0.059	0.612	0.294	0.000	0.000	0.271	0.530	0.177	0.000	0.353	0.318	0.459	0.000	0.106	0.518	0.789	0.000	0.565	0.589	0.765	1.001
68.000	1.001	0.400	0.188	0.012	0.000	1.025	0.082	0.000	0.000	0.212	0.495	0.259	0.000	0.082	0.659	0.612	0.000	0.118	0.377	0.707	0.000	0.259	0.483	0.636	1.001
69.000	1.001	1.119	0.718	0.200	0.000	0.860	0.813	0.035	0.000	0.177	0.707	0.353	0.000	0.094	0.353	0.624	0.000	0.000	0.306	0.907	0.000	0.318	0.236	0.518	1.001
70.000	1.001	0.848	0.306	0.130	0.224	1.083	0.624	0.247	0.000	0.424	0.542	0.071	0.035	0.118	0.518	0.565	0.000	0.412	0.977	0.871	0.000	0.035	0.024	0.659	1.001
71.000	1.001	0.930	0.165	0.024	0.000	0.919	0.495	0.035	0.012	0.318	0.742	0.035	0.000	0.177	0.212	0.447	0.000	0.106	0.530	0.459	0.000	0.200	0.530	1.013	1.001
