Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.447s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.671	0.400	0.024	0.012	0.648	0.224	0.012	0.000	0.000	0.094	0.000	0.000	0.059	0.024	0.000	0.000	0.000	0.389	0.707	0.000	0.000	0.024	0.942	0.989
62.000	1.001	1.225	0.047	0.000	0.000	1.142	0.271	0.000	0.000	0.000	0.141	0.000	0.000	0.212	0.271	0.094	0.000	0.000	0.342	0.824	0.012	0.012	0.530	0.777	1.001
63.000	1.001	0.919	0.824	0.071	0.000	0.542	0.553	0.024	0.000	0.000	0.130	0.000	0.000	0.035	0.000	0.000	0.000	0.000	1.225	0.730	0.000	0.577	0.436	1.178	1.001
64.000	1.001	0.636	0.553	0.000	0.000	0.977	0.718	0.000	0.000	0.118	0.082	0.165	0.000	0.000	0.671	0.000	0.024	0.000	0.247	0.836	0.000	0.000	0.000	0.035	1.001
65.000	1.001	0.530	0.059	0.000	0.000	1.001	0.495	0.000	0.000	0.000	0.860	0.059	0.000	0.047	0.483	0.000	0.012	0.730	1.154	0.636	0.000	0.000	0.024	1.319	1.001
66.000	1.001	0.542	0.342	0.000	0.000	0.836	0.259	0.000	0.000	0.000	0.483	0.000	0.000	0.000	0.082	0.000	0.000	0.012	0.483	1.130	0.000	0.024	0.824	1.119	1.001
67.000	1.001	0.977	0.542	0.000	0.000	0.907	0.518	0.000	0.000	0.059	0.000	0.047	0.000	0.000	0.624	0.000	0.000	0.000	0.059	1.095	0.000	0.012	0.612	0.871	1.001
68.000	1.001	0.777	0.035	0.000	0.000	0.989	0.483	0.024	0.000	0.000	0.047	0.130	0.000	0.094	0.389	0.000	0.000	0.012	0.789	0.942	0.000	0.000	0.071	0.919	1.001
69.000	1.001	1.119	0.106	0.000	0.000	0.848	0.683	0.000	0.000	0.000	0.518	0.059	0.000	0.000	0.283	0.000	0.000	0.000	0.071	0.342	0.000	0.024	0.636	0.636	1.001
70.000	1.001	0.742	0.059	0.000	0.000	0.648	0.165	0.294	0.000	0.000	0.012	0.000	0.000	0.000	0.082	0.000	0.000	0.000	0.224	0.919	0.000	0.000	0.000	1.154	1.001
71.000	1.001	0.553	0.106	0.000	0.000	0.459	0.471	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.188	0.777	0.000	0.000	0.000	0.930	1.001
72.000	1.001	1.060	0.059	0.012	0.000	0.165	0.012	0.000	0.000	0.000	0.153	0.000	0.000	0.000	0.035	0.000	0.000	0.012	0.000	0.330	0.000	0.000	0.377	0.907	1.001
73.000	0.989	1.331	0.306	0.000	0.000	1.236	0.907	0.012	0.000	0.000	0.141	0.000	0.000	0.024	0.059	0.047	0.000	0.000	0.177	1.072	0.000	0.035	0.012	0.824	0.989
74.000	1.001	1.201	0.718	0.000	0.000	1.189	0.165	0.000	0.000	0.000	0.071	0.000	0.000	0.000	0.024	0.000	0.000	0.000	1.001	0.259	0.000	0.000	0.106	1.342	1.001
75.000	1.001	0.542	0.236	0.000	0.000	0.801	0.400	0.224	0.000	0.047	0.200	0.000	0.000	0.000	0.565	0.000	0.000	0.000	0.306	1.342	0.000	0.000	0.377	0.683	1.001
76.000	1.001	0.954	0.236	0.000	0.000	1.001	0.342	0.000	0.000	0.071	0.082	0.059	0.000	0.106	0.707	0.000	0.000	0.000	0.082	1.001	0.000	0.000	0.212	0.271	1.001
77.000	1.001	0.754	0.012	0.000	0.000	0.977	0.294	0.082	0.000	0.024	0.707	0.012	0.000	0.518	0.071	0.000	0.000	0.165	0.153	0.483	0.000	0.000	0.047	1.142	1.001
78.000	1.001	1.472	0.177	0.000	0.000	1.001	1.225	0.188	0.000	0.000	0.259	0.012	0.000	0.000	0.553	0.000	0.000	0.000	0.495	1.166	0.000	0.000	0.565	0.989	1.001
79.000	1.001	0.553	0.130	0.000	0.000	0.860	0.035	0.518	0.000	0.047	0.071	0.000	0.000	0.024	0.389	0.059	0.071	0.212	0.848	1.060	0.000	0.000	0.000	1.107	1.001
80.000	1.001	1.072	0.177	0.000	0.000	0.871	0.777	0.012	0.082	0.047	0.141	0.000	0.024	0.024	0.047	0.106	0.012	0.212	0.082	0.730	0.000	0.000	0.412	0.718	1.001
81.000	1.001	1.036	0.082	0.000	0.000	0.459	0.518	0.024	0.000	0.000	0.165	0.082	0.012	0.400	0.082	0.118	0.071	0.059	0.518	1.095	0.000	0.000	0.000	0.895	1.001
82.000	1.001	0.742	0.153	0.000	0.000	1.602	0.718	0.000	0.000	0.000	0.059	0.012	0.000	0.000	0.082	0.000	0.000	0.047	0.353	0.188	0.000	0.000	0.954	0.883	1.001
83.000	1.001	1.413	0.342	0.000	0.000	0.294	0.353	0.000	0.000	0.071	0.000	0.130	0.000	0.047	0.200	0.000	0.000	0.153	0.059	1.107	0.000	0.000	0.471	0.495	1.001
84.000	1.001	0.801	0.848	0.000	0.024	0.895	0.424	0.000	0.000	0.130	0.118	0.259	0.012	0.000	0.648	0.024	0.024	0.012	0.271	0.471	0.000	0.000	0.977	1.001	1.001
85.000	0.989	1.225	0.683	0.000	0.000	0.966	0.765	0.000	0.012	0.000	0.000	0.000	0.000	0.082	0.259	0.000	0.000	0.000	0.353	1.378	0.000	0.000	0.177	0.424	0.989
86.000	1.001	0.294	0.000	0.000	0.000	0.966	0.789	0.000	0.000	0.000	0.942	0.000	0.000	0.118	0.141	0.000	0.000	0.000	0.718	0.813	0.000	0.059	0.024	0.447	1.001
87.000	1.001	0.648	0.035	0.024	0.000	1.342	0.754	0.106	0.000	0.000	0.718	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.106	1.072	0.094	0.047	0.400	0.542	1.001
88.000	1.001	0.989	0.130	0.012	0.000	0.966	0.601	0.106	0.000	0.000	0.389	0.000	0.000	0.000	0.000	0.059	0.000	0.000	0.754	0.707	0.000	0.000	0.730	1.284	1.001
89.000	1.001	0.883	0.000	0.012	0.000	0.895	0.447	0.000	0.000	0.000	0.141	0.471	0.000	0.188	0.000	0.000	0.000	0.024	0.495	0.871	0.000	0.000	0.966	0.871	1.001
90.000	1.001	1.154	0.000	0.000	0.000	0.506	0.765	0.000	0.000	0.000	0.106	0.035	0.000	0.000	0.000	0.000	0.000	0.106	0.071	0.518	0.000	0.012	0.542	0.612	1.001
91.000	1.001	0.612	0.071	0.000	0.024	1.060	0.377	0.106	0.000	0.000	0.082	0.000	0.024	0.000	0.000	0.071	0.059	0.000	0.353	0.212	0.000	0.071	0.659	1.284	1.001
92.000	1.001	1.178	0.000	0.000	0.000	1.154	0.436	0.236	0.024	0.224	0.483	0.059	0.000	0.000	0.118	0.000	0.000	0.059	0.424	1.484	0.000	0.024	0.306	0.919	1.001
93.000	1.001	1.001	0.118	0.000	0.000	0.012	0.177	0.000	0.000	0.165	0.012	0.071	0.000	0.000	0.236	0.024	0.000	0.000	0.447	0.848	0.165	0.212	0.177	1.083	1.001
94.000	1.001	0.589	0.118	0.094	0.000	0.000	0.153	0.024	0.000	0.118	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.059	0.495	0.353	0.000	0.400	1.130	0.707	1.001
95.000	1.001	0.353	0.165	0.247	0.000	0.365	0.447	0.094	0.000	0.000	0.047	0.094	0.000	0.118	0.059	0.000	0.000	0.000	0.495	1.425	0.000	0.000	0.165	0.707	1.001
96.000	1.001	1.236	0.130	0.165	0.000	0.447	0.813	0.000	0.035	0.106	0.000	0.000	0.000	0.012	0.188	0.000	0.000	0.000	0.236	0.365	0.000	0.000	0.671	0.989	1.001
97.000	0.989	0.919	0.153	0.059	0.000	0.353	0.424	0.153	0.000	0.000	0.000	0.000	0.012	0.247	0.165	0.000	0.000	0.000	0.483	1.437	0.000	0.000	0.294	0.612	0.989
98.000	1.001	0.848	0.035	0.000	0.000	1.154	0.389	0.000	0.000	0.000	0.259	0.000	0.000	0.424	0.141	0.071	0.000	0.118	0.318	0.966	0.000	0.000	0.071	0.871	1.001
99.000	1.001	1.189	1.213	0.471	0.188	0.553	0.188	0.012	0.153	0.047	0.106	0.000	0.000	0.106	0.071	0.000	0.000	0.035	0.035	0.648	0.024	0.000	0.942	1.142	1.001
100.000	1.001	0.754	0.648	0.012	0.000	0.236	0.188	0.082	0.000	0.024	0.047	0.000	0.000	0.000	0.035	0.000	0.000	0.483	0.294	0.447	0.000	0.000	0.330	0.695	1.001
101.000	1.001	0.919	0.212	0.012	0.000	0.742	0.389	0.165	0.012	0.012	0.259	0.000	0.000	0.130	0.047	0.012	0.000	0.082	0.200	1.025	0.024	0.035	0.495	1.130	1.001
102.000	1.001	0.989	0.153	0.000	0.000	0.930	0.424	0.247	0.000	0.012	0.106	0.082	0.000	0.000	0.188	0.353	0.000	0.000	0.624	0.907	0.000	0.000	0.601	0.459	1.001
103.000	1.001	1.036	0.059	0.035	0.000	0.801	0.306	0.000	0.000	0.188	0.342	0.059	0.000	0.059	0.730	0.000	0.000	0.000	0.047	0.989	0.000	0.000	0.483	1.048	1.001
104.000	1.001	1.048	0.000	0.000	0.000	0.447	0.989	0.000	0.035	0.271	0.000	0.271	0.000	0.071	0.247	0.000	0.000	0.000	0.035	1.001	0.000	0.000	0.130	1.390	1.001
105.000	1.001	0.495	0.000	0.000	0.000	0.648	0.353	0.000	0.000	0.000	0.471	0.000	0.000	0.071	0.236	0.000	0.000	0.000	0.718	1.083	0.000	0.000	0.471	0.589	1.001
106.000	1.001	1.107	0.730	0.071	0.000	0.565	0.094	0.000	0.000	0.000	0.177	0.000	0.000	0.106	0.000	0.000	0.000	0.047	0.919	0.200	0.000	0.000	0.624	1.107	1.001
107.000	1.001	0.471	0.141	0.165	0.000	1.142	0.871	0.141	0.024	0.000	0.895	0.000	0.000	0.000	0.000	0.200	0.000	0.047	0.365	0.000	0.012	0.000	0.024	0.860	1.001
108.000	1.001	0.848	0.000	0.000	0.000	0.683	0.271	0.000	0.000	0.000	0.342	0.059	0.000	0.071	0.000	0.000	0.000	0.000	0.047	0.000	0.000	0.000	0.000	0.930	1.001
109.000	1.001	0.848	0.318	0.012	0.000	1.025	0.495	0.000	0.000	0.000	0.659	0.035	0.000	0.035	0.000	0.424	0.000	0.271	0.165	0.000	0.000	0.000	0.542	1.248	0.989
110.000	0.989	1.001	0.106	0.000	0.000	1.036	0.553	0.000	0.000	0.000	0.153	0.000	0.000	0.000	0.000	0.047	0.000	0.424	0.389	0.000	0.000	0.012	0.389	0.718	1.001
111.000	1.001	0.977	0.153	0.106	0.000	0.777	0.177	0.000	0.000	0.000	0.459	0.024	0.000	0.000	0.000	0.000	0.000	0.035	0.071	0.553	0.000	0.000	0.483	0.848	1.001
112.000	1.001	0.919	0.118	0.000	0.000	1.001	1.225	0.012	0.000	0.000	0.153	0.000	0.000	0.000	0.000	0.035	0.000	0.059	0.318	0.565	0.012	0.000	0.012	1.248	1.001
113.000	1.001	0.966	0.035	0.000	0.000	0.754	0.813	0.000	0.000	0.000	0.000	0.000	0.000	0.377	0.118	0.000	0.000	0.000	0.801	1.248	0.000	0.000	0.024	0.930	1.001
114.000	1.001	1.025	0.024	0.000	0.000	1.225	0.824	0.212	0.000	0.000	0.247	0.012	0.047	0.012	0.636	0.035	0.000	0.000	0.082	1.036	0.000	0.000	0.141	0.648	1.001
115.000	1.001	1.119	0.648	0.000	0.000	0.577	0.754	0.259	0.012	0.024	0.047	0.082	0.094	0.342	0.071	0.000	0.000	0.000	0.860	0.589	0.000	0.000	0.071	0.907	1.001
116.000	1.001	0.907	0.212	0.000	0.000	0.436	0.577	0.059	0.059	0.047	0.000	0.153	0.000	0.000	0.153	0.000	0.000	0.000	0.648	0.742	0.000	0.000	0.047	0.342	1.001
117.000	1.001	0.930	0.565	0.000	0.000	1.507	0.000	0.247	0.000	0.000	0.224	0.000	0.000	0.071	0.071	0.118	0.000	0.000	0.012	0.707	0.000	0.000	0.165	0.318	1.001
118.000	1.001	0.718	0.389	0.000	0.000	0.683	0.412	0.177	0.000	0.000	0.247	0.000	0.000	0.353	0.130	0.000	0.000	0.000	1.472	1.025	0.000	0.000	0.047	0.648	1.001
119.000	1.001	0.659	0.000	0.000	0.000	0.789	0.530	0.000	0.000	0.000	0.636	0.000	0.000	0.012	0.082	0.012	0.000	0.000	0.612	1.107	0.000	0.000	0.000	0.813	1.001
