Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.558s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.754	0.754	0.695	0.754	0.059	0.577	0.188	0.024
62.000	1.001	0.860	0.801	0.966	0.353	0.000	0.930	0.000	0.000
63.000	1.001	0.860	0.624	0.942	0.247	0.318	1.072	0.082	0.294
64.000	1.001	1.060	1.072	0.765	0.412	0.071	0.742	0.024	0.024
65.000	1.001	0.789	0.200	0.271	0.459	0.047	0.283	0.801	0.059
66.000	1.001	0.848	0.683	1.213	0.742	0.365	0.977	0.377	0.424
67.000	1.001	1.119	1.425	0.977	0.954	0.424	0.294	0.412	0.495
68.000	1.001	0.718	0.824	0.659	0.353	0.012	0.718	0.224	0.000
69.000	1.001	0.895	0.742	0.942	0.860	0.883	0.977	0.247	0.412
70.000	1.001	1.119	1.236	0.919	0.824	0.024	0.871	0.271	0.012
71.000	1.001	1.001	0.695	1.013	0.565	0.059	0.907	0.236	0.236
72.000	1.001	0.966	0.954	0.966	0.565	0.059	0.895	0.612	0.082
73.000	0.989	0.977	0.883	0.907	0.930	0.200	0.860	0.389	0.094
74.000	1.001	0.989	0.977	1.013	0.648	0.259	0.930	0.177	0.342
75.000	1.001	0.707	0.577	0.977	0.188	0.082	1.060	0.000	0.047
76.000	1.001	0.671	0.141	1.107	0.765	0.165	1.001	0.318	0.153
77.000	1.001	0.824	0.683	1.001	0.707	0.707	0.707	0.318	0.447
78.000	1.001	0.930	0.624	0.871	0.718	0.377	0.801	0.212	0.283
79.000	1.001	1.060	1.201	1.001	0.024	0.165	1.036	0.000	0.188
80.000	1.001	0.612	0.553	0.824	0.671	0.318	0.919	0.353	0.141
81.000	1.001	1.178	1.072	1.025	0.754	0.400	0.930	0.012	0.318
82.000	1.001	0.553	0.353	1.036	0.294	0.247	0.907	0.024	0.294
83.000	1.001	1.036	1.142	0.624	0.377	0.047	0.542	0.377	0.000
84.000	1.001	0.754	0.801	1.236	0.824	0.106	1.154	0.000	0.059
85.000	0.989	0.659	0.695	0.754	0.283	0.424	0.683	0.224	0.365
86.000	1.001	0.871	0.718	0.930	0.471	0.412	0.589	0.212	0.342
87.000	1.001	0.777	0.765	0.907	0.683	0.200	0.907	0.377	0.094
88.000	1.001	0.777	0.624	0.942	0.707	0.200	0.624	0.495	0.200
89.000	1.001	1.166	1.048	1.013	0.942	0.141	0.801	0.177	0.059
90.000	1.001	0.895	0.707	0.966	0.542	0.624	0.518	0.141	0.707
91.000	1.001	0.977	0.707	0.977	0.259	0.082	1.342	0.342	0.047
92.000	1.001	0.589	0.542	0.930	0.919	0.471	0.730	0.365	0.377
93.000	1.001	1.060	1.025	1.025	0.777	0.389	0.977	0.259	0.200
94.000	1.001	1.107	1.083	1.013	0.447	0.236	0.695	0.177	0.259
95.000	1.001	0.966	1.001	1.025	1.119	0.695	1.213	0.353	0.071
96.000	1.001	1.001	0.907	0.977	0.542	0.024	0.977	0.224	0.094
97.000	0.989	0.966	0.836	0.930	0.848	0.106	0.683	0.447	0.071
98.000	1.001	0.930	0.659	0.318	0.919	0.824	0.353	0.271	0.589
99.000	1.001	0.695	0.930	0.977	0.683	0.377	0.283	0.247	0.353
100.000	1.001	0.977	1.072	1.154	0.377	0.024	1.107	0.236	0.000
101.000	1.001	0.765	0.730	0.648	0.589	0.495	0.659	0.165	0.342
102.000	1.001	0.824	0.789	0.836	0.659	0.483	0.883	0.294	0.236
103.000	1.001	0.871	0.836	0.860	0.506	0.165	0.683	0.000	0.165
104.000	1.001	0.989	0.601	1.130	0.353	0.389	1.060	0.094	0.389
105.000	1.001	0.930	0.659	1.001	0.212	0.236	1.025	0.153	0.236
106.000	1.001	0.801	0.813	0.848	0.612	0.024	0.871	0.200	0.000
107.000	1.001	0.977	0.730	1.013	0.624	0.365	0.860	0.342	0.424
108.000	1.001	0.624	0.542	0.648	0.330	0.365	0.671	0.094	0.377
109.000	1.001	0.919	0.765	0.895	0.518	0.565	0.777	0.271	0.447
110.000	0.989	0.754	0.754	0.718	0.200	0.024	0.636	0.188	0.200
111.000	1.001	0.907	0.860	0.671	1.013	0.353	0.436	0.907	0.059
112.000	1.001	0.883	0.707	1.001	0.153	0.424	1.048	0.000	0.471
113.000	1.001	0.754	0.518	0.966	0.471	0.094	0.942	0.224	0.047
114.000	1.001	0.895	0.648	0.930	0.860	0.530	0.553	0.059	0.247
115.000	1.001	0.824	0.648	0.942	0.188	0.177	1.119	0.012	0.153
116.000	1.001	1.095	1.107	0.848	0.977	0.377	0.565	0.165	0.106
117.000	1.001	0.895	0.848	1.107	0.342	0.130	1.060	0.059	0.082
118.000	1.001	1.013	1.107	0.942	0.412	0.000	0.919	0.236	0.000
119.000	1.001	0.966	0.789	1.060	0.506	0.130	1.072	0.000	0.224
120.000	1.001	0.883	0.330	1.001	0.907	0.318	0.624	0.624	0.247
