Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.475s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.930	0.553	0.801	0.306	0.695	0.483	0.954	0.989
62.000	1.001	1.013	0.153	0.659	0.883	0.247	0.777	0.930	1.001
63.000	1.001	0.648	0.542	1.130	0.954	1.142	0.624	0.542	1.001
64.000	1.001	1.013	0.671	0.954	0.860	0.000	0.565	0.247	1.001
65.000	1.001	0.989	0.000	1.036	0.919	0.000	1.319	0.930	1.001
66.000	1.001	0.601	0.989	1.013	0.730	0.000	0.648	0.801	1.001
67.000	1.001	0.471	0.565	1.001	0.836	0.000	0.377	0.636	1.001
68.000	1.001	0.789	0.294	0.989	0.624	1.095	0.389	1.236	1.001
69.000	1.001	0.553	0.259	1.013	0.777	0.954	0.106	0.589	1.001
70.000	1.001	1.107	0.330	1.001	0.871	1.048	0.542	1.236	1.001
71.000	1.001	1.001	0.200	0.718	0.483	1.001	0.224	1.213	1.001
72.000	1.001	0.895	0.047	0.989	0.247	0.871	0.601	0.930	1.001
73.000	0.989	0.707	0.813	0.860	0.789	0.966	0.306	0.601	0.989
74.000	1.001	0.742	0.412	1.013	0.589	0.836	0.059	0.636	1.001
75.000	1.001	1.130	0.224	1.001	0.483	1.142	0.188	1.201	1.001
76.000	1.001	0.683	0.177	0.989	0.671	0.589	0.059	0.895	1.001
77.000	1.001	0.353	0.318	0.907	0.377	0.765	0.177	0.342	1.001
78.000	1.001	1.437	0.671	0.919	0.824	0.224	0.412	0.271	1.001
79.000	1.001	0.601	0.271	0.895	0.412	0.177	0.601	1.342	1.001
80.000	1.001	1.213	0.718	0.353	0.836	0.118	0.236	0.801	1.001
81.000	1.001	0.648	0.177	1.366	0.212	1.425	0.765	0.895	1.001
82.000	1.001	0.907	0.000	1.001	1.201	1.001	0.294	1.025	1.001
83.000	1.001	0.565	0.059	1.001	0.518	0.989	0.565	0.518	1.001
84.000	1.001	1.154	0.000	0.989	0.624	0.977	0.483	1.178	1.001
85.000	0.989	0.742	0.035	0.966	0.695	0.977	0.542	0.718	0.989
86.000	1.001	0.471	0.542	0.659	0.459	1.001	0.153	0.035	1.001
87.000	1.001	1.072	0.365	1.331	0.730	0.966	0.389	1.696	1.001
88.000	1.001	0.400	1.048	1.013	0.000	1.001	0.377	0.518	1.001
89.000	1.001	0.977	0.459	0.789	0.000	0.989	0.718	0.707	1.001
90.000	1.001	0.495	0.082	1.001	0.306	0.989	0.777	0.000	1.001
91.000	1.001	1.755	0.813	0.860	0.777	0.777	0.153	0.000	1.001
92.000	1.001	0.330	0.094	0.942	0.589	0.789	0.224	0.000	1.001
93.000	1.001	1.507	1.001	0.636	0.954	1.025	0.000	0.294	1.001
94.000	1.001	0.294	0.130	1.331	0.212	1.025	0.000	0.000	1.001
95.000	1.001	0.966	0.930	1.001	1.048	1.001	0.389	0.000	1.001
96.000	1.001	0.930	0.824	0.989	0.601	0.989	0.200	0.118	1.001
97.000	0.989	1.036	0.283	1.001	0.636	0.954	0.813	1.507	0.989
98.000	1.001	0.424	0.000	1.001	0.871	1.048	0.871	0.942	1.001
99.000	1.001	1.437	0.471	1.001	0.094	1.001	0.000	0.930	1.001
100.000	1.001	0.871	0.000	0.919	0.848	1.001	0.836	0.648	1.001
101.000	1.001	0.671	0.000	0.942	0.624	0.989	0.141	0.942	1.001
102.000	1.001	1.390	0.836	0.836	0.471	0.930	0.047	0.212	1.001
103.000	1.001	0.801	0.601	0.966	0.907	1.072	0.447	0.707	1.001
104.000	1.001	0.294	0.695	1.060	0.919	1.001	0.035	0.459	1.001
105.000	1.001	0.424	0.106	0.907	0.824	0.942	0.883	1.284	1.001
106.000	1.001	0.530	0.542	1.013	0.071	0.824	0.506	0.294	1.001
107.000	1.001	0.636	0.624	0.977	1.130	0.989	0.000	0.577	1.001
108.000	1.001	0.919	0.577	0.836	1.189	0.895	0.447	1.095	1.001
109.000	1.001	0.459	0.330	0.930	0.424	0.860	0.000	0.683	0.989
110.000	0.989	1.236	0.789	0.636	0.765	1.154	0.306	0.624	1.001
111.000	1.001	0.553	0.518	0.836	0.012	1.001	0.224	0.659	1.001
112.000	1.001	0.754	0.447	1.001	0.506	0.989	0.047	1.354	1.001
113.000	1.001	0.659	0.436	0.989	0.612	0.848	0.412	0.765	1.001
114.000	1.001	1.507	0.459	1.001	0.801	1.025	0.000	0.130	1.001
115.000	1.001	0.695	0.742	1.013	0.377	0.848	0.082	1.578	1.001
116.000	1.001	1.072	0.035	0.942	0.683	0.907	0.777	0.424	1.001
117.000	1.001	1.001	0.365	0.989	0.836	0.954	0.589	0.294	1.001
118.000	1.001	0.695	0.177	1.013	0.200	0.977	0.330	1.967	1.001
119.000	1.001	1.331	0.871	0.989	0.047	1.001	0.542	0.188	1.001
120.000	1.001	0.447	0.612	0.977	0.000	1.001	0.165	0.977	1.001
